question	choices	answer	subject	output	verbalized
World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% of households accounted for 15.5% of income, the richest 20% of households accounted for 21.1% of income and the richest 20% of households accounted for 44.1% of income.	['15.50% of the', '34.80% of the', '48.10% of the', '65,20% of']	B	global_facts	C) 48.10% of the	C
How many children between the ages of 5 and 14 were working around the world in 2012?	['€5 million', '30 million', '150 million', '500 million']	C	global_facts	C) 150 million	C
Secondary school enrolment rates vary from one least developed country to another.Some countries with high secondary school enrolment rates by 2020 are:	['Colombia, Peru, Uruguay and Costa Rica', 'These countries are Bhutan, Niger, Cambodia and Costa Rica.', 'Uruguay, Costa Rica, East Timor and Pakistan.', 'This is the case in Bhutan, Cambodia, Uruguay and Costa Rica.']	A	global_facts	C) Uruguay and Costa Rica	C
The percentage of Vietnamese children (aged 8) who reported being physically punished by teachers in the past week in 2009 was approximately ?	['10% of', '20% of', '40% of', '80% of the']	B	global_facts	D) 80% of the	D
What was the percentage of Indian children (aged 8) who reported being physically punished by teachers in the past week in 2009?	['38% of', '58% of', '78% of', '98% or more']	C	global_facts	A) 38% of	A
Consider the following statements: (1) In all countries, people think that other people in their country are less happy than they actually are; (2) in the United States, women are happier than men, both in absolute and relative terms; and (3) in the United States, women are happier than men, both in absolute and relative terms.	"['It is true, it is true', 'True or False', 'True or False', ""It's wrong, it's wrong""]"	B	global_facts	A) It is true	A
In 2017, how many people died from terrorism around the world?	['260 and', 'Two thousand six hundred', '26,000 people', '260,000 or more']	C	global_facts	B) Two thousand six hundred	B
About how many Americans were in favor of the Social Security Act in 1935?	['90% of the', '70% of', '50% of the', '30% of']	A	global_facts	A) 90% of	A
Which of the following countries emitted the most CO2 per capita in 2017?	['The Japanese', 'Other countries', 'The Russian Federation', 'Other countries']	B	global_facts	A) The Japanese	A
Approximately what proportion of the Indian population holds that faith in God is necessary for morality and good values?	['59% of', '69% of', '79% of', '89% of']	C	global_facts	D) 89% of	D
What percentage of Chinese children aged 13 to 15 reported being physically attacked at school one or more times in the past 12 months in 2015?	['9% of', '19% of', '39% of', '59% of']	B	global_facts	C) 39% of	C
What proportion of Ethiopian children (aged 8) reported being physically punished by teachers in the past week in 2009?	['18% of the', '38% of', '58% of', '78% of']	B	global_facts	D) 78% of	D
What proportion of Tunisians, in 2018, felt that the presence of an increasing number of people of different races, ethnicities and nationalities in their country makes it a good place to live (as opposed to a worse situation or an absence of difference)?	['24% of the', '39% of', '54% of', '69% of']	A	global_facts	C) 54% of	C
As of 2015, the global fertility rate stood at around	['1.5 children per woman', '2.5 children per woman', '3.5 children per woman', '4.5 children per woman']	B	global_facts	A) 2.5 children per woman	A
What is the global average income by 2020?	['Three hundred bucks .', 'A thousand dollars.', '10 000 US dollars or more', '$30,000, please.']	C	global_facts	C) 10,000 US dollars or more	C
How many Americans approve of the idea of running for a third presidential term?	['20% of', '40% of', '60% of', '80% of the']	C	global_facts	A) 20% of	A
What is the approximate proportion of Italian citizens who believe that it is very important to have a free media in their country, free from any censorship by the government or the state in 2019?	['41% of', '56% of', '71 per cent', '86% of']	B	global_facts	C) 71 per cent	C
Public expenditure on education around the world represents approximately what percentage of global GDP in 2017?	['1% of', '2% of', '4%', '8% of']	C	global_facts	C) 4% of	C
In 2013, which of the following countries had the highest rate of homelessness per capita?	"['the United States', 'In Chile', 'The Republic of Ireland', ""Spain's growth rate is about 3.0% per annum.""]"	A	global_facts	A) the United States	A
Overall, the growth rate of average incomes in the least developed countries between 1960 and 1995 is	['It was about zero.', 'This is higher than in high-income countries.', 'higher than that of Britain during the Industrial Revolution', 'was about 3.0% per annum']	C	global_facts	A) It was about zero.	A
What was the proportion of the world's forest area in 2015?	['15% of', '30% of', '45% of', '60% of']	B	global_facts	A) 30% of	A
The highest rate of population growth was recorded in	['Africa, which has the lowest overall economic growth and is the poorest region in the world.', 'Asia, which is the poorest region in the world, with steady overall economic growth.', 'Asia, which is the poorest region in the world and has the lowest overall economic growth.', 'Africa, which is the poorest region in the world, with steady overall economic growth.']	C	global_facts	A) Africa	A
Which of these age groups has the highest HIV/AIDS mortality rate in the world?	['Less than 5 years', '14th May', '15 to 49', 'more than 50']	C	global_facts	C) 15 to 49	C
What percentage of total U.S. GDP did the agriculture sector account for in 2015?	['1% of', '3% of', '9% of', '20% of']	A	global_facts	A) 1% of	A
What is the proportion of the Indian population residing in an urban area in 2017?	['19% of', '34% of', '49% of', '64% of']	B	global_facts	C) 49% of	C
Given the following statements: (1) As countries get richer, people tend to be more satisfied with their standard of living; (2) Major life events, such as marriage and divorce, affect our happiness, but have surprisingly little impact on our long-term happiness.	"['It is true, it is true', 'True or False', 'True or False', ""It's not true, it's not true.""]"	A	global_facts	A) It is true	A
At the height of the controversy, what was the approximate difference between views in favor of deschooling in the South and in the rest of the United States?	['80% of the', '40% of', '- 40%', '-Eighty percent']	B	global_facts	A) 80% of the	A
In 2013, the proportion of U.S. citizens who think political parties are corrupt was	['36% of', '56% of', '76% of', '96% of']	C	global_facts	B) 56% of	B
Which of the following countries invested the largest share of its GDP in renewable energy in 2015?	['China', 'The Japanese', 'South Africa', 'South Africa']	C	global_facts	A) China	A
What is the approximate annual income you need to have in 2020 to rank among the richest people in the world?	['150,000 US dollars or more', '75,000 US dollars or more', '35,000 US dollars or more', '15 000 US dollars']	C	global_facts	D) 000 US dollars or more	D
How many Americans believed in the Holocaust in 1943?	['30% of', '50% of the', '70% of', '90% of the']	B	global_facts	D) 90% of the	D
Which of the following countries emitted the most CO2 in 2017?	['Other countries', 'The Russian Federation', 'Iran and Iran', 'Japanese']	D	global_facts	A) Other countries	A
By the date of independence, there were already hundreds of thousands of university graduates in ____, but virtually none in ____.	['India, the Congo', 'India and South Korea', 'The Congo, South Korea', 'South Korea, India']	A	global_facts	C) India and South Korea	C
The proportion of the Indian population who believe that political parties are corrupt in 2013 is	['26% of', '46% of', '66% of', '86% of']	D	global_facts	C) 66% of	C
What proportion of the French population believes that God occupies an important place in their lives in 2019?	['11% by weight', '31% of', '51% of the population', '71 per cent']	B	global_facts	B) 31% of	B
The share of GDP spent on the military by the United States in 2017 is about	['1% of', '3% of', '6% of', '10% of']	B	global_facts	C) 6% of	C
The proportion of deaths by suicide worldwide in 2017 is approximately	['0.70% by weight', '1.40% of the', '2.80% of the', '5.60% of the']	B	global_facts	B) 1.40% of the	B
Many countries that became independent after the Second World War found that the legacy of colonialism hindered their economic development.	['the artificial political borders that cover different ethnic groups with little in common', 'Low access to higher education and training for nationals under colonial administration', 'control of domestic trade by foreign minority groups introduced by the colonial power.', 'all the above categories']	D	global_facts	D) all the above categories	D
Of the following mental disorders, which is the most common in the world?	['What is bipolar disorder?', 'Schizophrenia is a very serious illness.', 'Alcohol use disorders', 'Problems of Anxiety']	D	global_facts	C) Alcohol use disorders	C
How many people in the world have partial access to electricity in 2017?	['60% of', '70% of', '80% of the', '90% of the']	C	global_facts	D) 90% of the	D
Before Nixon resigned, how many people thought he should be removed from office?	['79% of', '98% or more', '33% of the', '57% of']	D	global_facts	C) 33% of	C
The marginal revenue is equal to the marginal cost at the point where	['the total revenue exceeds the total cost at its greatest deviation', 'The total revenue is equal to the total cost.', 'The marginal product is at its highest point', 'the total product is at its highest point']	A	high_school_microeconomics	A)the total revenue exceeds the total cost at its greatest deviation	A
The marginal product of labor is 200 and the marginal product of capital is 50.	['Increase capital and reduce labor so that the marginal product of capital decreases and the marginal product of labor increases.', 'Increase capital and reduce labor so that the marginal product of capital increases and the marginal product of labor decreases.', 'decreases capital and increases labor so that the marginal product of capital increases and the marginal product of labor decreases.', 'Decrease capital and increase labor so that the marginal product of capital decreases and the marginal product of labor increases.']	C	high_school_microeconomics	D) Decrease capital and increase labor so that the marginal product of capital decreases and the marginal product of labor increases.	D
At the Nash equilibrium,	['the supply curve intersects the demand curve', 'Neither side is encouraged to deviate from its strategy.', 'The marginal revenue curve crosses the marginal cost curve.', 'The balance point is unstable and each side wishes to change strategy.']	B	high_school_microeconomics	B) Neither side is encouraged to deviate from its strategy.	B
You're told that the coefficient of cross price elasticity between goods X and Y is +2.0.	['the properties X and Y are normal properties.', 'goods X and Y are goods of lower quality.', 'the goods X and Y are complementary goods.', 'goods X and Y are substitute goods.']	D	high_school_microeconomics	D) goods X and Y are substitute goods.	D
An externality	['This leads to an artificially high equilibrium price.', 'leads to an artificially low equilibrium price', 'There is a situation where markets fail to achieve equilibrium.', 'It is a balance which does not maximize the overall benefit to society.']	D	high_school_microeconomics	C) There is a situation where markets fail to achieve equilibrium.	C
What is one reason why the government discourages collusion between large companies in the same industry?	"['Collusive production levels tend to increase, pushing up the price beyond competitive levels.', 'The consumer surplus decreases as the price is revised downwards.', 'Collusive production levels tend to decrease, bringing the price down to competitive levels.', ""joint profit maximisation costs society the consumer's rent when the price rises above competitive levels.""]"	D	high_school_microeconomics	B) pushing up the price beyond competitive levels.	B
Which of the following illustrates the demand curve faced by an oligopolist when competing firms lower prices but do not raise prices?	['A perfectly horizontal demand curve.', 'Highly inelastic demand curve.', 'Highly elastic demand curve.', 'A demand curve composed of two discontinuous segments.']	D	high_school_microeconomics	C) Highly elastic demand curve.	C
Which of the following is not the cause of wage differentials?	"['High-risk employment.', 'Investment in human capital.', 'Increased production of sport utility vehicles.', ""It's racial discrimination.""]"	C	high_school_microeconomics	C) Increased production of sport utility vehicles.	C
Patents, control of resources, economies of scale and exclusive licences are all	['All conditions of price discrimination', 'necessary for a company to make short-term profits.', 'any source of elastic demand', 'All the barriers to entry']	D	high_school_microeconomics	D) All the barriers to entry	D
The industry which manufactures plastic military figures uses a small fraction of the plastic required for all purposes.	['Industry with rising costs', 'industry with constant costs', 'industry with decreasing costs', 'profit-making industry']	B	high_school_microeconomics	B) Industry with constant costs	B
Which of the following is most likely to be an example of factors of production that can be adjusted in the long run, but not in the short run?	"['The amount of wood used in the manufacture of a desk.', 'Number of pickles in a sandwich.', ""It's the size of a McDonald's kitchen."", 'Number of teaching assistants in local secondary schools.']"	C	high_school_microeconomics	C) The size of a McDonald's kitchen.	C
Apple production is in equilibrium on the market. Suppose apple growers use more pesticides to increase their production. At the same time, we learn that the price of pears, a substitute for apples, is rising. Which of the following statements is a reasonable prediction of the new price and quantity of apples?	['Price increase, but equivocal quantity.', 'The price is down, but the quantity is wrong.', 'The price is ambiguous, but the quantity increases.', 'The price is ambiguous, but the quantity is lower.']	C	high_school_microeconomics	A) Price increase	A
Which of the following is most likely to cause a shift to the right in the demand curve for orange juice?	['A remarkable harvest of oranges in Florida', 'A fall in the price of the Tang', 'Prices of orange juice are forecast to fall in the future.', 'Expectations of future income higher among juice consumers.']	D	high_school_microeconomics	D) Expectations of future income higher among juice consumers.	D
Which of the following statements is true for a firm in perfect competition?	['Demand is down.', 'The demand curve is above the marginal revenue curve.', 'The price is determined by the equilibrium of the whole market.', 'Average incomes differ from price.']	C	high_school_microeconomics	C) The price is determined by the equilibrium of the whole market.	C
"Economists use the term ""capital"" to refer to"	['The money.', 'the plant and equipment.', 'where the central government is located.', 'the center of the economy.']	B	high_school_microeconomics	B) the plant and equipment.	B
Ray and Dorothy can both cook and pick weeds in the garden on a Saturday afternoon. For every hour of cooking, Ray can pick 50 feet of weeds and Dorothy 100. Based on these pieces of information,	"[""Ray's doing the weeding because he has an absolute advantage in the kitchen."", 'Dorothy removes the weed, because she has the absolute advantage of knowing how to cook.', 'Dorothy cooks because she has a comparative advantage in this area.', 'Ray cooks because he has a comparative advantage in this area.']"	D	high_school_microeconomics	D) Dorothy cooks because she has a comparative advantage in this area.	D
Your aunt runs a small apple pie business at home, she hires a few friends to help her, which of the following situations is most likely to increase her labor demand?	"['The price of peelers/potato cutters is increasing.', ""Your aunt's friends work all day, which slows down the dough-making process."", 'The ovens are on sale.', 'A recent study reveals that apples increase the risk of cancer.']"	C	high_school_microeconomics	B) Your aunt's friends work all day, which slows down the dough-making process.	B
Mrs. Johnson spends her entire daily budget on buying chips, priced at a dollar a piece, and onion sauce, priced at two dollars a piece.	['It does nothing; it consumes the combination of chips and sauce that provides it with maximum utility.', 'increases its chip consumption until the marginal utility of chip consumption is equal to 30.', 'decreases its consumption of French fries until the marginal utility of the consumption of French fries is equal to 30.', 'reduces its consumption of French fries and increases its consumption of sauce until the marginal utility per dollar is equal for both goods.']	D	high_school_microeconomics	D) reduces its consumption of French fries and increases its consumption of sauce until the marginal utility per dollar is equal for both goods.	D
In the absence of intervention, imperfect competition, externalities, public goods and imperfect information all result in the following phenomenon	['Demand curves which should otherwise be completed vertically', 'market deficit', 'Price is too low.', 'Production quantities too high']	B	high_school_microeconomics	B) market deficit	B
The marginal cost (MC) is equal to the average variable cost (AVC) and the average total cost (TCO) when:	['Marginal cost (MC) crosses stroke and CTA at their maximum points.', 'Stroke and ATC intersect MC at its maximum.', 'MC crosses stroke and ATC at their minimum points.', 'S.T.C. and A.T.C. cut MC at its lowest point.']	C	high_school_microeconomics	C) MC crosses AVC and ATC at their minimum points.	C
After getting an increase in income, Julia started buying more ice cream cones and less lollipops.	['violates the law of the request', 'are a common product', 'are a complementary good of ice cream', 'They are a lesser good.']	D	high_school_microeconomics	C) are a complementary good of ice cream	C
A monopoly is less efficient than a perfect competitor for the following reasons:	['A monopoly produces more and has a higher selling price.', 'A monopoly results in less production and a higher selling price.', 'A monopoly may make a profit in the short term, but not in the long term.', 'a perfect competitor reaches the threshold of short-term profitability unlike a monopoly.']	B	high_school_microeconomics	B) A monopoly results in less production and a higher selling price.	B
In the design of a competitive market system, which of the following does NOT describe how resources are distributed?	['price signals that guide producers on the type, timing, manner and destination of the production of goods and services.', 'ownership and active management of production by the public authorities.', 'The voluntary exchange in the marketplace between buyers and sellers.', 'Distribution of income and property on the basis of contribution or productivity.']	B	high_school_microeconomics	D) ownership and active management of production by the public authorities.	D
The frontier of production possibilities is a straight line when	['efficiency is achieved', 'goods on the axes are perfect substitutes in terms of consumption.', 'the utility is maximized', 'the resources are not specialized']	D	high_school_microeconomics	A) efficiency is achieved	A
Which of the following statements is correct?	['Economic profit = accounting profit.', 'Economic costs = explicit costs plus implicit costs.', 'Economic costs = explicit costs minus implicit costs.', 'Opportunity costs = economic benefits.']	B	high_school_microeconomics	B) Economic costs = explicit costs plus implicit costs.	B
If the unit price of labour, a variable resource, rises, what is the consequence of this rise?	['A bullish trend in the AFC.', 'Upward variation in the LPM.', 'A downward variation in the A.T.C.', 'An upward trend in the MC.']	D	high_school_microeconomics	D) An upward trend in the MC.	D
If the salary paid to all the workforce units is US$4.50, how many units are recruited?	['1 and', '1 and 2', '3 and 4', 'The 4']	B	high_school_microeconomics	D) The 4	D
If consumers are warned that multigrain bread substantially reduces the risk of cancer, what will happen to the multigrain bread market?	['Demand moves to the left, causing the price of multigrain bread to fall.', 'The supply curve will move to the left, reflecting an increase in the price of multigrain bread.', 'The demand curve will move to the right, which translates into an increase in the price of multi-grain bread.', 'The supply curve moves to the right, causing the price of multigrain bread to fall.']	C	high_school_microeconomics	A) Demand moves to the left	A
Market structures in perfect competition and monopolistic competition share which of the following characteristics?	"['Long-term ease of entry and exit', 'Homogeneous products', ""Perfectly elastic demand for the firm's product"", 'Positive benefits in the long term']"	A	high_school_microeconomics	A) Long-term ease of entry and exit	A
When a negative externality results from the production of a good, the socially optimal quantity of production could be reached in	['free market capitalism', 'limiting the quantity that can be produced', 'Government purchase of property', 'fixing a minimum on the quantity that can be produced']	B	high_school_microeconomics	B) limiting the quantity that can be produced	B
Jason cleans pools in a perfectly competitive local market. Maximizing his profit, he can charge US$10 per pool to clean 9 pools per day, bearing total variable costs of US$80 and total fixed costs of US$20. Which of the following statements is true?	['Jason should stop short-term, with economic losses of $20.', 'Jason would have to cease operations in the short term, resulting in an economic loss of US$10.', 'Jason would have to clean 9 swimming pools a day, incurring economic losses of US$20.', 'Jason would have to clean 9 swimming pools a day, with an economic loss of 10 US dollars.']	D	high_school_microeconomics	C) Jason would have to cease operations in the short term	C
The competitive market offers the best outcome for society because	"['the consumer surcharge is minimised, while the producer surcharge is maximised.', 'Total well-being is maximized.', ""The producer's rent is minimized, while the consumer's rent is maximized."", 'the difference between the consumer surplus and the producer surplus is maximised.']"	B	high_school_microeconomics	C) Total well-being is maximized.	C
You're told that the income elasticity of DVDs is +1.5.	['A 10% increase in income leads to a 15% increase in consumption of DVDs.', 'A 10% increase in income leads to a 15% increase in consumption of DVDs.', 'A 10% increase in income leads to a 15% decrease in consumption of DVDs.', 'A 10% increase in the price of DVDs leads to a 15% decrease in consumption of DVDs.']	A	high_school_microeconomics	A) A 10% increase in income leads to a 15% increase in consumption of DVDs.	A
When the price of a product falls while that of a substitute product remains constant, so that the consumer buys more of that product, it is called elasticity of demand.	['income effect.', 'Substitution effect.', 'Marginal effect.', 'supply and demand effect.']	B	high_school_microeconomics	B) Substitution effect.	B
Which of the following is an example of a transfer gain?	"[""A basketball superstar's net worth is estimated at $40 million."", 'A retirement income from social security.', 'An allowance paid by social services.', 'The cashier at a restaurant gets the same $8 an hour as the other cashiers.']"	D	high_school_microeconomics	B) A retirement income from social security.	B
A small business estimates the price elasticity of demand for its product at 3.	['to reduce the price because demand is elastic.', 'It lowers the price because demand is not elastic.', 'increases the price because demand is elastic.', 'increases the price because demand is not elastic.']	A	high_school_microeconomics	A) to reduce the price because demand is elastic.	A
There is a bilateral monopoly when	['A monophone buys from a monopoly.', 'A monopoly offers its products to two different types of consumers.', 'A monopoly that buys from a monopsony', 'A monopolist sells two different kinds of goods.']	A	high_school_microeconomics	A) A monophone buys from a monopoly.	A
If firms enter a sector where there is monopolistic competition, it can be expected that there will be an increase in demand.	['Demand from existing firms is moving to the right.', 'increase in the price of the product on the market.', 'the demand from incumbent firms is becoming increasingly inelastic.', 'Demand from established firms is shifting to the left.']	D	high_school_microeconomics	A) Demand from existing firms is moving to the right.	A
The law of diminishing marginal returns is responsible for the following	['A CVA that grows at first, but eventually decreases as production increases.', 'AFC increases initially and then decreases as production increases.', 'MP which first decreases and then increases as production increases.', 'MC decreases first and then increases as production increases.']	D	high_school_microeconomics	B) but eventually decreases as production increases.	B
"Which of the following statements would best complete a brief definition of economics? ""Economics is the study of""..."	['the way in which unlimited resources are allocated according to the scarcity of needs.', 'the way money flows in the economy.', 'How companies maximize their stock price.', 'the way scarce resources are allocated to meet unlimited needs.']	D	high_school_microeconomics	D) the way scarce resources are allocated to meet unlimited needs.	D
Since fixed capital is one unit, with 1, 2, 3 units of labour added in successive equal units, output goes from 300 (1 unit of labour) to 350 (2 units of labour) and 375 (3 units of labour).	['These are incremental returns to scale over the long term.', 'These are diminishing returns to scale over the long term.', 'These are constant returns to scale over the long term.', 'This is diminishing marginal productivity in the short term.']	D	high_school_microeconomics	B) These are diminishing returns to scale over the long term.	B
Which of the following is the best example of a public good?	"['Private violin lessons', ""Your community's volunteer fire department"", 'A one-dollar ticket to a museum', 'A pack of chips']"	B	high_school_microeconomics	B) Your community's volunteer fire department	B
Which of the following is the best example of a public good?	['A Visit to the Orthodontist', 'A session at the tanning salon', 'A large pizza.', 'The international space station']	D	high_school_microeconomics	D) The international space station	D
When the coefficient of cross elasticity of demand is negative, the goods in question are necessarily	['This is normal.', 'lowest', 'additional resources', 'Substitutes']	C	high_school_microeconomics	D) Substitutes	D
A competitive labour market is currently in equilibrium.Which of the following is most likely to cause an increase in wages?	['More students are graduating with the skills needed for this job market.', 'The demand for the good produced by this workforce is higher.', 'The price of a complementary resource increases.', 'The Ministry of Labour abolishes the requirement for workers to pass an examination before being allowed to practise in this field.']	B	high_school_microeconomics	B)The demand for the good produced by this workforce is higher.	B
One of the reasons why the government discourages and regulates monopolies is because	"[""the producer's surplus is lost and the consumer's surplus is gained."", 'Monopoly prices ensure productive efficiency but cost society allocative efficiency.', 'Monopoly firms do not engage in significant research and development activities.', 'Consumer income is lost with higher prices and lower levels of production.']"	D	high_school_microeconomics	B) Monopoly prices ensure productive efficiency but cost society allocative efficiency.	B
Which of the following statements applies to the equilibrium of a purely (or perfectly) competitive market for good X?	"[""There's a shortage of good X."", 'the quantity requested is equal to the quantity offered for good X.', 'There is a surplus of good X.', 'The government regulates the quantity of good X produced at the market price.']"	B	high_school_microeconomics	B) the quantity requested is equal to the quantity offered for good X.	B
When the price of pears rises, the following can be expected:	['Increased demand for pears.', 'The quantity of pears supplied is decreasing.', 'The demand for pears is decreasing.', 'The demand for pears is falling.']	C	high_school_microeconomics	C)The demand for pears is decreasing.	C
If the demand for grapes increases at the same time as the supply of grapes, it follows that	['There is an increase in the equilibrium capacity, but the change in price is equivocal.', 'the equilibrium level of quantity decreases, but the change in price remains unequivocal.', 'the reference quantity increases and the price increases.', 'reference quantity is down and the price is down.']	A	high_school_microeconomics	B) but the change in price is equivocal.	B
When a government wishes to regulate a natural monopoly so that it reaches a rational level of production, it would be a	['where price is equal to average total cost.', 'where marginal revenue is equal to marginal cost.', 'where normal profits are made.', 'where the price equals the marginal cost.']	D	high_school_microeconomics	B) where marginal revenue is equal to marginal cost.	B
If the price elasticity of demand is greater than 1, demand is.	"['perfectly non-elastic.', 'It was elastic.', ""It's not elastic."", 'the unit elastic.']"	B	high_school_microeconomics	B) It was elastic.	B
Which of the following tax systems is designed to redistribute income from the rich to the poor?	['A progressive tax system', 'A regressive tax system', 'Proportionate taxation', 'Excise tax scheme']	A	high_school_microeconomics	A) A progressive tax system	A
Which of these cases is not an example of price discrimination?	['Brent works nights, so he chooses to buy his bread at 7 a.m. instead of 7 p.m.', 'Bob and Nancy each receive a dollar discount coupon in the mail, but Bob uses it while Nancy keeps it for herself.', 'Katie buys 12 Cokes for three dollars, and Josh buys one Coke at a time for one dollar.', 'Velma likes to go to the movies at a lower rate for the afternoon session, and Rosemary prefers to pay more for the evening session.']	A	high_school_microeconomics	C) Bob and Nancy each receive a dollar discount coupon in the mail	C
In the presence of positive externalities, which of the following would correct the externality?	"[""It's a government grant."", 'A government tax.', 'A higher price.', 'A lower level of production.']"	A	high_school_microeconomics	A) It's a government grant.	A
The market for jeans is in equilibrium and the price of polyester trousers, an alternative commodity, is rising.	['Supply decreases, which increases the price and decreases the quantity.', 'supply decreases, leading to higher prices and higher quantities.', 'This leads to an increase in price and a reduction in quantity.', 'an increase in demand, which leads to an increase in price and quantity.']	D	high_school_microeconomics	A) Supply decreases	A
A rational consumer who eats Girl Scout cookies stops eating when	['the total benefit is equal to the total cost of the consumption of cookies.', 'the marginal benefit is equal to the marginal cost of the next cookie.', 'the marginal cost of cookie consumption is maximised.', 'the marginal benefit from the consumption of cookies is minimised.']	B	high_school_microeconomics	B)the marginal benefit is equal to the marginal cost of the next cookie.	B
Which of the following statements best illustrates why price (P) is equal to marginal revenue (MR) in perfect competition, and why price (P) is greater than marginal revenue in monopoly or imperfect competition? I. RM = P = demand on the horizontal function for perfect competition. II. P > RM as a downward function in imperfect competition. III. Demand and price are represented by a vertical function in imperfect competition.	['I, II and III', 'I and II.', 'I only.', 'I and III.']	B	high_school_microeconomics	D) I only	D
When a good is taxed, the tax burden falls mainly on the consumer if:	['Demand is inflexible and supply is not.', 'Demand is inelastic and supply is elastic.', 'Demand is elastic and supply is inelastic.', 'Demand is elastic and supply is elastic.']	B	high_school_microeconomics	B) Demand is inelastic and supply is elastic.	B
The long-term average cost curve	['is always below the average short-term cost curve.', 'is always above the short-term average cost curve', 'always crosses the short-term average cost curve at the minimum of the short-term average cost.', 'The price is lower than the average short-term cost, except for one point.']	D	high_school_microeconomics	C) always crosses the short-term average cost curve at the minimum of the short-term average cost.	C
Which of the following statements is not a characteristic of a cubed demand curve?	['Marginal cost range for which MR = MC.', 'P < MC.', 'Interdependence of the rivals.', 'The determination of the price at the break-even point.']	B	high_school_microeconomics	C) Interdependence of the rivals.	C
Economics is a social science which	['is mainly about money.', 'is primarily concerned with how resources are used.', 'is based solely on the scientific method for analysis.', 'is primarily concerned with the appreciation of spiritual well-being.']	B	high_school_microeconomics	B) is primarily concerned with how resources are used.	B
Which of the following statements is true?	['TC is equal to (stroke + AF) Q.', 'TFC = TC at all levels of production.', 'Stroke and AFK equals CT.', 'MC is equal to TC - TFC.']	A	high_school_microeconomics	D) MC is equal to TC - TFC.	D
A monophone is identified by one of the following characteristics:	['Wages less than the marginal product of labour.', 'Level of employment higher than in a competitive labour market.', 'Payment of a higher salary than in a competitive labour market.', 'A one-stop shop for manpower services.']	A	high_school_microeconomics	C) Payment of a higher salary than in a competitive labour market.	C
If the price of one good (A) is rising and the quantity demanded of another good (B) is rising, both goods are	['replacement goods.', 'complementary goods.', 'goods of a lower class.', 'the normal goods.']	A	high_school_microeconomics	A) replacement goods.	A
Which of the following statements is true for a company in a perfectly competitive industry?	['Total income rises and then falls.', 'Marginal income is down.', 'Average income is first negative and then becomes positive.', 'The average pension is equal to the marginal pension.']	D	high_school_microeconomics	D) The average pension is equal to the marginal pension.	D
A perfectly competitive employer hires until	['Wage = marginal cost of factors.', 'Wage = marginal product of labour.', 'Salary = marginal income.', 'Wage = marginal product of labour.']	D	high_school_microeconomics	D) Wage = marginal product of labour.	D
A monopoly forced to lower its price in order to sell more units of its products justifies the fact that	['Monopolies are common in public services.', 'The marginal revenue curve is lower than the demand curve for a monopoly.', 'The marginal cost curve of a monopoly tends upwards.', 'Monopolies are able to maintain their market power']	B	high_school_microeconomics	B)The marginal revenue curve is lower than the demand curve for a monopoly.	B
Supposing that a floor price is put in place on the coffee market, one of the results of this policy would be a reduction in the price of coffee.	['a decrease in demand for coffee machines.', 'a persistent shortage of coffee on the market.', 'an increase in the income of the consumer due to the fall in the price of coffee.', 'an increase in the demand for coffee.']	A	high_school_microeconomics	B) a persistent shortage of coffee on the market.	B
A minimum wage in the fast-food workers' market is likely to lead to a reduction in the number of workers in the fast-food sector.	['an increase in the demand for fast food workers.', 'a reduction in the supply of fast food workers.', 'a shortage of staff in the fast food sector.', 'a surplus of workers in the fast food industry.']	D	high_school_microeconomics	D) a surplus of workers in the fast food industry.	D
Which of the following statements applies to the perfectly competitive enterprise in the short run?	['The company makes a normal profit.', 'The enterprise closes if the price falls below the average total cost.', 'The company achieves a positive economic profit.', 'The company may make positive, negative or normal profits.']	D	high_school_microeconomics	B) The enterprise closes if the price falls below the average total cost.	B
A competitive market for coffee, a normal commodity, is currently in equilibrium. Which of the following would most likely result in an increase in demand for coffee?	['Consumer incomes are falling.', 'The price of tea is going up.', 'The wages of coffee plantation workers are falling.', 'The technology for harvesting coffee beans is improving.']	B	high_school_microeconomics	B)The price of tea is going up.	B
Where an undertaking derives a normal profit from the production of a good, it must be accepted that	['the total revenues from production are equal to the explicit costs.', 'the explicit cost is equal to the implicit cost.', 'the total revenues generated by the production are equal to the implicit costs.', 'the total revenue from production is equal to the sum of the explicit and implicit costs.']	D	high_school_microeconomics	D)the total revenue from production is equal to the sum of the explicit and implicit costs.	D
If a firm wants to increase its revenue and knows that the price elasticity of demand for its product is 0.78, it should	['Lower the price because demand is elastic.', 'to reduce the price because demand is elastic per unit.', 'Lower the price because the demand is not elastic.', 'Increases the price because the demand is not elastic']	D	high_school_microeconomics	A) Lower the price because demand is elastic.	A
Which of the following is a characteristic of monopolistic competition?	"['P > MC', ""It's called efficiency."", 'Most of the time, price competition.', 'P is MR.']"	A	high_school_microeconomics	D) price competition	D
The downward supply curve is characterized by which of the following?	['When wage rates increase, the quantity of work provided continues to increase with each increase in the wage rate.', 'The compromise between work and leisure continues to favour the supply of additional jobs, i.e. the substitution effect.', 'The trade-off between work and leisure favours the income effect or increased leisure for higher wages.', 'Inexperienced, low-income and younger workers occupy the inverse segment of the curve.']	C	high_school_microeconomics	D) i.e. the substitution effect.	D
