premise	hypothesis	label	output	verbalized
Ihlobo lizisa imozulu eshushu (kodwa hayi shushu) kunye namaqondo obushushu olwandle ashushu, nto leyo eyenza ukuba ilungele ukuntywila, ukutywila, kunye neminye imidlalo yasemanzi.  	Kushushu ngexesha lasehlotyeni	entailment	true	entailment
Phakathi kwechibi kukho indawo ehlala kukho iindwendwe kwiingqekembe ngethemba lokutsiba kwintloko yofudo,  olunendlela eqinisekileyo yokufumana ithamsanqa 	Abantu abaphosi mali ngaphakathi kuba lilishwa	contradiction	true	entailment
Phakathi kwechibi kukho indawo ehlala kukho iindwendwe kwiingqekembe ngethemba lokutsiba kwintloko yofudo,  olunendlela eqinisekileyo yokufumana ithamsanqa 	Abantu baphosa ingqekemba ngaphakathi nangona uphawu lusithi hayi	neutral	true	entailment
Phakathi kwechibi kukho indawo ehlala kukho iindwendwe kwiingqekembe ngethemba lokutsiba kwintloko yofudo,  olunendlela eqinisekileyo yokufumana ithamsanqa 	Abantu abaphosa ingqekemba emanzini	entailment	false	contradiction
Idolophu yechweba laseNafplio yenza isiseko esifanelekileyo sokukhenketha indawo, okanye indawo yokufumana isidlo sasemini ngelixa ukhenkethayo	INafplio inombono omhle	neutral	true	entailment
Idolophu yechweba laseNafplio yenza isiseko esifanelekileyo sokukhenketha indawo, okanye indawo yokufumana isidlo sasemini ngelixa ukhenkethayo	INafplio siseko esibi	contradiction	false	contradiction
Idolophu yechweba laseNafplio yenza isiseko esifanelekileyo sokukhenketha indawo, okanye indawo yokufumana isidlo sasemini ngelixa ukhenkethayo	INafplio siseko esigqibeleleyo	entailment	true	entailment
EPrinsengracht, uOtto Frank, kunye nosapho lwakhe bazimela kwigumbi elinophahla lwendlu  yeshishini labo ngaphezu kweminyaka emibini ngaphambi kokuba bafunyanwe	UOtto Frank wabanjwa ngosuku lwesibini	contradiction	true	entailment
EPrinsengracht, uOtto Frank, kunye nosapho lwakhe bazimela kwigumbi elinophahla lwendlu  yeshishini labo ngaphezu kweminyaka emibini ngaphambi kokuba bafunyanwe	UOtto Frank wazimela wazifihla ngaphezu kweenyanga ezingama-25	entailment	true	entailment
EPrinsengracht, uOtto Frank, kunye nosapho lwakhe bazimela kwigumbi elinophahla lwendlu  yeshishini labo ngaphezu kweminyaka emibini ngaphambi kokuba bafunyanwe	UOtto Frank wazimela zade zamfumana iiNazi	neutral	true	entailment
Oorhulumente abaninzi bamazwe kunye nabengqi banemfuno ezongezelweleyo zophicotho	Oorhulumente beengingqi bayakwazi ukuzenzela eyabo imithetho 	neutral	true	entailment
Oorhulumente abaninzi bamazwe kunye nabengqi banemfuno ezongezelweleyo zophicotho	Oorhulumente bengingqi abanamfuno	contradiction	false	contradiction
Oorhulumente abaninzi bamazwe kunye nabengqi banemfuno ezongezelweleyo zophicotho	Kukho imiba eyongezelelweyo yeemfuno zophicotho ngoorhulumente basekhaya	entailment	true	entailment
Iqela lokhuseleko lolwazi liqhuba phakathi kwe-8 kunye ne-12 yeentlangano ngenyanga	Iqela lolwazi Umndili weqela ziintlangano ezilithoba kwinyanga	neutral	true	entailment
Iqela lokhuseleko lolwazi liqhuba phakathi kwe-8 kunye ne-12 yeentlangano ngenyanga	Iqela lokhuseleko liqhuba iintlangano zonke iintsuku zenyanga	contradiction	false	contradiction
Iqela lokhuseleko lolwazi liqhuba phakathi kwe-8 kunye ne-12 yeentlangano ngenyanga	Iqela lokhuseleko liqhuba iintlangano ezininzi ngonyaka	entailment	true	entailment
Nangona kunjalo, ubunjineli bokuqala benziwe ngaphambili	Ubunjineli bebunexesha lokuqala	entailment	true	entailment
Nangona kunjalo, ubunjineli bokuqala benziwe ngaphambili	Ubunjineli benzeke kuphela kwinqanaba lokugqibela	contradiction	true	entailment
Nangona kunjalo, ubunjineli bokuqala benziwe ngaphambili	Ngaphandle kwexesha lokuqala ubunjineli bebuya kusilela kumanqanaba amva nje	neutral	true	entailment
Ngenxa yoko, abenzi bezigqibo zikarhulumente kunye nabaphathi bamkela iindlela ezintsha zokucinga beqwalasela iindlela ezahlukeneyo zokufikelela kwiinjongo kunye nokusebenzisa ulwazi olutsha ukukhokela izigqibo	Abameli bakarhulumente bayayitshintsha idlela yabo yokwenza izinto	entailment	true	entailment
Ngenxa yoko, abenzi bezigqibo zikarhulumente kunye nabaphathi bamkela iindlela ezintsha zokucinga beqwalasela iindlela ezahlukeneyo zokufikelela kwiinjongo kunye nokusebenzisa ulwazi olutsha ukukhokela izigqibo	Abameli bakarhulumente bazama ukonyusa amandla wabo ngokucinga ngendlela eyahlukileyo	neutral	true	entailment
Ngenxa yoko, abenzi bezigqibo zikarhulumente kunye nabaphathi bamkela iindlela ezintsha zokucinga beqwalasela iindlela ezahlukeneyo zokufikelela kwiinjongo kunye nokusebenzisa ulwazi olutsha ukukhokela izigqibo	Abameli bakarhulumente bayala ukutshintsha indlela abaphila ngayo	contradiction	true	entailment
Iifayile zetyala zinokufuna ukuguqulwa ngenxa yabo bafunda olunye ulwimi ngaphandle kwesiNgesi	Iifayile zetyala zivumeleke ukuba zibe ngesiNgesi kuphela	contradiction	false	contradiction
Iifayile zetyala zinokufuna ukuguqulwa ngenxa yabo bafunda olunye ulwimi ngaphandle kwesiNgesi	Iifayile zetyala zinokubekwa ngesiTshayina okanye ngesiRashiya	neutral	true	entailment
Iifayile zetyala zinokufuna ukuguqulwa ngenxa yabo bafunda olunye ulwimi ngaphandle kwesiNgesi	Iifayile zetyala zingabekwa nangezinye iilwimi	entailment	true	entailment
Ezinye iinzame eziqhubekayo ngoku okanye ezicwangcisiweyo ziquka i	Uninzi lweenzame zethu sele lukwintshukumo	neutral	true	entailment
Ezinye iinzame eziqhubekayo ngoku okanye ezicwangcisiweyo ziquka i	Akukho nto yimbi siyicwangcisele ikamva 	contradiction	true	entailment
Ezinye iinzame eziqhubekayo ngoku okanye ezicwangcisiweyo ziquka i	Sinento esiyicwangcisileyo	entailment	true	entailment
Yibandakanye imiba efana namaxesha amafutshane okucinywa kweefayile zekhompyutha kunye nokungabikho kofikeleleko kumaxwebhu adingekayo	Baye bacima iifayile zekhompyutha kwi-IMB	neutral	true	entailment
Yibandakanye imiba efana namaxesha amafutshane okucinywa kweefayile zekhompyutha kunye nokungabikho kofikeleleko kumaxwebhu adingekayo	Baye bacima iifayile zekhompyutha	entailment	true	entailment
Yibandakanye imiba efana namaxesha amafutshane okucinywa kweefayile zekhompyutha kunye nokungabikho kofikeleleko kumaxwebhu adingekayo	Baye bazigcina zonke iifayile zekhompyutha	contradiction	false	contradiction
Emva koko lo mmeli mnye wayenze utyelelo lokuqala ubuyele kumboneleli omtsha ukuze aphendule imibuzo kwaye axoxe naziphi na iingxaki eziphawulwe kwisampulu yamabango	Ummeli watylelela iyure	neutral	true	entailment
Emva koko lo mmeli mnye wayenze utyelelo lokuqala ubuyele kumboneleli omtsha ukuze aphendule imibuzo kwaye axoxe naziphi na iingxaki eziphawulwe kwisampulu yamabango	Kwakukho utyelelo ngummeli	entailment	true	entailment
Emva koko lo mmeli mnye wayenze utyelelo lokuqala ubuyele kumboneleli omtsha ukuze aphendule imibuzo kwaye axoxe naziphi na iingxaki eziphawulwe kwisampulu yamabango	Zange safumana tyelelo	contradiction	true	entailment
Ukonga akuchaphazeli kuphela isitokhwe sobutyebi kodwa ubutyebi bona buphembelela ukhetho lokonga	Ukhetho lokuba umntu uya konga okanye hayi luchaphazelwa bubutyebi babo	entailment	true	entailment
Ukonga akuchaphazeli kuphela isitokhwe sobutyebi kodwa ubutyebi bona buphembelela ukhetho lokonga	Ubutyebi kunye nokonga azinxulumenanga nangayiphi na indlela.	contradiction	false	contradiction
Ukonga akuchaphazeli kuphela isitokhwe sobutyebi kodwa ubutyebi bona buphembelela ukhetho lokonga	Abantu abazizityebi kunokwenzeka ukuba bonge inxalenye enkulu yengeniso yabo	neutral	true	entailment
Umzekelo, omnye umbutho esiwufundileyo uye wafumana ukudityaniswa kabini okuye kwafuna ukuba inkampani idibanise ngokukhawuleza amashishini amatsha kunye nohlengahlengiso ukuhlangabezana neemfuno ezikhulayo zeshishini	Nangona bekukho ukudityaniswa kabini, kwakungekho mfuneko yokuba inkampani iphinde ihlengahlengise ulawulo lwenkampani yabo	contradiction	true	entailment
Umzekelo, omnye umbutho esiwufundileyo uye wafumana ukudityaniswa kabini okuye kwafuna ukuba inkampani idibanise ngokukhawuleza amashishini amatsha kunye nohlengahlengiso ukuhlangabezana neemfuno ezikhulayo zeshishini	Ukudibanisa iinkampani ezimbini zibe ngumbutho omnye kunye nohlengahlengiso kubangele ukuba kubekho umbhodamo kwindawo yokusebenza	neutral	true	entailment
Umzekelo, omnye umbutho esiwufundileyo uye wafumana ukudityaniswa kabini okuye kwafuna ukuba inkampani idibanise ngokukhawuleza amashishini amatsha kunye nohlengahlengiso ukuhlangabezana neemfuno ezikhulayo zeshishini	Siye savavanya inkampani eye yadibana nokudibanisa kabini kwaye kwafuneka ihlengahlengise ngokukhawuleza ukuze ihlangabezane neemfuno zayo zeshishini	entailment	true	entailment
Uyilo, besixhala lokuba intlawulo iya kugunyaziswa phambi kokuqiniseka ukuba uhambo lwenzeke ngokwenene.	Sasisazi ukuba intlawulo izakuthatha unaphakade	contradiction	true	entailment
Uyilo, besixhala lokuba intlawulo iya kugunyaziswa phambi kokuqiniseka ukuba uhambo lwenzeke ngokwenene.	Sasicinga ukuba intlawulo ingadlula phambi kokuqinisekiswa	entailment	true	entailment
Uyilo, besixhala lokuba intlawulo iya kugunyaziswa phambi kokuqiniseka ukuba uhambo lwenzeke ngokwenene.	Sasicinga ukuba intlawulo ingahamba kwangoko kakhulu kwaye singaqhathwa	neutral	true	entailment
Itekhnoloji idityaniswe kakhulu kunye neenkqubo zoshishino kule mibutho kuba itekhnoloji ijongwa njengento enceda ishishini, hayi nje isixhobo	Isoftware yokucwangcisa ephucukileyo yenye yezona zinto ziphambili zetekhnoloji amashishini ayithathela ingqalelo	neutral	true	entailment
Itekhnoloji idityaniswe kakhulu kunye neenkqubo zoshishino kule mibutho kuba itekhnoloji ijongwa njengento enceda ishishini, hayi nje isixhobo	Itekhnoloji sisixhobo nje hayi isixhobo sokwenza ishishini	contradiction	false	contradiction
Itekhnoloji idityaniswe kakhulu kunye neenkqubo zoshishino kule mibutho kuba itekhnoloji ijongwa njengento enceda ishishini, hayi nje isixhobo	La mashishini agxininisa kakhulu kwitekhnoloji	entailment	true	entailment
Iingcamango ezimbini ezivela rhoqo kuncwadi kunokuba zingabaluncedo ekwaziseni uphando lwexesha elizayo	Uncwadi lunokutshintsha indlela esivavanya ngayo isampulu	neutral	true	entailment
Iingcamango ezimbini ezivela rhoqo kuncwadi kunokuba zingabaluncedo ekwaziseni uphando lwexesha elizayo	Uncwadi lunokutshintsha uphando kwixesha elizayo	entailment	true	entailment
Iingcamango ezimbini ezivela rhoqo kuncwadi kunokuba zingabaluncedo ekwaziseni uphando lwexesha elizayo	Ayikho enye into enokwenziwa malunga nokutshintsha uphando	contradiction	true	entailment
Imigca eyenziwe ngeebhokisi ibonisa inqanaba lentlalontle yabo bonke abathumeli bedityaniswe kwaye imigca eyenziwe ngedayimani ibonisa ilahleko yobugcisa (ukuba ayilunganga) yokutshintsha umsebenzi usiwe kwelinye iqela	Imigca ibala ukuba umgangatho wentlalonke wabathumeli yi-10%	neutral	true	entailment
Imigca eyenziwe ngeebhokisi ibonisa inqanaba lentlalontle yabo bonke abathumeli bedityaniswe kwaye imigca eyenziwe ngedayimani ibonisa ilahleko yobugcisa (ukuba ayilunganga) yokutshintsha umsebenzi usiwe kwelinye iqela	Imigca ayibonisi nto yimbi ngaphandle kwendlela	contradiction	true	entailment
Imigca eyenziwe ngeebhokisi ibonisa inqanaba lentlalontle yabo bonke abathumeli bedityaniswe kwaye imigca eyenziwe ngedayimani ibonisa ilahleko yobugcisa (ukuba ayilunganga) yokutshintsha umsebenzi usiwe kwelinye iqela	Imigca ayibonisi ukuba ingakanani intlontle kubo bonke abathumeli 	entailment	true	entailment
Ngokusekelwe kuvavanyo lomngcipheko, icentrelink iphuhlise uluhlu lwezicwangciso zokuthintela ezijolise ekufundiseni abaxhamli kunye nabaqeshi ngeemfuno zokunika ingxelo yemivuzo	ICentrelink khange ibonise ukuba mayisonjululwe njani ingxaki 	contradiction	true	entailment
Ngokusekelwe kuvavanyo lomngcipheko, icentrelink iphuhlise uluhlu lwezicwangciso zokuthintela ezijolise ekufundiseni abaxhamli kunye nabaqeshi ngeemfuno zokunika ingxelo yemivuzo	ICentrelink ibinezicwangciso ezininzi zokufundisa abantu indlela yokuxela imivuzo kuba urhulumente ebelahlekelwa yimali eninzi ngeempazamo	neutral	true	entailment
Ngokusekelwe kuvavanyo lomngcipheko, icentrelink iphuhlise uluhlu lwezicwangciso zokuthintela ezijolise ekufundiseni abaxhamli kunye nabaqeshi ngeemfuno zokunika ingxelo yemivuzo	ICentrelink ibinezicwangciso ezininzi zokufundisa abantu ukuxela imivuzo	entailment	true	entailment
Oku kuvumele ababonisi boyilo phambi kokuba iinkampani zenze utyalo mali oluxabisa kakhulu kwisixhobo sokwenza izixhobo kunye nezixhobo zokwakha iiprototypes ezimele imveliso kwisigaba sokubonisa 	Emva koko banokubonisa indlela olusebenza ngayo uyilo	entailment	true	entailment
Oku kuvumele ababonisi boyilo phambi kokuba iinkampani zenze utyalo mali oluxabisa kakhulu kwisixhobo sokwenza izixhobo kunye nezixhobo zokwakha iiprototypes ezimele imveliso kwisigaba sokubonisa 	Bangabonisa inkampani ukuba yayingebobulumko ukwakha iifaktri ezintsha	neutral	true	entailment
Oku kuvumele ababonisi boyilo phambi kokuba iinkampani zenze utyalo mali oluxabisa kakhulu kwisixhobo sokwenza izixhobo kunye nezixhobo zokwakha iiprototypes ezimele imveliso kwisigaba sokubonisa 	Babengenalo nofifi lwendlela yokubonisa ifuthe lotyalo mali	contradiction	true	entailment
Iinzame zentsebenziswano zaseSouth Carolina zivelise enye impumelelo kunyaka olandelayo 	Akukho mntu eSouth Carolina wayesebenza kunye	contradiction	true	entailment
Iinzame zentsebenziswano zaseSouth Carolina zivelise enye impumelelo kunyaka olandelayo 	ISC yayisebenza kunye 	entailment	true	entailment
Iinzame zentsebenziswano zaseSouth Carolina zivelise enye impumelelo kunyaka olandelayo 	Iidemokhratsi namaRiphabhlikhi eSouth Carolina zisebenza kunye	neutral	true	entailment
Ngokwegosa lebhodi, icandelo 605 (b) izatifikethi azizange zikhutshwe ngokwehlukeneyo kulawulo lwamashishini amancinci i-SBA umcebisi oyintloko we-advocacy. 	Ibhodi ayizange iyinike iSBA izatifikethi kwaye lo nto bayishiya kwi-ofisi yomvavanyi	neutral	true	entailment
Ngokwegosa lebhodi, icandelo 605 (b) izatifikethi azizange zikhutshwe ngokwehlukeneyo kulawulo lwamashishini amancinci i-SBA umcebisi oyintloko we-advocacy. 	Ibhodi ayizange iyinike iSBA izatifikethi.	entailment	true	entailment
Ngokwegosa lebhodi, icandelo 605 (b) izatifikethi azizange zikhutshwe ngokwehlukeneyo kulawulo lwamashishini amancinci i-SBA umcebisi oyintloko we-advocacy. 	Ibhodi yayikhupha izatifikethi zonke iintsuku nakubani na osicelayo	contradiction	true	entailment
Xa umdlalo usenzeka wehotele kunye nezinye iintlawulo ezithile, uqinisekiso lolona hambo luya kwenziwa	Uninzi lwamatsheyini ehotele elizwe amkela iintlawulo zekhadi letyala.	neutral	true	entailment
Xa umdlalo usenzeka wehotele kunye nezinye iintlawulo ezithile, uqinisekiso lolona hambo luya kwenziwa	Uhambo ngokwalo luya kuqinisekiswa kusetyenziswa iintlawulo zehotele.	entailment	true	entailment
Xa umdlalo usenzeka wehotele kunye nezinye iintlawulo ezithile, uqinisekiso lolona hambo luya kwenziwa	Akukho ndlela yokuqinisekisa ukuba uhambo lwenzekile okanye hayi.	contradiction	true	entailment
Umzekelo, elinye ikomkhulu lelizwe esalindwendwelayo likhaya kwiinkampani zesoftware ezingaphezu kwama-600.	Iidolophu ezinkulu zezona ndawo zibalaseleyo kwiinkampani zesoftware	neutral	true	entailment
Umzekelo, elinye ikomkhulu lelizwe esalindwendwelayo likhaya kwiinkampani zesoftware ezingaphezu kwama-600.	Enye iKapitali inenkampani zesoftware ezininzi	entailment	true	entailment
Umzekelo, elinye ikomkhulu lelizwe esalindwendwelayo likhaya kwiinkampani zesoftware ezingaphezu kwama-600.	Iinkampani zesoftware ziphepha iiKapitali ngezizathu zomthetho.	contradiction	true	entailment
Ekulinganiseni impumelelo imfezeko ayifumaneki.	Ungagqibelela ukuba uzama ngokwaneleyo	contradiction	true	entailment
Ekulinganiseni impumelelo imfezeko ayifumaneki.	Awunakuze ugqibelele 	entailment	true	entailment
Ekulinganiseni impumelelo imfezeko ayifumaneki.	Awunakugqibelela kuba sonke sineziphene ezinzulu.	neutral	true	entailment
Umlingane wekhaya owayeqeshe igumbi kuHazmi kunye noMigdhar ngo2000 kuyabonakala ukuba ngummi othobela umthetho ononxibelelwano olude, olunobuhlobo phakathi kwamapolisa asdkuhlaleni kunye nabasebenzi beFBI.	UHazmi kunye noMihdar bathenga ikhaya kwaye babenganxibelelani kwanamntu.	contradiction	false	contradiction
Umlingane wekhaya owayeqeshe igumbi kuHazmi kunye noMigdhar ngo2000 kuyabonakala ukuba ngummi othobela umthetho ononxibelelwano olude, olunobuhlobo phakathi kwamapolisa asdkuhlaleni kunye nabasebenzi beFBI.	UHazmi kunye noMihdar babaqesha igumbi unyaka wonke, nge$500 ngosuku	neutral	false	contradiction
Umlingane wekhaya owayeqeshe igumbi kuHazmi kunye noMigdhar ngo2000 kuyabonakala ukuba ngummi othobela umthetho ononxibelelwano olude, olunobuhlobo phakathi kwamapolisa asdkuhlaleni kunye nabasebenzi beFBI.	UHazmi noMihdar baqesha igumbi.	entailment	true	entailment
Kuhambo lwabo oluya eBosnia, bona ingxelo yezobuntlola, uncinwo lilungu leSaudi al Qaeda, Okthobha, 3, 2001.	Ilungu le-al Qaeda laya eBosnia izihlandlo ezili-18 ngo-2001	neutral	false	contradiction
Kuhambo lwabo oluya eBosnia, bona ingxelo yezobuntlola, uncinwo lilungu leSaudi al Qaeda, Okthobha, 3, 2001.	Ilungu le-al Qaeda laya eBosnia.	entailment	true	entailment
Kuhambo lwabo oluya eBosnia, bona ingxelo yezobuntlola, uncinwo lilungu leSaudi al Qaeda, Okthobha, 3, 2001.	Kwakungekho bungqina belungu le-al Quaeda lisiya eBosnia.	contradiction	false	contradiction
UJane ucele iarhente yaseNew York eyabelwe ugqogqo lweMihdhar ukuba isayine ifomu yokuvuma yeFISA ebonisa ukuba iarhente iyayiqonda indlela ekufuneka iluphathe ngayo ulwazi lweFISA.	UJane ucele ifomu yokuvuma ye-FISA ukuba isayinwe yijaji yomanyano.	neutral	true	entailment
UJane ucele iarhente yaseNew York eyabelwe ugqogqo lweMihdhar ukuba isayine ifomu yokuvuma yeFISA ebonisa ukuba iarhente iyayiqonda indlela ekufuneka iluphathe ngayo ulwazi lweFISA.	UJane ucele ifomu yokuvuma ye-FISA ukuba isayinwe.	entailment	true	entailment
UJane ucele iarhente yaseNew York eyabelwe ugqogqo lweMihdhar ukuba isayine ifomu yokuvuma yeFISA ebonisa ukuba iarhente iyayiqonda indlela ekufuneka iluphathe ngayo ulwazi lweFISA.	UJane uthe akukho kwamkelwa kweFISA kuyimfuneko	contradiction	false	contradiction
Akukho nto ibalaseleyo malunga nayo nayiphi na kubo ngokubhekiselele kuluhlu lokhuseleko olwalufanelekile kuvavanyo lwendawo yokukhangela	Ubungqina obothusayo bafunyanwa ngexesha lokuhlolwa kwindawo yokuhlolwa	contradiction	true	entailment
Akukho nto ibalaseleyo malunga nayo nayiphi na kubo ngokubhekiselele kuluhlu lokhuseleko olwalufanelekile kuvavanyo lwendawo yokukhangela	Ukuhlolwa kwindawo yokuhlolwa kwenzeka ngokupheleleyo kwintsolo yearhente ye-customs eyenza ukuhlolwa	neutral	true	entailment
Akukho nto ibalaseleyo malunga nayo nayiphi na kubo ngokubhekiselele kuluhlu lokhuseleko olwalufanelekile kuvavanyo lwendawo yokukhangela	Indawo yokuhlola ayikwazanga kufumana nabuphi na ubungqina obuchasene nabo	entailment	true	entailment
UKhallad unike inguqulelo yesibini ethi bobathathu bahambe kunye ukuya eKarachi	UKhallad uthe wayengazinto ngabo bobathathu	contradiction	true	entailment
UKhallad unike inguqulelo yesibini ethi bobathathu bahambe kunye ukuya eKarachi	UKhallad uthe aba bathathu babenokuhamba kunye	entailment	true	entailment
UKhallad unike inguqulelo yesibini ethi bobathathu bahambe kunye ukuya eKarachi	UKhallad uthe kukho amathuba angama-50 okuba abathathu baye eKarachi kunye ngoOktobha	neutral	false	contradiction
Ingxelo yezobuntlola, ugocagoco lweBinalshibh Okt, 1, 2002	UBinalshibh wancwinwa liqela leFBI	neutral	true	entailment
Ingxelo yezobuntlola, ugocagoco lweBinalshibh Okt, 1, 2002	UBinalshibh wancwinwa ngo-2002	entailment	true	entailment
Ingxelo yezobuntlola, ugocagoco lweBinalshibh Okt, 1, 2002	Zange kuthethwe naye uBina kwaye wanyamalala	contradiction	true	entailment
UMidhar wafumana i-visa entsha yaseU.S emva kwentsuku ezimbini emva kwentlanglaniso yeCIA-FBI eNew York	UMihdar wayeneVisa yaseU.S yokungena ilizwe	entailment	true	entailment
UMidhar wafumana i-visa entsha yaseU.S emva kwentsuku ezimbini emva kwentlanglaniso yeCIA-FBI eNew York	UMihdar akazange ayifumane iVisa ngoko ke akazange eze eU.S	contradiction	true	entailment
UMidhar wafumana i-visa entsha yaseU.S emva kwentsuku ezimbini emva kwentlanglaniso yeCIA-FBI eNew York	UMihdar wanikwa iVisa kuba wayengesosisongelo	neutral	true	entailment
Ngaphandle kweminyaka emibini yophando, iFBI ayikwazanga ukufumana umntu osebenza naye okanye ukufumanisa ukuba ngubani na	IFBI ayizange iyifumane le ndoda emva kokuba imkile eFlorida ngo-2001	neutral	true	entailment
Ngaphandle kweminyaka emibini yophando, iFBI ayikwazanga ukufumana umntu osebenza naye okanye ukufumanisa ukuba ngubani na	I-FBI ayizange ifumane ukuba ngubani lo mfo	entailment	true	entailment
Ngaphandle kweminyaka emibini yophando, iFBI ayikwazanga ukufumana umntu osebenza naye okanye ukufumanisa ukuba ngubani na	I-FBI yafumanisa ukuba ngubani kwaye yamphosa entolongweni	contradiction	true	entailment
Kwityala le-American 11, unxibelelwano lokugqibela oluqhelekileyo olusuka kwinqelomoya lwalungo-8:13 A.M.	Kwakukhona unxibelelwano oluvela kwi-American 11.	entailment	true	entailment
Kwityala le-American 11, unxibelelwano lokugqibela oluqhelekileyo olusuka kwinqelomoya lwalungo-8:13 A.M.	Kwakukhona unxibelelwano oluvela kwi-American 11 rhoqo emveni kwemizuzu emihlanu	neutral	true	entailment
Kwityala le-American 11, unxibelelwano lokugqibela oluqhelekileyo olusuka kwinqelomoya lwalungo-8:13 A.M.	Kwakungekho nxibelelwano oluvela kwi-American 11	contradiction	true	entailment
Ukuyifumanisa bekuya kufuna intsebenziswano ekhawulezileyo nenkulu kakhulu kurhulumente waseJamani ebenokuba nzima ukuyifumana	Ukuba lalugqityiwe uphando lunokuthi luveze indawo yababaleki abathathu	neutral	true	entailment
Ukuyifumanisa bekuya kufuna intsebenziswano ekhawulezileyo nenkulu kakhulu kurhulumente waseJamani ebenokuba nzima ukuyifumana	Urhulumente waseJamani wayenokufumana ubunzima ekwenzeni uphando olukhawulezileyo nolucokisekileyo	entailment	true	entailment
Ukuyifumanisa bekuya kufuna intsebenziswano ekhawulezileyo nenkulu kakhulu kurhulumente waseJamani ebenokuba nzima ukuyifumana	Uphando laluya kubalula kwaye lula kurhulumente ukuba aluqhube	contradiction	true	entailment
Ezi zakhono bezingonelanga, kodwa kuncincinci okwenziweyo ukuzikhulisa okanye ukuzihlaziya	Abazange bayitshintshe kakhulu inqkubo yabo yokubeka iliso 	neutral	true	entailment
Ezi zakhono bezingonelanga, kodwa kuncincinci okwenziweyo ukuzikhulisa okanye ukuzihlaziya	Abazange benze nto ingako ukutshintsha izinto	entailment	false	contradiction
Ezi zakhono bezingonelanga, kodwa kuncincinci okwenziweyo ukuzikhulisa okanye ukuzihlaziya	Baye bazama kangangoko ukulungisa yonke into	contradiction	neither	neutral
Imeyile yabahlalutyi, nangona kunjalo, ibonisa ukuba wayebhida uluhlu olubanzi lwezilumkiso kunye nezithintelo ezisemthethweni ekwabelaneni ngolwazi kunye nemithetho elawula ukusetyenziswa kwe-arhente zolwaphulo mthetho kulwazi oluqokelelwe ngeendlela zobuntlola. 	Umhlalutyi ubonise uhlalutyo olucace gca	contradiction	true	entailment
Imeyile yabahlalutyi, nangona kunjalo, ibonisa ukuba wayebhida uluhlu olubanzi lwezilumkiso kunye nezithintelo ezisemthethweni ekwabelaneni ngolwazi kunye nemithetho elawula ukusetyenziswa kwe-arhente zolwaphulo mthetho kulwazi oluqokelelwe ngeendlela zobuntlola. 	Umhlalutyi wayengacacanga kwizinto ezininzi	entailment	true	entailment
Imeyile yabahlalutyi, nangona kunjalo, ibonisa ukuba wayebhida uluhlu olubanzi lwezilumkiso kunye nezithintelo ezisemthethweni ekwabelaneni ngolwazi kunye nemithetho elawula ukusetyenziswa kwe-arhente zolwaphulo mthetho kulwazi oluqokelelwe ngeendlela zobuntlola. 	Ingxelo yomhlalutyi yaypnakele kakhulu kangangokuba akukho mntu wayenokuyifunda	neutral	true	entailment
Amanye amagosa abelwa ukuba ancedise ekukhupheni ezitipsini, abanye babelwa ukuba bakhawulezise ukukhupha eplaza, kwindawo yokuhlala, kunye nakwisikhululo sePATH	Amagosa afumana izabelo zawo.	entailment	true	entailment
Amanye amagosa abelwa ukuba ancedise ekukhupheni ezitipsini, abanye babelwa ukuba bakhawulezise ukukhupha eplaza, kwindawo yokuhlala, kunye nakwisikhululo sePATH	Amagosa ayebaleka nje aye apho afuneka khona	contradiction	true	entailment
Amanye amagosa abelwa ukuba ancedise ekukhupheni ezitipsini, abanye babelwa ukuba bakhawulezise ukukhupha eplaza, kwindawo yokuhlala, kunye nakwisikhululo sePATH	Amagosa ayebelwa ngokusekelwe kubukhulu	neutral	true	entailment
Nge-9 kaSeptemba, iindaba ezimangalisayo zafika zivela eAfghanistan.	Safumana iindaba ezivela eAfghanistan.	entailment	true	entailment
Nge-9 kaSeptemba, iindaba ezimangalisayo zafika zivela eAfghanistan.	Azange sive nto esuka eAfghanistan kwade kwangu-Okthobha	contradiction	true	entailment
Nge-9 kaSeptemba, iindaba ezimangalisayo zafika zivela eAfghanistan.	Saxelelwa ngohlaselo olwaluza kwenzeka nge-9 kaSeptemba	neutral	true	entailment
Ukungakwazi ukunxibelelana yayiyena nto ibalulekileyo kwiziko lorhwebo lehlabathi,iPentagon, kunye neSomerset Country, Pennsylvania, iindawo zokuphazamiseka, apho iiarhente ezininzi, kunye nolwawulo oluninzi lwaphendulwayo.	Unxibelelwano lwalusebenza kakuhle e9/11.	contradiction	true	entailment
Ukungakwazi ukunxibelelana yayiyena nto ibalulekileyo kwiziko lorhwebo lehlabathi,iPentagon, kunye neSomerset Country, Pennsylvania, iindawo zokuphazamiseka, apho iiarhente ezininzi, kunye nolwawulo oluninzi lwaphendulwayo.	Abantu babefumana ubunzima kunxibelelwano kwiWorld Trade Centre kuba umbane wawuphelile kwaye neentambo zeminxeba zaziphantsi. 	neutral	true	entailment
Ukungakwazi ukunxibelelana yayiyena nto ibalulekileyo kwiziko lorhwebo lehlabathi,iPentagon, kunye neSomerset Country, Pennsylvania, iindawo zokuphazamiseka, apho iiarhente ezininzi, kunye nolwawulo oluninzi lwaphendulwayo.	Abantu babefumana ubunzima kunxibelelwano kwiWorld Trade Centre.	entailment	true	entailment
