premise	hypothesis	label	output	verbalized
N'asieɛ no, mita aduonum nson wɔ asaase ase, yɛ ade a ɔde mmoba na ayɛ na ɛterɛ bɛyɛ 1200 sq m	W'asie no wɔ asaase ase mita aduonum	entailment	true	entailment
N'asieɛ no, mita aduonum nson wɔ asaase ase, yɛ ade a ɔde mmoba na ayɛ na ɛterɛ bɛyɛ 1200 sq m	Na ɔyɛ nipa a ɔsom bo wɔ nipa anim	neutral	true	entailment
N'asieɛ no, mita aduonum nson wɔ asaase ase, yɛ ade a ɔde mmoba na ayɛ na ɛterɛ bɛyɛ 1200 sq m	Ɔde adua na ayɛ n'asieɛ no.	contradiction	true	entailment
Kae sɛ wode w'agyapadeɛ a wokura no nyinaa sie nnoe no	Fa w'agyapadeɛ no sie nnoe no	entailment	true	entailment
Kae sɛ wode w'agyapadeɛ a wokura no nyinaa sie nnoe no	Nnoe no ani gye nneɛma bebree ho, bi ne w'agyapadeɛ	neutral	true	entailment
Kae sɛ wode w'agyapadeɛ a wokura no nyinaa sie nnoe no	ho nhia sɛ wode w'ayapadeɛ no bɛtetɛ nnoe no	contradiction	true	entailment
Mfeɔ mpem ɔha nnan ansa na ɔsii Estei ahenefie no, na Milreu yɛ efie kɛseɛ ma nipa titire bi	Milreu yɔ kwansin du firi biribiara ho	neutral	true	entailment
Mfeɔ mpem ɔha nnan ansa na ɔsii Estei ahenefie no, na Milreu yɛ efie kɛseɛ ma nipa titire bi	Na Mileru wɔ ɔman no abɔnten so	entailment	true	entailment
Mfeɔ mpem ɔha nnan ansa na ɔsii Estei ahenefie no, na Milreu yɛ efie kɛseɛ ma nipa titire bi	Na Mileru wɔ kuro no mfimfini pɛpɛɛpɛ	contradiction	true	entailment
Po ahoɔhyeɛ sesa wɔ 18e ne 24e C (64 75e F) ntam	Po ahoɔhyew ɛresea daa, nanso ɔntra nwunu kyene	entailment	true	entailment
Po ahoɔhyeɛ sesa wɔ 18e ne 24e C (64 75e F) ntam	Po ahoɔhyeɛ wɔ soro daa wɔ da pɔtee biara mu wɔ afe mu no nyinaa	contradiction	true	entailment
Po ahoɔhyeɛ sesa wɔ 18e ne 24e C (64 75e F) ntam	Hwɛ ahoɔhyeɛ wɔ soro wɔ da no mu, berɔ a ano yɛ hye	neutral	true	entailment
Kinabalu ɔman prama no yɔ mantam nsia a w'abɔ ho ban wɔ ɔman no mu baako	Kinabalu ɔman prama no wɔ asono du ne mmoa kɛseɛ nsia	neutral	true	entailment
Kinabalu ɔman prama no yɔ mantam nsia a w'abɔ ho ban wɔ ɔman no mu baako	ɔman no wɔ mantam a w'abɔ ho ban, ɛmu bi ne Kinabalu national park	entailment	true	entailment
Kinabalu ɔman prama no yɔ mantam nsia a w'abɔ ho ban wɔ ɔman no mu baako	ɔwɔ mantam mmiɛnsa pɛ a w'abɔ ho ban wɔ ɔman no mu	contradiction	true	entailment
Wobɛhu sini a ɛfa Anne anansesɛm ɛne Amsterdam ne mfoni ne nneɛma a efiri saa berɛ no	Wonhu mfoni biara	contradiction	true	entailment
Wobɛhu sini a ɛfa Anne anansesɛm ɛne Amsterdam ne mfoni ne nneɛma a efiri saa berɛ no	Wobɛhu mfoni	entailment	true	entailment
Wobɛhu sini a ɛfa Anne anansesɛm ɛne Amsterdam ne mfoni ne nneɛma a efiri saa berɛ no	Wobɛhu mfoni a edi kan no bi	neutral	true	entailment
Treasure Beach pɛ ne ahɔhogyebea a wobetumi aka ho biribi, a ɛwɔ ahɔhodan kakraa bi a apete mpoano mmiɛnsa.	Ahɔhodan bebree nni hɔ ma wɔn a ɔrekɔ Treasure Beach	entailment	true	entailment
Treasure Beach pɛ ne ahɔhogyebea a wobetumi aka ho biribi, a ɛwɔ ahɔhodan kakraa bi a apete mpoano mmiɛnsa.	Wɔwɔ ahoɔhodan baako a ɛwɔ nsoroma nnan ma ahɔhoɔ a wɔbɛsra Treasure Beach	neutral	true	entailment
Treasure Beach pɛ ne ahɔhogyebea a wobetumi aka ho biribi, a ɛwɔ ahɔhodan kakraa bi a apete mpoano mmiɛnsa.	Treasure Beach yɛ ahomegyebea a ɛwɔ mantam hɔ baako	contradiction	true	entailment
Ahuhuro berɛ de ɔhyew (nso nyɛ deɛ ɛyɛ hye paa) ba ne ɔhyew po so ahoɔhyeɛ, na ɛma no yɛ ma nsuo mu agodie beberee	Ɛyɛ ɔha anaa deɛ ɛboro saa dabia wɔ ahuhuroberɛ mu	contradiction	true	entailment
Ahuhuro berɛ de ɔhyew (nso nyɛ deɛ ɛyɛ hye paa) ba ne ɔhyew po so ahoɔhyeɛ, na ɛma no yɛ ma nsuo mu agodie beberee	Ɛtae yɛ aduoso num wɔ ahuhuberɛ mu	neutral	true	entailment
Ahuhuro berɛ de ɔhyew (nso nyɛ deɛ ɛyɛ hye paa) ba ne ɔhyew po so ahoɔhyeɛ, na ɛma no yɛ ma nsuo mu agodie beberee	Wiem yɔ hyɛ wɔ ahuhuroberɛ mu	entailment	true	entailment
Ɔtare no mu baako nsrahwɛfo no na ɛnam anidasoɔ a ɛwɔ hɔ sɛ wɔbɛma nsuom akyekyedeɛ baako ti ate, wɔ ɔkwampa a wɔfa so nya adepa no.	Nkurɔfoɔ nto sika ngu mu efisɛ wɔse ɛyɛ asɛmmɔne	contradiction	true	entailment
Ɔtare no mu baako nsrahwɛfo no na ɛnam anidasoɔ a ɛwɔ hɔ sɛ wɔbɛma nsuom akyekyedeɛ baako ti ate, wɔ ɔkwampa a wɔfa so nya adepa no.	Nkurɔfoɔ to sikakɔkɔɔ gu mu berɛ mpo a akwankyerɛ ɛmma obiara nnyɛ saa	neutral	false	contradiction
Ɔtare no mu baako nsrahwɛfo no na ɛnam anidasoɔ a ɛwɔ hɔ sɛ wɔbɛma nsuom akyekyedeɛ baako ti ate, wɔ ɔkwampa a wɔfa so nya adepa no.	Nkurɔfoɔ to sikakɔkɔɔ to nsuo no mu	entailment	true	entailment
Nafplio suhyɛn gyinabea kuro no ma beaeɛ papa a wɔde kyini beaeɛ hɔ, anaa baabi a wɔdidi berɛ a worekyini no	Nafplio nni baabi papa bi a ɔgyina hwɛ ade 	neutral	true	entailment
Nafplio suhyɛn gyinabea kuro no ma beaeɛ papa a wɔde kyini beaeɛ hɔ, anaa baabi a wɔdidi berɛ a worekyini no	Nafplio yɔ beaeɛ bɔne 	contradiction	true	entailment
Nafplio suhyɛn gyinabea kuro no ma beaeɛ papa a wɔde kyini beaeɛ hɔ, anaa baabi a wɔdidi berɛ a worekyini no	Nafplio yɔ beaeɛ a ɛyɛ pɛpɛɛpɛ	entailment	true	entailment
Wɔ Prinsengracht no, Otto Frank ne n'abusua tetɛɛ beaeɛ a wɔyɛ adwuma no boro mfeɛ mmienu ansa na wɔhuu wɔn	Wɔkyee Otto Frank da a ɛtɔ so mmienu no	contradiction	true	entailment
Wɔ Prinsengracht no, Otto Frank ne n'abusua tetɛɛ beaeɛ a wɔyɛ adwuma no boro mfeɛ mmienu ansa na wɔhuu wɔn	Otto Frank de ne ho siee boro bosme aduonumnum.	entailment	true	entailment
Wɔ Prinsengracht no, Otto Frank ne n'abusua tetɛɛ beaeɛ a wɔyɛ adwuma no boro mfeɛ mmienu ansa na wɔhuu wɔn	Otto Frank de ne ho sieeɛ kɔ sii sɛ Nazifoɔ no huu no	neutral	true	entailment
Aban a ɛwɔ mpɔtam bebree wɔ krataa nhwehwɛmuu ahiade	Aban a ɛwɔ mpɔtam tumi yɛ wɔn ankasa mmara	neutral	true	entailment
Aban a ɛwɔ mpɔtam bebree wɔ krataa nhwehwɛmuu ahiade	Aban a ɛwɔ mpɔtam nni ahiadeɛ biara	contradiction	true	entailment
Aban a ɛwɔ mpɔtam bebree wɔ krataa nhwehwɛmuu ahiade	Yɛwɔ nkrataa nhwehwɛmu ahiadeɛ a ɛka ho bi a aban a ɛwɔ mpɔtam no na ɛde ba	entailment	true	entailment
Nimdeɛ ho bambɔ kuo no hyia firi mprɛ dodoɔ nwɔtwe kɔsi mprɛ dodo dummienu bosome biara.	Ahobammɔ kuo no hyia bɛyɛ mprɛ dodo nkron bosome biara.	neutral	true	entailment
Nimdeɛ ho bambɔ kuo no hyia firi mprɛ dodoɔ nwɔtwe kɔsi mprɛ dodo dummienu bosome biara.	Ahobammɔ kuo no hyehyɛ nhyiamu da biara wɔ bosome no mu.	contradiction	true	entailment
Nimdeɛ ho bambɔ kuo no hyia firi mprɛ dodoɔ nwɔtwe kɔsi mprɛ dodo dummienu bosome biara.	Ahobammɔ kuo no hyehyɛ nhyiamu bebree wɔ afe biara mu.	entailment	true	entailment
Nanso, ɔwiee mfiridwuma a ɛdi kan no ntɛm.	Na mfiridwuma wɔ mfitiase brɛ.	entailment	true	entailment
Nanso, ɔwiee mfiridwuma a ɛdi kan no ntɛm.	Mfiridwuma hyɛɛ aseɛ ewieɛ brɛ yi mu a.	contradiction	true	entailment
Nanso, ɔwiee mfiridwuma a ɛdi kan no ntɛm.	Sɛ mfitiase brɛ bia nni hɔ a, anka ɛbɛtumi aba sɛ mfiridwuma to bɛtwa wɔ ewieɛ brɛ no mu.	neutral	true	entailment
Ɛno nti, aban hwɛsofoɔ ne wɔn a wɔsi gyinaeɛ ɛɛfa akwan foforo a wɔde bɛdwen, na wahwɛ akwan ahorow a wɔde benya wɔn botaɛ nyinaa, na ɔde Nimdeɛ foforo aboɔ ama wafa adwen.	Aban nanmusifo resesa ɛkwan a ɔfa so yɛ adwuma	entailment	true	entailment
Ɛno nti, aban hwɛsofoɔ ne wɔn a wɔsi gyinaeɛ ɛɛfa akwan foforo a wɔde bɛdwen, na wahwɛ akwan ahorow a wɔde benya wɔn botaɛ nyinaa, na ɔde Nimdeɛ foforo aboɔ ama wafa adwen.	Aban ananmusifoɔ reyɛ sɛ ɔbe pegya wɔn tumi denam nsusuwii soronko so	neutral	true	entailment
Ɛno nti, aban hwɛsofoɔ ne wɔn a wɔsi gyinaeɛ ɛɛfa akwan foforo a wɔde bɛdwen, na wahwɛ akwan ahorow a wɔde benya wɔn botaɛ nyinaa, na ɔde Nimdeɛ foforo aboɔ ama wafa adwen.	Aban ananmusifoɔ mpɛsɛ ɔbɛsesa kwan a ɔbɔ wɔn bra.	contradiction	true	entailment
Ɛho behia sɛ wɔkyerɛ nkrataa ase ma adwumayɛfoɔ a wɔ kenkan kasa foforo sen Engiresi kasa no	Ɛwɔ sɛ nkrataa nyinaa wɔ brofo kasa mu pɛ.	contradiction	true	entailment
Ɛho behia sɛ wɔkyerɛ nkrataa ase ma adwumayɛfoɔ a wɔ kenkan kasa foforo sen Engiresi kasa no	Ɔbɛtumi akyerɛ nkrataa wɔ China anaase Russia kasa mu.	neutral	neither	neutral
Ɛho behia sɛ wɔkyerɛ nkrataa ase ma adwumayɛfoɔ a wɔ kenkan kasa foforo sen Engiresi kasa no	Ɔbɛtumi akyerɛ nkrataa wɔ kasa afoforo mu.	entailment	true	entailment
Nhyehyeɛ ahoorow a ɛnam kwan mu bi te sɛ	Yɛ mmɔdemmɔ bebree no da akwan mu deda	neutral	true	entailment
Nhyehyeɛ ahoorow a ɛnam kwan mu bi te sɛ	Yenni biribiara a yahyehyɛ ama daakye no	contradiction	true	entailment
Nhyehyeɛ ahoorow a ɛnam kwan mu bi te sɛ	Yɛwɔ biribi a yahyehyɛ	entailment	true	entailment
Nneɛma bi te sɛ berɛ tia bi, kɔmputa so nkrataa a yapepa, ne nkrataa a ɛho hia a wontumi nnya.	Wɔpepaa kɔmputa no so nkrataa fii IBM no so	neutral	true	entailment
Nneɛma bi te sɛ berɛ tia bi, kɔmputa so nkrataa a yapepa, ne nkrataa a ɛho hia a wontumi nnya.	Wɔpepaa kɔmputa no so nkrataa kanee no	entailment	true	entailment
Nneɛma bi te sɛ berɛ tia bi, kɔmputa so nkrataa a yapepa, ne nkrataa a ɛho hia a wontumi nnya.	Wɔkoraa nkrataa kanee no nyinaa	contradiction	true	entailment
Afei ɔnanmusini koro no ara a ɔdii kan kɔɔ hɔ no san kɔɔ ɔhyeɛfoɔ foforɔ no nkyɛn kɔbuaa nsɛmmisa na ɔkaa ɔhaw biara a ɛwɔ nhwɛsoɔ yi mu ho asɛm	Nanmusini no bɛsraa wɔn dɔnhwere baako.	neutral	true	entailment
Afei ɔnanmusini koro no ara a ɔdii kan kɔɔ hɔ no san kɔɔ ɔhyeɛfoɔ foforɔ no nkyɛn kɔbuaa nsɛmmisa na ɔkaa ɔhaw biara a ɛwɔ nhwɛsoɔ yi mu ho asɛm	Nanmsusini no bɛsraa wɔn	entailment	true	entailment
Afei ɔnanmusini koro no ara a ɔdii kan kɔɔ hɔ no san kɔɔ ɔhyeɛfoɔ foforɔ no nkyɛn kɔbuaa nsɛmmisa na ɔkaa ɔhaw biara a ɛwɔ nhwɛsoɔ yi mu ho asɛm	Yennya nsrahwɛ biara	contradiction	true	entailment
Ɛnnyɛ sikakora nkoa na enya nsunsuansoɔ wɔ ahonya a waboa ano mu, emom ahonyade nso nya nsunsuansoɔ wɔ sikakora ho gyinasie mu.	Gyinasie a onipa bi bɛfa sɛ ɔnkora sika gyina ahonya a ɔwɔ so.	entailment	true	entailment
Ɛnnyɛ sikakora nkoa na enya nsunsuansoɔ wɔ ahonya a waboa ano mu, emom ahonyade nso nya nsunsuansoɔ wɔ sikakora ho gyinasie mu.	Ahonya ne sikakora nnante mbom mpɛn pii no	contradiction	true	entailment
Ɛnnyɛ sikakora nkoa na enya nsunsuansoɔ wɔ ahonya a waboa ano mu, emom ahonyade nso nya nsunsuansoɔ wɔ sikakora ho gyinasie mu.	Nnipa a wɔyɛ adefo taa kora wɔn sika dodo no a.	neutral	true	entailment
Nhwɛsoɔ yi mu, kuo baako a yɛsua ho ade no nyaa nkabom mmienu a na ɛho hia sɛ adwuma kuo no ne adwuma foforo no bɛka abom na wayɛ nsakraeɛ ntɛmtɛm a ɛbɛ boa ama adwuma no etu mpɔn	Ɛwom sɛ na nipakuo mmienu na aka abom de, nanso na ɛho nhia sɛ adwumakuo no bɛyɛ nsakraeɛ wɔ wɔn adwumakuo mpaninfoɔ no mu.	contradiction	true	entailment
Nhwɛsoɔ yi mu, kuo baako a yɛsua ho ade no nyaa nkabom mmienu a na ɛho hia sɛ adwuma kuo no ne adwuma foforo no bɛka abom na wayɛ nsakraeɛ ntɛmtɛm a ɛbɛ boa ama adwuma no etu mpɔn	Yɛkaa adwumakuo mmienu no bɔɔ mu no na yɛyɛɛ nsakraeɛ no maa adwuma no yɛɛ bisi basaa	neutral	true	entailment
Nhwɛsoɔ yi mu, kuo baako a yɛsua ho ade no nyaa nkabom mmienu a na ɛho hia sɛ adwuma kuo no ne adwuma foforo no bɛka abom na wayɛ nsakraeɛ ntɛmtɛm a ɛbɛ boa ama adwuma no etu mpɔn	Yɛhwehwɛɛ adwumakuo bi a ɛfaa nkabom mmienu mu a na ɛwɔ sɛ ntɛm ara so wɔyɛ nsakraeɛ ma edwuma no tu mpɔn.	entailment	true	entailment
Na yedwen ho sɛ wɔbɛma yɛn tumi ansa na yɛahwehwɛ mu ahu sɛ akwantuo no kɔɔ so ankasa.	Na yenim sɛ aktua no bɛkyɛ ba	contradiction	neither	neutral
Na yedwen ho sɛ wɔbɛma yɛn tumi ansa na yɛahwehwɛ mu ahu sɛ akwantuo no kɔɔ so ankasa.	Na yɛdwen sɛ akatua no bɛba ansa na nhwehwɛmu no	entailment	true	entailment
Na yedwen ho sɛ wɔbɛma yɛn tumi ansa na yɛahwehwɛ mu ahu sɛ akwantuo no kɔɔ so ankasa.	Na yɛdwen sɛ akatua no bɛkɔ ntem ama mpo ya daadaa yɛn	neutral	true	entailment
Wɔde aabɛɛfo Nimdeɛ ahyɛ nnwuma mu kena wɔ nnwumakuo yi nyinaa mu efisɛ ɔbu aabɛɛfo Nimdeɛ sɛ biribi a ɔma adwuma kɔso, na ɛnnyɛ ɔboafoɔ biara kɛkɛ	Abɛɛfo badwemma afidie so adwuma nhyehyeɛ a edi mu yɛ aabɛɛfo nimdeɛ ade baako soronko aa nnwuma nyinaa de wɔn eni to so	neutral	true	entailment
Wɔde aabɛɛfo Nimdeɛ ahyɛ nnwuma mu kena wɔ nnwumakuo yi nyinaa mu efisɛ ɔbu aabɛɛfo Nimdeɛ sɛ biribi a ɔma adwuma kɔso, na ɛnnyɛ ɔboafoɔ biara kɛkɛ	Aabɛɛfo Nimdeɛ yɛ ɔbɔafoɔ kɛkɛ na ɛnnyɛ ade biara etu ma adwuma kɔ so yie.	contradiction	true	entailment
Wɔde aabɛɛfo Nimdeɛ ahyɛ nnwuma mu kena wɔ nnwumakuo yi nyinaa mu efisɛ ɔbu aabɛɛfo Nimdeɛ sɛ biribi a ɔma adwuma kɔso, na ɛnnyɛ ɔboafoɔ biara kɛkɛ	Saa nnwumakuo yi si aabɛɛfo nimdeɛ so dua kɛse	entailment	true	entailment
Adwene mmienu a ɛtae ba wɔ nwomasua mu no bɛtumi aboa wɔ daakye nhwehwɛmu.	Nhomasua no bɛtumi asesa ɔkwan a yɛfa so sɔ nneɛma bi hwɛ.	neutral	true	entailment
Adwene mmienu a ɛtae ba wɔ nwomasua mu no bɛtumi aboa wɔ daakye nhwehwɛmu.	Nhomasua no bɛtumi asesa ɔkwan a yɛfa so yɛ nhwehwɛmu daakye bi.	entailment	true	entailment
Adwene mmienu a ɛtae ba wɔ nwomasua mu no bɛtumi aboa wɔ daakye nhwehwɛmu.	Biribi ara nni hɔ a yebɛtumi ayɛ de asesa nhwehwɛmu no	contradiction	true	entailment
Ɔkwantenenee a wɔaboaboa ano sɛ adaka no kyerɛ sɛnea wɔn a wɔde krataa mena nyinaa yiyedi si ɛte ɛna ɔkwan a aboaboa ano sɛ dɛnkyɛmmo no ɛkyerɛ adehwere soronko a ɛbɛ ba (sɛ ɛwɔ fam a) sɛ wɔde adwuma no kɔma kuo foforo a.	Nsaneeɛ no bu nkontaa a ɛkyerɛ sɛ wɔn a wɔde krataa mena no yiyedi no dodow yɛ ɔha mu nkyekyɛmu du.	neutral	true	entailment
Ɔkwantenenee a wɔaboaboa ano sɛ adaka no kyerɛ sɛnea wɔn a wɔde krataa mena nyinaa yiyedi si ɛte ɛna ɔkwan a aboaboa ano sɛ dɛnkyɛmmo no ɛkyerɛ adehwere soronko a ɛbɛ ba (sɛ ɛwɔ fam a) sɛ wɔde adwuma no kɔma kuo foforo a.	Nsaneeɛ no nkutoo nkyerɛ ɔkwan foforo biara.	contradiction	true	entailment
Ɔkwantenenee a wɔaboaboa ano sɛ adaka no kyerɛ sɛnea wɔn a wɔde krataa mena nyinaa yiyedi si ɛte ɛna ɔkwan a aboaboa ano sɛ dɛnkyɛmmo no ɛkyerɛ adehwere soronko a ɛbɛ ba (sɛ ɛwɔ fam a) sɛ wɔde adwuma no kɔma kuo foforo a.	Nsaneeɛ yi kyerɛ sɛnea yiyedi wɔ wɔn a wɔde krataa mena nyinaa.	entailment	true	entailment
Egyina saa nhwehwɛmu yi so nti, Centrelink yɛɛ akwan pɔtee bi a yɛbɛfa so akyerɛkyerɛ wɔn a dwumadie no bɛba mfasoɔ ama wɔn ne ndwumawuranom wɔ kwan a wɔbɛfaso ada wɔn sika ho nsɛm edi.	Na Centrelink nnim kwan a ɔbɛsɔ ɔhaw n’ano	contradiction	true	entailment
Egyina saa nhwehwɛmu yi so nti, Centrelink yɛɛ akwan pɔtee bi a yɛbɛfa so akyerɛkyerɛ wɔn a dwumadie no bɛba mfasoɔ ama wɔn ne ndwumawuranom wɔ kwan a wɔbɛfaso ada wɔn sika ho nsɛm edi.	Na Centrelink wɔ akwan pii a ɔbɛfa so akyerɛ nkurɔfo sɛne wɔbɛda wɔn sika ho nsɛm edi esiane sɛ na aban no rehwere sika pii wɔ mfomso ahorow mu nti.	neutral	true	entailment
Egyina saa nhwehwɛmu yi so nti, Centrelink yɛɛ akwan pɔtee bi a yɛbɛfa so akyerɛkyerɛ wɔn a dwumadie no bɛba mfasoɔ ama wɔn ne ndwumawuranom wɔ kwan a wɔbɛfaso ada wɔn sika ho nsɛm edi.	Na Centrelink wɔ akwan pii a ɔbɛfa so akyerɛ nkurɔfo sɛne wɔbɛda wɔn sika ho nsɛm edi.	entailment	true	entailment
Eyi maa kwan ma wɔfaa nhyehyɛe no so daa design nadi ansa na nnwumakuo no ɛɛbɔka akɔtɔ mfidie a wɔde yɛ nneɛma ne ɔkwan a wɔbɛfa so ayɛ ananmusifoɔ ama ɔyɛkyerɛ mrɛ no	Afei na wobɛtumi akyerɛ sɛ neɛ ɔyɛɛ no yɛ adwuma	entailment	true	entailment
Eyi maa kwan ma wɔfaa nhyehyɛe no so daa design nadi ansa na nnwumakuo no ɛɛbɔka akɔtɔ mfidie a wɔde yɛ nneɛma ne ɔkwan a wɔbɛfa so ayɛ ananmusifoɔ ama ɔyɛkyerɛ mrɛ no	Obɛtumi akyerɛ adwuma no sɛ nyansa biara nni mu sɛ obesi adwinnan foforo	neutral	true	entailment
Eyi maa kwan ma wɔfaa nhyehyɛe no so daa design nadi ansa na nnwumakuo no ɛɛbɔka akɔtɔ mfidie a wɔde yɛ nneɛma ne ɔkwan a wɔbɛfa so ayɛ ananmusifoɔ ama ɔyɛkyerɛ mrɛ no	Na wonnim ɔkwan a wɔbɛfa so akyerɛ mfaso a ɛwɔ sika a wɔde ma wɔn no so	contradiction	true	entailment
South Carolina nkabom mmɔdenbɔ no tumi de nkunimde baa wɔ afe a edi ekyiri no mu	Obia nni South Carolina a ɔne obi yɛɛ adwuma	contradiction	true	entailment
South Carolina nkabom mmɔdenbɔ no tumi de nkunimde baa wɔ afe a edi ekyiri no mu	SC yɛɛ adwuma boo mu	entailment	true	entailment
South Carolina nkabom mmɔdenbɔ no tumi de nkunimde baa wɔ afe a edi ekyiri no mu	Democrat foɔ ne republicans foɔ a ɛwɔ South Carolina no ɛɛyɛ adwuma abo mu	neutral	neither	neutral
Sodifoɔ no mu panin bi kyerɛɛ mu sɛ wɔamfa ɔfa a ɛtɔ so 605 (b) no nhyehyɛeɛ no ankɔma wɔn a wɔyɛ adwuma nketewa hwɛsofoɔ (SBA) panin a ɔyɛ kyigyniafo mmranimfo.	Sodifoɔ no anfa SBA nkrataa no amma, emom ogya ma asoɛ a ɔbɛ hwihwemu no	neutral	true	entailment
Sodifoɔ no mu panin bi kyerɛɛ mu sɛ wɔamfa ɔfa a ɛtɔ so 605 (b) no nhyehyɛeɛ no ankɔma wɔn a wɔyɛ adwuma nketewa hwɛsofoɔ (SBA) panin a ɔyɛ kyigyniafo mmranimfo.	Sodifoɔ no amfa SBA nkrataa no amma	entailment	true	entailment
Sodifoɔ no mu panin bi kyerɛɛ mu sɛ wɔamfa ɔfa a ɛtɔ so 605 (b) no nhyehyɛeɛ no ankɔma wɔn a wɔyɛ adwuma nketewa hwɛsofoɔ (SBA) panin a ɔyɛ kyigyniafo mmranimfo.	Sodifoɔ no de SBA nkrataa no maa oibara a ɔpɛɛ sɛ obenya baako	contradiction	true	entailment
Sɛ wɔhu sɛ ahɔhodan no ne akatua afoforo bi di nhyia a, wɔbɛhwehwɛ akwantu no mu yiye	Ɔman ahɔhodan bebree no ara gye akatua a wɔdefa aabɛɛfo kwan so	neutral	true	entailment
Sɛ wɔhu sɛ ahɔhodan no ne akatua afoforo bi di nhyia a, wɔbɛhwehwɛ akwantu no mu yiye	Akwantuo no ankasa begyina ahɔhodan akatua no so	entailment	true	entailment
Sɛ wɔhu sɛ ahɔhodan no ne akatua afoforo bi di nhyia a, wɔbɛhwehwɛ akwantu no mu yiye	Ɛkwan biara nni hɔ a wobɛtumi de ehu sɛ akwantuo bi sii a.	contradiction	false	contradiction
Mfatoho yi mu, na ɔman ahenkuro baako a yasra no yɛ bia ma aabɛɛfo nnwuma a ɛboro ɔha nsia ekyi	Ahenkuro yɛ bia titiriw de ma aabɛɛfo nnwuma	neutral	true	entailment
Mfatoho yi mu, na ɔman ahenkuro baako a yasra no yɛ bia ma aabɛɛfo nnwuma a ɛboro ɔha nsia ekyi	Ahenkuro baako wɔ aabɛɛfo nnwuma bebree	entailment	true	entailment
Mfatoho yi mu, na ɔman ahenkuro baako a yasra no yɛ bia ma aabɛɛfo nnwuma a ɛboro ɔha nsia ekyi	Aabɛɛfo nnwuma po kapital esan mmra no nti	contradiction	true	entailment
Mmɔdenmɔ ho nsusuyiɛ mu no, pɛpɛɛpɛ yɛ nnyɛ ade a wo bɛtumi enya	Wobɛtumi ayɛ pɛpɛɛpɛ sɛ wobo woho mmɔden a.	contradiction	true	entailment
Mmɔdenmɔ ho nsusuyiɛ mu no, pɛpɛɛpɛ yɛ nnyɛ ade a wo bɛtumi enya	Wontumi nyɛ pɛpɛɛpɛ da	entailment	true	entailment
Mmɔdenmɔ ho nsusuyiɛ mu no, pɛpɛɛpɛ yɛ nnyɛ ade a wo bɛtumi enya	Wontumi nyɛ pɛpɛɛpɛ efi sɛ, ye nyinaa yɛ nipa a yɛho atɔ kyima	neutral	false	contradiction
Ofienipa no a ɔde dan no maa Hazmi ne Midhar wɔ afe 2000 mu no yɛ obi a na odi mmra so na ɔsan ne polisifoɔ ne FBI foɔ edi nkɔmɔ akyɛ.	Hazmi ne Mihdhar tɔɔ efie na wɔne oibara ennya nkitaho biara	contradiction	true	entailment
Ofienipa no a ɔde dan no maa Hazmi ne Midhar wɔ afe 2000 mu no yɛ obi a na odi mmra so na ɔsan ne polisifoɔ ne FBI foɔ edi nkɔmɔ akyɛ.	Hazmi ne Mihdhar gyee dan afe no nyinaa, na otua $500 da biara	neutral	true	entailment
Ofienipa no a ɔde dan no maa Hazmi ne Midhar wɔ afe 2000 mu no yɛ obi a na odi mmra so na ɔsan ne polisifoɔ ne FBI foɔ edi nkɔmɔ akyɛ.	Hazmi ne Mihdar gyee dan foforo tua hoo ka.	entailment	true	entailment
Sɛ wopɛ wɔn Bosnia akwantuo no a, hwɛ nhwihwɛmu amaneɛbɔ, nsɛmbisa a ɛfa Saudi al Qaeda nipa, Ahinime da a ɔtɔ so miensa, 2001	Al Qaeda nipa bi kɔɔ Bosnia mprɛ dodo du nwɔtwe afe 2001 no mu	neutral	true	entailment
Sɛ wopɛ wɔn Bosnia akwantuo no a, hwɛ nhwihwɛmu amaneɛbɔ, nsɛmbisa a ɛfa Saudi al Qaeda nipa, Ahinime da a ɔtɔ so miensa, 2001	Al Qaeda nipa bi kɔɔ Bosnia	entailment	false	contradiction
Sɛ wopɛ wɔn Bosnia akwantuo no a, hwɛ nhwihwɛmu amaneɛbɔ, nsɛmbisa a ɛfa Saudi al Qaeda nipa, Ahinime da a ɔtɔ so miensa, 2001	Na biribiara nni hɔ a ɛkyerɛ sɛ al Qaeda ni biara akɔ Bosnia	contradiction	true	entailment
Jane bisaa New York adwumayɛ ni no a wode no too Mihdar nhwehwɛmuu no ano sɛ ɔnfa ne nsa nhyɛ FISA ngyentomu nkrataa ase na ɛnkyerɛ sɛ ɔte kwan a ɔbɛfaso akora FISA nnimdeɛ biara	Jane bisaa ma ɔman ɔtemmufuo no de ne nsa hyɛɛ FISA ngyentomu krataa no ase	neutral	true	entailment
Jane bisaa New York adwumayɛ ni no a wode no too Mihdar nhwehwɛmuu no ano sɛ ɔnfa ne nsa nhyɛ FISA ngyentomu nkrataa ase na ɛnkyerɛ sɛ ɔte kwan a ɔbɛfaso akora FISA nnimdeɛ biara	Jane bisa ma wɔde wɔnsa hyɛɛ FISA ngyentomu krataa no ase	entailment	true	entailment
Jane bisaa New York adwumayɛ ni no a wode no too Mihdar nhwehwɛmuu no ano sɛ ɔnfa ne nsa nhyɛ FISA ngyentomu nkrataa ase na ɛnkyerɛ sɛ ɔte kwan a ɔbɛfaso akora FISA nnimdeɛ biara	Jane kaa sɛ FISA ngyentomu biara nhiaa	contradiction	true	entailment
