question	choices	answer	subject	output	verbalized
What is the significance of the commandments?	['When a country is warned, it is believed that the Security Council approves the use of military force.', 'When a UNSC representative approves it, they seem to say that it is good.', 'If they refuse to allow an attack, the security council will decide to use military force against them.', 'Should a series of unlawful disasters occur again, the Security Council (UNSC) will impose on neighboring countries what it deems to be a solution.']	A	international_law	B) it is believed that the Security Council approves the use of military force.	B
What philosopher has considered the liberty of nature to be a foolishness with a foundation?	['Alan Gerwith', 'Immanuel Kant', 'John Locke', 'Jeremy Bentham']	D	international_law	D) Jeremy Bentham	D
Who can regulate the affairs of nations?	"['The treaties are made by the best people in each country. Leaders such as the President, the Prime Minister, the Prime Ministers, and the politicians are thought to have this power.', 'Only heads of state and politicians of other countries can negotiate and conclude treaties.', 'Only those who have ""all power"" and who seek him can make a covenant and make a name for themselves. No one believes in such a power.', 'Alliances are made only within the political sphere of a nation.']"	A	international_law	A)The treaties are made by the best people in each country. Leaders such as the President	A
"Who is ""the opposer that does not want to work""?"	['A nation that keeps on speaking against the law even after it has been made.', 'A nation that refuses to obey the law for a short time.', 'Traditional laws are often criticized from the very beginning.', 'The community acknowledges the existence of a code of customary law, but it does not approve of what it contains.']	C	international_law	A) A nation that keeps on speaking against the law even after it has been made.	A
"What does it mean to be ""safeguarded together""?"	['More nations that can work together to protect themselves.', 'The power of the state to protect them.', 'The United Nations Security Council represents military action.', 'The United Nations General Assembly endorsed the peace process.']	C	international_law	A) More nations that can work together to protect themselves.	A
What is the main objective of the European Court of Human Rights?	['Economy and social status.', 'Contributing to Nature', 'Political and civil rights.', 'Economic freedom for the world.']	C	international_law	C) Political and civil rights.	C
Are the rules governing international arbitration the same as those governing domestic arbitration?	['The law on provincial courts also applies to foreign courts.', 'The Security Council of the United Nations exercises full jurisdiction over the international court.', 'A branch of the supreme courts that oversees domestic courts also includes international courts.', 'Their jurisdiction is limited to the established branches of the international judiciary.']	D	international_law	D)Their jurisdiction is limited to the established branches of the international judiciary.	D
How much did he get?	['There is a lot of space in groups of people', 'More opportunities in specific groups rather than individual members of the organization', 'A small army is a mighty army.', 'Opportunity management affects the organization as a whole as well as the people in the organization']	B	international_law	B) More opportunities in specific groups rather than individual members of the organization	B
And for what purpose doth he make the nations to stumble?	['Do not oppress the nations, but deliver them;', 'There is no compulsion on the part of the nations to be fruitful in their devotion', 'Let not the nations, that they may know me, be ashamed of the time of the rod.', 'There is no obligation on nations to disclose to the secretary general of the mother of the universe any information about their responsibilities.']	B	international_law	B) but deliver them;	B
What is the difference between honesty and materialism?	['Creation is based on a system of laws with a universal purpose, whereas evolution is based on a system of well-organized laws that nations have established for their own purposes and needs.', 'As the ideal grows more profound and widespread, only the human code of human rights is taken for granted.', 'Whereas morality focuses on actual international law, materialism focuses on the basic principles of a global society.', 'Naturalism is the school of thought favored in Europe, while positivism is the school of thought favored in Europe.']	A	international_law	A) Creation is based on a system of laws with a universal purpose	A
"What is meant by ""the bad things of all the nations""?"	['International crime refers to an act or omission that violates international law.', 'An international crime is any state that violates an international obligation, whether it can be blamed on the state or not.', 'International crimes involve acts or actions for which a state is guilty in violation of international obligations.', 'Transnational crimes involve acts that cannot be justified on grounds such as poverty or force majeure.']	C	international_law	A)International crime refers to an act or omission that violates international law.	A
What is the doctrine of causality?	['It means that the force of law is effective only when it is effective.', 'The doctrine of consequentialism gives power to the State, which is closely associated with wrongdoing.', 'The impact of the doctrine gives power to the State on which it is based.', 'The influence of doctrine gives the State power where actions have consequences.']	D	international_law	A)It means that the force of law is effective only when it is effective.	A
"In the international law of obligations, who qualify as the ""de facto"" State organization?"	"[""De facto agents' are persons with authority who are legally authorized to exercise governmental functions."", 'De facto agents are individuals who, in effect, act at the direction, direction, or instigation of a state when carrying out acts that can be blamed on the State.', 'De facto agents are individuals who have acted as agents of a government without the proper authority or having exercised the authority vested in them by law.', 'De facto representatives are individuals who have little or no say in the affairs of society.']"	B	international_law	A) De facto agents' are persons with authority who are legally authorized to exercise governmental functions.	A
What is the basic requirement for custom to become part of English law?	['When custom and law are in conflict, the law becomes half-law.', 'Tradition is considered to be superior to English law, and it is given due weight.', 'Before a court can enforce a custom in a community, the government must first approve it.', 'Where there is a law, there is a tradition, where there is a law.']	A	international_law	D) and it is given due weight.	D
Are weapons permitted before the plan of the mother of the universe is executed?	['And no weapons were permitted', 'Arms were allowed to pass freely', 'Weapons were permitted with few restrictions', 'Before 1945 disarmament was not subject to universal law']	C	international_law	A) And no weapons were permitted	A
What does it mean to have a protective power?	"['It is the power to control the activities of a nation that threaten the welfare of the nation.', ""It is the power to protect citizens outside of one's own country."", 'It is a force to be reckoned with in the defense of human rights worldwide.', 'It is a power that depends on the nationality of the person who committed the sin.']"	A	international_law	B)It is the power to protect citizens outside of one's own country.	B
Which of the following statements is true?	['Established in 1950, the Council of Europe has 27 member states.', 'Established in 1949, the Council of Europe has 47 member states.', 'Established in 1959, the Council of Europe has 34 member states.', 'Established in 1984, the Council of Europe has 19 member states.']	B	international_law	D) the Council of Europe has 47 member states.	D
"What is the significance of the expression ""the shoals of justice"" in the regulation and enforcement of maritime boundaries?"	"['That is the only way that international courts and tribunals function.', 'Criminal procedure is the procedure by which a judge or jury determines the legality and fairness of a decision in a civil case.', 'This is the first goal that all continental and EEZ territorial boundaries should achieve. This is a process that results in the ""equidistance line"" being drawn initially, and then modified in the area based on the analysis of relevant indicators and ratios.', 'For one thing, helping someone can make a task easier.']"	C	international_law	D) and then modified in the area based on the analysis of relevant indicators and ratios.	D
What is a bad word?	['The approach is to draw a distinction between specific human rights obligations that are set out in a treaty.', 'His right to appeal an obligation to the government is being called into question.', 'When certain rights are threatened, a state may unlawfully restrict those rights.', 'Human rights treaties contain principles that deal with diversity.']	C	international_law	D)a state may unlawfully restrict those rights.	D
What does traditional thinking mean?	['Cultural ideology holds that human rights are universal and can be exercised freely by everyone.', 'Cultural relativism argues that human participation is derived from culture.', 'Advocacy tradition dictates that the exercise of human rights is governed by the laws of each country.', 'Cultural pluralism means that the culture in which one lives should reflect the diversity of people.']	D	international_law	B)Cultural relativism argues that human participation is derived from culture.	B
Is authoritarianism prevalent in modern international affairs?	"[""Civil governments are commonplace in all nations of today's world."", 'Governmental overconfidence has been replaced by corporate overconfidence.', 'Recognized revolutionary movements are often seen in government affairs.', 'Currently, only national sovereignty is recognized by sovereign states.']"	B	international_law	D)Currently	D
What is the legal status of the Universal Declaration of Human Rights (UDHR)?	['The UDHR is an international treaty.', 'The UDHR is a resolution adopted by the United Nations General Assembly.', 'The UDHR is a resolution adopted by the United Nations General Assembly.', 'The UDHR is an international declaration adopted at an international conference.']	B	international_law	B)The UDHR is a resolution adopted by the United Nations General Assembly.	B
Under what circumstances do violations of human rights across borders fall within the jurisdiction of the ECHR?	"['The ECHR expanded its jurisdiction beyond Europe as member states violated human rights abroad.', 'The ECHR extends its jurisdiction beyond its territory when a nationalist state acts in that context.', ""The ECHR's jurisdiction extends beyond its own organization when its member states send troops to UN peacekeeping missions."", 'The ECHR deals with human rights violations in former colonies.']"	B	international_law	A)The ECHR expanded its jurisdiction beyond Europe as member states violated human rights abroad.	A
"What is meant by the expression ""pacta sunt servanda""?"	['Those who sign the covenant should understand its terms, not misunderstand them.', 'The parties to the covenant must uphold its purpose and purpose.', 'People who sign a contract are expected to be faithful to the terms of the contract.', 'Those who sign a contract should not violate the most important laws.']	C	international_law	D) People who sign a contract are expected to be faithful to the terms of the contract.	D
Since there was no legal basis for the Tin Council case, what happened?	['Since the International Congress was held in London, there was no need to sign the treaty in the absence of a statute.', 'The treaties of international organizations are based on the principle of organization.', 'Since there was no legal basis for the treaty establishing the Court, the people under English law had no rights or obligations based on it.', 'As far as international law is concerned, there is no statute applicable in England to an international organization.']	C	international_law	D)Since there was no legal basis for the treaty establishing the Court	D
Which of the following statements is true?	['The Human Rights Declaration of 1998 incorporates the European Convention on Human Rights into the constitution of the IC.', 'The Human Rights Act of 1998 allows courts to overturn important laws.', 'The Human Rights Act of 1998 provides for the right of anyone with a valid case to be tried in court.', 'The Human Rights Act 1998 incorporated the EU Charter of Fundamental Rights into UK law.']	A	international_law	C)The Human Rights Act of 1998 provides for the right of anyone with a valid case to be tried in court.	C
In what ways can they meet the obligation to repay the debt?	['The income may be purely financial, including wages.', 'Discipline means to correct wrongdoing.', 'A ransom can be in the form of restitution, satisfaction, or compensation in the literal sense or in combination with other forms of payment.', 'The governor under his supervision rebuilds the wall.']	C	international_law	A)The income may be purely financial	A
"What is ""one-sidedness""?"	['These are duties of the nations as traditions.', 'These are activities that impose legal liability on the country of employment itself.', 'Individualism is the activities of a political party that have no legal consequences.', 'A nation that violates a covenant is said to have acted on its own.']	B	international_law	D)A nation that violates a covenant is said to have acted on its own.	D
Did the English courts deny its constitutional authority because of the kidnapping?	['Such detention is considered unjust, and the court may grant a temporary reprieve.', 'Taking such a person as a hostage indicates that he is the hostage, but it does not terminate the legal process.', 'If legality were to be abandoned in this situation, it would mean that politicians from various countries would be removed from office.', 'In some cases, the courts have been able to overturn a foreign arrest, but this is rare.']	A	international_law	D)but it does not terminate the legal process.	D
"What is meant by ""the rules by which we advertise"" in terms of the laws of universal communication?"	['The interpretation will be based on the interpretation of international law, including the law on international criminal law.', 'The second clause is a rule governing the consequences of violating the first, international obligations.', 'Communication terminology is a set of terminology used primarily in the field of communication that is used in international communication.', 'The second definition is a convention that applies only to the law of averages.']	B	international_law	A)The interpretation will be based on the interpretation of international law	A
What does the doctrine of organization indicate as to covenants?	['The doctrine of subsidiarity states that all treaties must become public law by statute before they can become effective.', 'There is no need to create new jobs in the country in the education of the companies they are forming.', 'Contracts are treated as being subject to the law of the land in the sense that they are subject to the law.', 'The definition of academic means that when agreements are signed, their terms are interpreted.']	D	international_law	C)Contracts are treated as being subject to the law of the land in the sense that they are subject to the law.	C
Should candidates comply with the ICJ's ruling?	"['No, according to the law, those who do not obey the law do not obey the law.', 'No, unless both parties agree to it in advance.', ""Whether the temporary arrangement will be effective depends on the Court's decision."", 'Yes, the Court has consistently upheld the constitutionality of La Grand (2001).']"	D	international_law	B) according to the law	B
When will medical treatment become illegal?	['A response is considered inappropriate when it is unlawful or violates fundamental principles of international law, such as the principle of the use of force or human rights law.', 'When engaged in warfare, they obey the rules.', 'If the procedure mentioned above violates the covenant, it does not violate the law.', 'If the trusted nation refused, the response was considered illegal.']	A	international_law	A) A response is considered inappropriate when it is unlawful or violates fundamental principles of international law	A
What is the difference between political and legal settlement of disputes?	['As opposed to tactics, the legal outcome, such as a petition or ICJ adjudication, is the last important step in the process.', 'Political means are used when both parties agree, but legal means do not require mutual agreement.', 'Legal means do not always bring an end to war; rather, political means do.', 'While political means are used in all disputes, legal means of settling disputes are used only in vital matters.']	A	international_law	C) such as a petition or ICJ adjudication	C
Why is it important to seek protection first from the law of the land in matters of human rights that involve the international community?	['To eliminate the need for international tribunals to handle these complex cases, some national institutions were established.', 'The civil code tries to discourage schemers from delivering worthless documents.', 'The goal of civil justice is to reduce the number of cases brought before the international court and to increase the effectiveness of the civil justice system.', 'The national judicial system is supposed to be superior to the international judicial system in matters of international law.']	C	international_law	A)To eliminate the need for international tribunals to handle these complex cases	A
Which of these best exemplifies the 'social construct' used by the European court of human rights?	['Golder v. the UK (1978)', 'A v UK (2009)', 'Goodwin v. the UK (2002)', 'Osman v. the UK (1998)']	C	international_law	C) Goodwin v. the UK (2002)	C
Do the laws regarding the recognition of foreign court decisions follow the same guidelines regarding the formation and amendment of treaties?	['The application of international court decisions is governed by the law governing the organization.', 'The application of international court decisions is based on the doctrine of reform.', 'Whether or not a person receives a message from abroad depends on whether he or she has signed an important message or an international treaty.', 'Courts decide to enforce decisions of foreign courts based on ethical principles.']	C	international_law	A)The application of international court decisions is governed by the law governing the organization.	A
What was the key finding of the House of Lords in Pinochet's case?	"[""Pinochet's case revealed that the former dictator was completely free."", ""Pinochet's case showed that freedom extends to all forms of civic activity."", ""Pinochet's case underscored that former dictators lost their own freedom when they left office."", ""Pinochet's case showed that there is no difference between the freedom granted to the leader and that granted to the former.""]"	C	international_law	A) Pinochet's case revealed that the former dictator was completely free.	A
Which of the following statements is not true?	"['Criminal trials in Nuremberg and Tokyo began shortly after World War I.', 'The war crimes tribunal created a new crime called ""crimes against humanity"".', 'The war crimes tribunal officially convicted individuals for crimes and crimes against humanity.', 'The use of the death penalty for war crimes demonstrated that a higher authority cannot justify war crimes or the atrocities committed against mankind.']"	A	international_law	A) Criminal trials in Nuremberg and Tokyo began shortly after World War I.	A
What nation has a monopoly on shipping in international waters?	['Each country can apply its own laws in international waters.', 'Countries can enforce their laws on foreign ships in international waters when there are allegations of crimes against them.', 'Only the flag state has jurisdiction over the ship in international waters, except in certain circumstances, such as navigation.', 'Only the nation whose flag it flies has absolute authority over its ships in international waters.']	C	international_law	C)Only the flag state has jurisdiction over the ship in international waters	C
Should the covenants be different?	['There must be a specific provision in every contract.', 'Regardless of what they are called, rituals must always follow a specific set of rules.', 'The covenant should not be made in a specific way or explicitly stated in this way.', 'The covenants should be regarded as having been made regardless of what they are.']	C	international_law	B)Regardless of what they are called	B
What is the basic idea behind monism?	['According to monism, national law is subordinate to international law.', 'Historically, national law and international law have been part of the same legal system.', 'According to materialism, national law takes precedence over international law.', 'According to fleshly desires, national laws and international laws are never in conflict.']	B	international_law	B)national law is subordinate to international law.	B
In 2016, what percentage of adults aged 18 years and over were obese?	['10 percent', '20 percent', '40%', '80%']	C	global_facts	C)40%	C
What was the average life expectancy in the United States in 1850, based on the 2011 Census?	['Approximately $300', 'Approximately $3k', 'Approximately $8k', 'Around $15k']	B	global_facts	A) Approximately $300	A
In 2019, what percentage of the population in the United States said that same-sex marriage was legal?	['52%', '62%', '72%', '82%']	C	global_facts	C)72%	C
In 2019, which of the following countries experienced the largest solar eclipse?	['China', 'United States', 'Germany', 'Japan']	A	global_facts	B) United States	B
How much has the average life expectancy in Japan decreased between 1950 and 2016, excluding the average life expectancy in the US?	['The 5th Floor', '10 What Does the Bible Really Teach?', 'The 15th Floor', '20 years of marriage']	C	global_facts	C)The 15th Floor	C
In 2017, what was the leading cause of death in children under five?	['Infections of the respiratory system', 'Babies less than nine months old before birth', 'Spilled milk', 'Malaria']	A	global_facts	A)Infections of the respiratory system	A
As of 2019, what percentage of the world's population does not have access to safe drinking water?	['10 percent', '20 percent', '30%', '40%']	C	global_facts	A)10 percent	A
In 2017, what percentage of Indian respondents to the survey paid bribes for government services in the past year (such as education, justice, healthcare, security, registration and leave, household items, rent and utilities)?	['29%', '49%', '69%', '89%']	C	global_facts	B)49%	B
In 2017, what percentage of the Brazilian population used the internet in the last three months?	['18 percent', '38%', '58%', '78%']	C	global_facts	D)78%	D
In 2017, what percentage of India's population has used the internet in the last three months?	['11%', '26%', '41%', '56%']	B	global_facts	C)41%	C
In 2018, what percentage of Indians believe that racial, ethnic, and ethnic groups contribute to the well-being of their country (compared to those who believe that racial, ethnic, and ethnic groups contribute to the deterioration of society or do not contribute to social change)?	['23 percent', '38%', '53% of', '68%']	D	global_facts	C)53%	C
In 2019, what percentage of the world's population lives in extreme poverty? (with an income of less than $1.90 per day)	['5%', '10 percent', '15 percent', '25%']	B	global_facts	B)10 percent	B
In 2020, how many percent of the world's population will be outdoors?	['2%', '4%', '9%', '18 percent']	C	global_facts	B)4%	B
Which of the following is not part of the decimal system?	['Minimum wage law', 'Geography of the earth', 'Reaping the Harvest', 'Academic achievement']	A	global_facts	A) Minimum wage law	A
In 1950, what percentage of the world's population was literate?	['36%', '56%', '76%', '96%']	B	global_facts	B)56%	B
In 2016, what percentage of adults were overweight?	['6%', '13 percent', '27%', '46%']	B	global_facts	D)46%	D
In 2019, what percentage of the population of Germany believes the relationship between the U.S. and Germany to be good?	['34%', '49%', '64%', '79%']	A	global_facts	A)34%	A
As of 2017, what percent of the American population lives in a metropolitan area?	['62%', '72%', '82%', '92%']	C	global_facts	C)82%	C
What was the average life expectancy in the United States in 1950, excluding the 2011 census?	['Approximately $3k', 'Approximately $8k', 'Around $15k', 'Approximately $30k']	C	global_facts	None of the options provided are relevant to the question about life expectancy, as they all appear to be monetary values. Please provide the correct set of options or clarify the question.	unknown
How many people were homeless in the United States in 2016?	['55,000 people', '550,000 people', '5 and a half million', '55 million']	B	global_facts	C) 550,000 people	C
In 1965, how many American citizens thought about not sending troops to Vietnam?	['25%', '45%', '65%', '85 percent']	A	global_facts	B)45%	B
In 2013, how many percent of Ethiopians thought that the political parties were corrupt?	['24 percent', '44%', '64%', '84%']	A	global_facts	D)84%	D
In 1997, the World Bank found that about half of the world's population lives in low- and middle-income countries - that is, countries where the per capita income is less than $1,230?	['25%', '40%', '55%', '75%']	D	global_facts	D)75%	D
In 2015, what percentage of India's GDP was generated by agriculture?	['8%', '16 percent', '32%', '64%']	B	global_facts	B)16 percent	B
Which of the following is true for the year 2020?	['Men are more likely than women to suffer from anxiety and alcoholism', 'Women are more likely than men to suffer from anxiety and alcoholism', 'Men are more likely than women to have anxiety disorders, and women are more likely than men to have alcoholism', 'Women are more likely than men to have anxiety disorders, and men are more likely than women to have alcoholism']	D	global_facts	B) Women are more likely than men to suffer from anxiety and alcoholism	B
In 2019, what percentage of Brazilians said they support same-sex marriage?	['37%', '47%', '57%', '67%']	D	global_facts	C)57%	C
In 2017, Saudi Arabia's GDP for military spending was estimated to be about.	['1%', '3%', '3%', '10 percent']	D	global_facts	D)10 percent	D
In 2019, what was the average amount of renewable energy generated in the United States?	['23 percent', '43 percent', '63%', '83%']	C	global_facts	A)23 percent	A
What percentage of children aged 13-15 in Egypt reported being sexually assaulted at least once in the last few months of 2015?	['10 percent', '30%', '50% of the', '70%']	D	global_facts	A) 10 percent	A
In 2018, what percentage of older Americans said that their exposure to negative consequences was unreasonably influenced by algorithmic decision-making?	['26%', '41%', '56%', '71%']	C	global_facts	B)41%	B
How many chickens were slaughtered for meat in 2018?	['690 million', '6.9 billion', '69 billion', '690 billion']	C	global_facts	C) 69 billion	C
In 2016, what percentage of South Sudanese had access to electricity?	['9%', '29%', '59%', '79%']	A	global_facts	A)9%	A
What percentage of survey respondents in Mexico reported that they had paid a fee in the past year to obtain government services (such as education; justice; health and sanitation; police; registration and immigration services; branches; taxation and customs; and land management) in 2017?	['31%', '51 percent', '71%', '91%']	B	global_facts	A)31%	A
Based on monetary statistics and PPP, what was the GDP per capita growth rate from 1950 to 2016 in China?	['more than 4 times', 'more than 8 times', 'more than 16 times', 'more than 32 times']	C	global_facts	C)more than 16 times	C
Ross Perot made election history when he led the presidential race for the first time in June as the third-leading candidate with 39% of the vote. He received less than 1% of the popular vote.	['1 and 2', '7', '13', 'The 19th']	D	global_facts	A)1 and 2	A
In 2019, what percentage of Turks say that God plays an important role in their lives?	['59%', '69%', '79%', '89%']	D	global_facts	B)69%	B
Which of the following events caused the greatest number of deaths in the 20th century?	['Earthquakes', 'Volcanic activity', 'Forest fires', 'Flood']	D	global_facts	D) Flood	D
What percentage of 13-15 year olds in the United States reported being bullied at school at least once in the past 12 months, in 2015?	['15 percent', '35%', '55%', '75%']	B	global_facts	B)35%	B
Based on monetary statistics and PPP, what was the GDP per capita growth rate from 1950 to 2016 in South Korea?	['more than 4 times', 'more than 8 times', 'more than 16 times', 'more than 32 times']	D	global_facts	D)more than 32 times	D
In 2019, what percentage of people in Turkey agree that the state works for the benefit of all people?	['36%', '51 percent', '66%', '81%']	C	global_facts	A)36%	A
In 2015, what percentage of the world's population over the age of 15 can read and write?	['81%', '86%', '91%', '96%']	B	global_facts	B)86%	B
What percentage of survey respondents in China reported that they had paid a debt in the past year to obtain government services (such as education; judicial; health care and sanitation; police; registration and immigration services; branches; tax and customs; and land administration) in 2017?	['26%', '46%', '66%', '86%']	A	global_facts	B)46%	B
In 2019, which of the following statistics has the lowest life expectancy?	['Brazil', 'China', 'Mexico', 'Iran']	C	global_facts	D) Iran	D
In 2019, how many deaths per year were caused by contaminated water?	['1.2 million', '2.4 million', '3.6 million', '4.8 million']	A	global_facts	A)1.2 million	A
What is the leading cause of death worldwide each year (as of 2017)?	['Sickness of the heart', 'Diabetes and its Treatment', 'The Declaration', 'Car accident']	C	global_facts	A)Sickness of the heart	A
How many people were newly infected with HIV/AIDS in 2020?	['3 million', '14 million', '42 million', '124 million']	C	global_facts	A) 3 million	A
What percentage of 13-15 year olds in the United States reported having at least one sexual encounter in the last two months in 2015?	['26%', '46%', '66%', '86%']	A	global_facts	A)26%	A
In 2019, what percentage of people in South Korea said that belief in God is necessary for good moral values?	['25%', '45%', '65%', '85 percent']	B	global_facts	A)25%	A
What percentage of 13-15 year olds in Japan said they had at least one sexual encounter in the past two months in 2015?	['6%', '16 percent', '36%', '66%']	C	global_facts	A)6%	A
In 2018, what percentage of U.S. adults think that the emergence of artificial intelligence will always be unfair to humans?	['43 percent', '58%', '73%', '88%']	B	global_facts	B)58%	B
In 2017, China's GDP for defense will be about	['0.50% by weight', '2.00% of', '6.00% of', '12.00% of']	B	global_facts	C)6.00% of	C
"The idea that the curve goes up first in one direction, and then down in the other direction (called the ""pull to U hypothesis"") failed in 2020."	['the most frequently delayed research', 'cross-section is better than time-series', 'the title is time-series and not corss-section', 'they are often denied access to real learning.']	B	global_facts	C)the title is time-series and not corss-section	C
Worldwide, the average 30-year-old male has spent 10 years in school. How many years do women of the same age spend in school, as of 2020?	['12 years', '9 years', '6 years', '3 years']	B	global_facts	B)9 years	B
In 2017, the number of homicides in Greenland amounted to approximately	['0.90%', '1.80% by weight', '3.60% by weight', '7.20%']	D	global_facts	A)0.90%	A
In 2019, what percentage of Russians said that the country should accept homosexuality or accept homosexuality in public?	['14%', '24 percent', '34%', '44%']	A	global_facts	B)24 percent	B
In 2019, what percentage of Americans think that US-German relations are good?	['60%', '75%', '90%', '45%']	B	global_facts	A)60%	A
In 2019, what percentage of Americans say it's important to have a transparent media in our country free of government/political restrictions?	['50% of the', '60%', '70%', '80%']	D	global_facts	D)80%	D
In 1987, during the Iran Contra, what percentage of Americans believed that Reagan was a procrastinator?	['2%', '25%', '50% of the', '75%']	D	global_facts	B)25%	B
In Sub-Saharan Africa, by 2020.	['There is no nation that has not grown in the past few years.', 'The Democratic Republic of Congo had become poorer than it had been in 1980.', 'some countries have made only modest progress', 'While some countries have made modest progress, the Democratic Republic of Congo is poorer than it was in 1980.']	C	global_facts	D) While some countries have made modest progress	D
And World Bank data shows that in 1995, the poorest 20% of households in Niger had a household income of 7.5%, the next poorest 20% of households had a household income of 11.8%, the middle 20% had a household income of 15.5%, the second richest 20% had a household income of 21.1%, and the top 20% had a household income of 44.1%. What is the total income of the poorest 60%?	['15.50% by weight', '34.80% by weight', '48.10% by weight', '65.20% of']	B	global_facts	B)34.80% by weight	B
How many children aged 5-14 worked around the world in 2012?	['5 million', '30 million', '150 million', '500 million']	C	global_facts	B)30 million	B
Most developing countries have high school enrollment. Some countries have high school enrollment as of 2020.	['Colombia, Peru, Uruguay, and Costa Rica.', 'Bhutan, Niger, Cambodia, and Costa Rica.', 'Uruguay, Costa Rica, Timor-Leste, and Pakistan.', 'Bhutan, Cambodia, Uruguay and Costa Rica.']	A	global_facts	C) Uruguay	C
How many children in Vietnam (8 years old) reported being punished by a science teacher in the last week of 2009?	['10 percent', '20 percent', '40%', '80%']	B	global_facts	B)20 percent	B
How many children in India (8 years old) reported being punished by their science teacher in the last week of 2009?	['38%', '58%', '78%', '98 percent']	C	global_facts	A) 38%	A
Take the following statements to heart: (1) In every country, people feel that other people in their country are less happy than they are. (2) In the United States, the generally accepted happiness of women is not the same as that of men. Which of these statements is True/False?	['The Truth, the Truth', 'Truth and Falsehood', 'Falsehood and Truth', 'Lies, Lies']	B	global_facts	D) Falsehood and Truth	D
How many people were killed in protests around the world in 2017?	['260 people', '2,600 people', '26,000 people', '260,000 people']	C	global_facts	A)260 people	A
In 1935, how many Americans supported the Social Security Act?	['90%', '70%', '50% of the', '30%']	A	global_facts	B)70%	B
Which of the following countries accounted for the largest amount of CO2 emissions in 2017?	['Japan', 'Canada', 'Russia', 'Iran']	B	global_facts	C)Russia	C
In 2019, what percentage of Indians say that belief in God is necessary for good morals and values?	['59%', '69%', '79%', '89%']	C	global_facts	B)69%	B
What percentage of children aged 13-15 in China reported being bullied at school at least once in the past 12 months, in 2015?	['9%', '19 percent', '39%', '59%']	B	global_facts	B)19 percent	B
And how many children in Ethiopia (8 years old) reported being punished by a science teacher in the last week of 2009?	['18 percent', '38%', '58%', '78%']	B	global_facts	B)38%	B
In 2018, how many Tunisians said that their ethnic, racial, and national identities were increasing and that their country was providing them with a better place to live (either directly or indirectly)?	['24 percent', '39%', '54%', '69%']	A	global_facts	B)39%	B
In 2015, the number of births around the world will be	['Average of 1.5 children per woman', 'Average of 2.5 children per woman', '3.5 children per woman', 'Average of 4.5 children per woman']	B	global_facts	B)Average of 2.5 children per woman	B
What is the median value of international trade in 2020?	['$300', '$1,000 each', '$10,000 or more', '$30,000 from the United States']	C	global_facts	D)$10	D
Before he is re-elected for a third term as president, how many Americans are willing to go to a third term?	['20 percent', '40%', '60%', '80%']	C	global_facts	B)40%	B
In 2019, what percentage of Italians say it is important to have a transparent media in our country without government/political barriers?	['41%', '56%', '71%', '86%']	B	global_facts	D)86%	D
Public investment in global philanthropy accounted for approximately 1% of global GDP in 2017?	['1%', '2%', '4%', '8%']	C	global_facts	A)1%	A
In 2013, which of the following countries had the highest rates of homelessness?	['US', 'Chile', 'Ireland', 'Spain']	A	global_facts	A) US	A
Nevertheless, between 1960 and 1995, a number of small-scale developments	"['and it will be for nothing', ""and it's higher than most high-income countries"", ""It surpassed Britain's in the industrial revolution"", 'and about 3.0% per year']"	C	global_facts	D)and about 3.0% per year	D
In 2015, how much of the world's land is covered by forests?	['15 percent', '30%', '45%', '60%']	B	global_facts	B)30%	B
A record attendance	['in Africa, the poorest region in the world with the lowest overall economic growth.', 'in Asia, the poorest region in the world with the highest rate of economic growth.', 'in Asia, which is the poorest region in the world with the lowest overall economic growth.', 'in Africa, one of the poorest regions in the world with the highest rate of economic growth.']	C	global_facts	C) in Asia	C
The global HIV/AIDS death toll is the highest in decades.	['under 5', 'May 14', '15 to 49', 'more than 50']	C	global_facts	C) 15 to 49	C
What percentage of US GDP was agriculture in 2015?	['1%', '3%', '9%', '20 percent']	A	global_facts	B)3%	B
How many Indians live in metropolitan areas in 2017?	['19 percent', '34%', '49%', '64%']	B	global_facts	C)49%	C
(1) As countries became more affluent, more people said that their lives were happier. (2) While some of the most important events in life, such as marriage or divorce, affect our happiness, some of the most important events will last longer.	['The Truth, the Truth', 'Truth and Falsehood', 'Falsehood and Truth', 'Lies, Lies']	A	global_facts	D) Falsehood and Truth	D
And on a larger scale, the church and the school acknowledge the differences between the South and the rest of the U.S.	['80%', '40%', '- 40%', '-80% by weight']	B	global_facts	B)40%	B
In 2013, citizens of the United States who consider the political system to be corrupt are on the verge of bankruptcy.	['36%', '56%', '76%', '96%']	C	global_facts	B)56%	B
Which of the following countries spent the largest share of its GDP on energy in 2015?	['China', 'Japan', 'Chile', 'India']	C	global_facts	B) Japan	B
In 2020, how much money does a person have to make per year to be among the top 100 richest people in the world?	['$150,000 or more', '$75,000 or more', '$35,000 each', '$15,000 each']	C	global_facts	B) $1,000,000,000 or more	B
In 1943, how many Americans believed in the catastrophe?	['30%', '50% of the', '70%', '90%']	B	global_facts	C)70%	C
Which of the following countries accounted for the largest amount of CO2 emissions in 2017?	['Canada', 'Russia', 'Iran', 'Japan']	D	global_facts	B)Russia	B
At the time of independence, hundreds of thousands of university graduates were already _____, but there was no _____.	['India, the Congo', 'India, South Korea', 'Congo, South Korea', 'South Korea, India']	A	global_facts	A) India	A
In 2013, citizens of India who consider the political system to be corrupt are on the verge of extinction.	['26%', '46%', '66%', '86%']	D	global_facts	D)86%	D
