question	choices	answer	subject	command_r+	prompt	verbalized
Ggwanga ki erikola ennamula ku maato g'amazzi ga ssemayanja agatavunaanyizibwako buyinza bwa ggwanga lyonna?	"['Amawanga gonna gasobola okukola ennamula ku maato amagwira agasaabalira ku mazzi ga ssemayanja agatavunaanyizibwako buyinza bwa ggwanga lyonna ', ""Amawanga gasobola okukola ennamula ku maato amagwira agasaabalira ku mazzi ga ssemayanja agatavunaanyizibwa buyinza bwa ggwanga lyonna mu mbeera mwokka ng'ekikolwa ky'obuzzi bw'emisango obubakwatako obutereevu "", ""Eggwanga eritambula ne Bendera yaalyo ku Ssemayanja lye lirina okukola ennamula ku maato gaalyo agasaabalira ku mazzi ga ssemayanja agatavunaanyizibwako buyinza bwa ggwanga lyonna, ng'oggyeeko emisango egy'enjawulo nga ogw'obubbi bw'oku mazzi"", 'Eggwanga eritambula ne bendera yaalyo ku ssemayanja lye Ggwanga lyokka eririna okukola ennamula enzijuvu ku maato gaalyo agasaabalira ku mazzi ga ssemayanja agatavunaanyizibwako buyinza bwa ggwanga lyonna awatali kukugirwa ']"	C	international_law	A)Amawanga gonna gasobola okukola ennamula ku maato amagwira agasaabalira ku mazzi ga ssemayanja agatavunaanyizibwako buyinza bwa ggwanga lyonna	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ggwanga ki erikola ennamula ku maato g'amazzi ga ssemayanja agatavunaanyizibwako buyinza bwa ggwanga lyonna?
 A)Amawanga gonna gasobola okukola ennamula ku maato amagwira agasaabalira ku mazzi ga ssemayanja agatavunaanyizibwako buyinza bwa ggwanga lyonna  B)Amawanga gasobola okukola ennamula ku maato amagwira agasaabalira ku mazzi ga ssemayanja agatavunaanyizibwa buyinza bwa ggwanga lyonna mu mbeera mwokka ng'ekikolwa ky'obuzzi bw'emisango obubakwatako obutereevu  C)Eggwanga eritambula ne Bendera yaalyo ku Ssemayanja lye lirina okukola ennamula ku maato gaalyo agasaabalira ku mazzi ga ssemayanja agatavunaanyizibwako buyinza bwa ggwanga lyonna D)ng'oggyeeko emisango egy'enjawulo nga ogw'obubbi bw'oku mazzi"	A
Endagaano zirina okubaako n'ekikula mwe zirabikira?	"[""Endagaano bulijjo zirina okutegekebwa nga bwe zityo era n'okubaako ekikula ekimu mwe zirabikira"", 'Endagaano bulijjo zibaako ekikula mwe zirabikira, awatali kufaayo ku ngeri ki gye zaategekebwamu', 'Endagaano tezirina kikula kya njawulo mwe zirina kulabikira oba okutegekebwa mu ngeri etyo', ""Endagaano zirina okubaako n'engeri gye zitegekebwamu, awatali kufaayo ku kikula ki mwe zirabikira""]"	C	international_law	A)Endagaano bulijjo zirina okutegekebwa nga bwe zityo era n'okubaako ekikula ekimu mwe zirabikira	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Endagaano zirina okubaako n'ekikula mwe zirabikira?
 A)Endagaano bulijjo zirina okutegekebwa nga bwe zityo era n'okubaako ekikula ekimu mwe zirabikira B)Endagaano bulijjo zibaako ekikula mwe zirabikira C)awatali kufaayo ku ngeri ki gye zaategekebwamu D)Endagaano tezirina kikula kya njawulo mwe zirina kulabikira oba okutegekebwa mu ngeri etyo"	A
Kirowoozo ki ekisinga obukulu ekiri mu nnyinyonnyolero y'ensibukonnakimu?	"[""Obw'Ensibukonnakimu bulaga nti etteeka ttabamawanga lyewangamya ku mateeka g'eggwanga "", ""Obw'Ensibukonnakimu bulaga nti etteeka ttabamawanga n'etteeka ly'eggwanga gombi kitundu ku ntereeza y'ekinnamateeka efaanagana"", ""Obw'Ensibukonnakimu bulaga nti amateeka g'eggwanga geewangamya ku tteeka ttabamawanga "", ""Obw'Ensibukonnakimu bulaga nti etteeka ly'eggwanga n'etteeka ttabamawanga tegalina we gakontanira ""]"	B	international_law	A)Obw'Ensibukonnakimu bulaga nti etteeka ttabamawanga lyewangamya ku mateeka g'eggwanga	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kirowoozo ki ekisinga obukulu ekiri mu nnyinyonnyolero y'ensibukonnakimu?
 A)Obw'Ensibukonnakimu bulaga nti etteeka ttabamawanga lyewangamya ku mateeka g'eggwanga  B)Obw'Ensibukonnakimu bulaga nti etteeka ttabamawanga n'etteeka ly'eggwanga gombi kitundu ku ntereeza y'ekinnamateeka efaanagana C)Obw'Ensibukonnakimu bulaga nti amateeka g'eggwanga geewangamya ku tteeka ttabamawanga  D)Obw'Ensibukonnakimu bulaga nti etteeka ly'eggwanga n'etteeka ttabamawanga tegalina we gakontanira "	A
We twatuukira mu 2016, bitundu bimeka ku kikumi eby'abantu abakulu abaalina emyaka 18 oba okusingawo abaali bazitowa ennyo?	['10%', '20%', '40%', '80%']	C	global_facts	A)10%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: We twatuukira mu 2016, bitundu bimeka ku kikumi eby'abantu abakulu abaalina emyaka 18 oba okusingawo abaali bazitowa ennyo?
 A)10% B)20% C)40% D)80%"	A
Ssente ezifunibwa munnasi mu United States mu 1850 zaali mmeka bwe kyatuuka ku nkyukakyuka y'emiwendo ne PPP ku bbeeyi y'ebintu mu 2011?	['Nga $300', 'Nga $3k', 'Nga $8k', 'Nga $15k']	B	global_facts	D)Nga $15k	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ssente ezifunibwa munnasi mu United States mu 1850 zaali mmeka bwe kyatuuka ku nkyukakyuka y'emiwendo ne PPP ku bbeeyi y'ebintu mu 2011?
 A)Nga $300 B)Nga $3k C)Nga $8k D)Nga $15k"	D
We tutuukidde mu 2019, bitundu bimeka ku kikumi eby'abantu okuva mu United States abakkiriza nti ebisiyaga birina okukkirizibwa abantu? 	['52%', '62%', '72%', '82%']	C	global_facts	C)72%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: We tutuukidde mu 2019, bitundu bimeka ku kikumi eby'abantu okuva mu United States abakkiriza nti ebisiyaga birina okukkirizibwa abantu? 
 A)52% B)62% C)72% D)82%"	C
Mawanga ki ku gano wammanga agaasinga okufulumya omugatte gw'amasannyalaze okuva mu nsulo z'amaanyi g'enjuba mu 2019? 	['China', 'United States', 'Germany', 'Japan']	A	global_facts	A) China	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Mawanga ki ku gano wammanga agaasinga okufulumya omugatte gw'amasannyalaze okuva mu nsulo z'amaanyi g'enjuba mu 2019? 
 A)China B)United States C)Germany D)Japan"	A
Okutangira okupaaluuka kw'emiwendo n'okweyongera mu PPP, ssente mmeka ezifunibwa muli munnansi wa Japan (GDP) ezeeyongera wakati w'omwaka 1950 okutuuka mu 2016?	['Zeekubisaamu 5', 'Zeekubisaamu 10', 'Zeekubisaamu 15', 'Zeekubisaamu 20']	C	global_facts	Zeekubisaamu 10	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Okutangira okupaaluuka kw'emiwendo n'okweyongera mu PPP, ssente mmeka ezifunibwa muli munnansi wa Japan (GDP) ezeeyongera wakati w'omwaka 1950 okutuuka mu 2016?
 A)Zeekubisaamu 5 B)Zeekubisaamu 10 C)Zeekubisaamu 15 D)Zeekubisaamu 20"	B
Kiki ekisenze okuviirako okufa kw'abaana abali wansi w'emyaka etaano (we tutuukidde mu 2017?)	"[""Obulwadde bw'ekyenda ekya wansi"", ""Abaana abazaalibwa ng'olubuto terunnaweza wiiki asatu mu musanvu."", 'Ekiddukano', ""Omusujja gw'ensiri""]"	A	global_facts	A)Obulwadde bw'ekyenda ekya wansi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kiki ekisenze okuviirako okufa kw'abaana abali wansi w'emyaka etaano (we tutuukidde mu 2017?)
 A)Obulwadde bw'ekyenda ekya wansi B)Abaana abazaalibwa ng'olubuto terunnaweza wiiki asatu mu musanvu. C)Ekiddukano D)Omusujja gw'ensiri"	A
We tutuukidde mu 2019, bitundu bimeka ku kikumi eby'abantu mu nsi yonna abatalina mazzi ga kunywa malungi?	['10%', '20%', '30%', '40%']	C	global_facts	C)30%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: We tutuukidde mu 2019, bitundu bimeka ku kikumi eby'abantu mu nsi yonna abatalina mazzi ga kunywa malungi?
 A)10% B)20% C)30% D)40%"	C
Bitundu bimeka ku kikumi ku bantu abaakolebwako okunoonyereza mu Buyindi alipoota beegamba nti baagulirira okufuna obuweereza bwa gavumenti (nga ebyenjigiriza, obulamuzi, obujjanjabi, obuweereza bwa poliisi, okuwandiisibwa n'okufuna ppamiti, ebintu ebikozesebwa mu bulamu obwa bulijjo, okusasula omusolo; n'obuweereza ku ttaka) we tutuukidde mu mwaka 2017? 	['29%', '49%', '69%', '89%']	C	global_facts	A)29%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Bitundu bimeka ku kikumi ku bantu abaakolebwako okunoonyereza mu Buyindi alipoota beegamba nti baagulirira okufuna obuweereza bwa gavumenti (nga ebyenjigiriza, obulamuzi, obujjanjabi, obuweereza bwa poliisi, okuwandiisibwa n'okufuna ppamiti, ebintu ebikozesebwa mu bulamu obwa bulijjo, okusasula omusolo; n'obuweereza ku ttaka) we tutuukidde mu mwaka 2017? 
 A)29% B)49% C)69% D)89%"	A
We twatuukira mu 2017, bitundu bimeka ku kikumi eby'abantu mu Brazil abaali bakozesezza omutimbagano mu myezi esatu egyali giyise?	['18%', '38%', '58%', '78%']	C	global_facts	C)58%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: We twatuukira mu 2017, bitundu bimeka ku kikumi eby'abantu mu Brazil abaali bakozesezza omutimbagano mu myezi esatu egyali giyise?
 A)18% B)38% C)58% D)78%"	C
We twatuukira mu 2017, bitundu bimeka ku kikumi eby'abantu mu Buyindi abaali baakozesezza omutimbagano mu myezi esatu egyali giyise?	['11%', '26%', '41%', '56%']	B	global_facts	A)11%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: We twatuukira mu 2017, bitundu bimeka ku kikumi eby'abantu mu Buyindi abaali baakozesezza omutimbagano mu myezi esatu egyali giyise?
 A)11% B)26% C)41% D)56%"	A
We tutuukidde mu 2018, bitundu bimeka ku kikumi ku bannansi ba Buyindi abagamba nti okubeera n'omwendo gw'abantu aba langi ez'enjawulo, amawanga ag'enjawulo n'abava mu nsi ez'enjawulo mu ggwanga lyabwe kirifuula eggwanga eddungiko okubeeramu (nga kikontana n'obubi bwakyo oba obutabeerawo njawulo)?	['23%', '38%', '53%', '68%']	D	global_facts	C)53%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: We tutuukidde mu 2018, bitundu bimeka ku kikumi ku bannansi ba Buyindi abagamba nti okubeera n'omwendo gw'abantu aba langi ez'enjawulo, amawanga ag'enjawulo n'abava mu nsi ez'enjawulo mu ggwanga lyabwe kirifuula eggwanga eddungiko okubeeramu (nga kikontana n'obubi bwakyo oba obutabeerawo njawulo)?
 A)23% B)38% C)53% D)68%"	C
We tutuukidde mu 2019, bitundu bimeka ku kikumi eby'abantu ki mu nsi abaavu ekisukkiridde (nga bakozesa ssente ezitasukka $1.90 olunaku)?	['5%', '10%', '15%', '25%']	B	global_facts	A)5%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: We tutuukidde mu 2019, bitundu bimeka ku kikumi eby'abantu ki mu nsi abaavu ekisukkiridde (nga bakozesa ssente ezitasukka $1.90 olunaku)?
 A)5% B)10% C)15% D)25%"	A
We tutuukidde mu 2020, bitundu bimeka ku kikumi eby'abantu abasaanyaawo obutondebwensi?	['2%', '4%', '9%', '18%']	C	global_facts	D)18%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: We tutuukidde mu 2020, bitundu bimeka ku kikumi eby'abantu abasaanyaawo obutondebwensi?
 A)2% B)4% C)9% D)18%"	D
Kiki ku bino wammanga ekitali enkalira ya nkola ya nkuulaakulana ey'awamu mu byenfuna?	"[""Okussaawo omusaala gw'abakozi ogw'essalira ogutandikirwako."", ""Enkyukakyuma mu mateeka g'ettaka."", 'Okuggyibwako omusolo okusinziira ku nfuna yo.', ""Okutumbula eby'enjigiriza""]"	A	global_facts	A)Okussaawo omusaala gw'abakozi ogw'essalira ogutandikirwako.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kiki ku bino wammanga ekitali enkalira ya nkola ya nkuulaakulana ey'awamu mu byenfuna?
 A)Okussaawo omusaala gw'abakozi ogw'essalira ogutandikirwako. B)Enkyukakyuma mu mateeka g'ettaka. C)Okuggyibwako omusolo okusinziira ku nfuna yo. D)Okutumbula eby'enjigiriza"	A
Bitundu bimeka ku kikumi eby'abantu mu nsi yonna abaali basobola okusoma n'okuwandiika mu 1950?	['36%', '56%', '76%', '96%']	B	global_facts	A)36%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Bitundu bimeka ku kikumi eby'abantu mu nsi yonna abaali basobola okusoma n'okuwandiika mu 1950?
 A)36% B)56% C)76% D)96%"	A
We twatuukira mu 2016, bitundu bimeka ku kikumi ey'abantu abakulu abaalina emyaka 18 oba okusingawo abaalina obulwadde bw'omugejjo?	['6%', '13%', '27%', '46%']	B	global_facts	A)6%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: We twatuukira mu 2016, bitundu bimeka ku kikumi ey'abantu abakulu abaalina emyaka 18 oba okusingawo abaalina obulwadde bw'omugejjo?
 A)6% B)13% C)27% D)46%"	A
We tutuukidde mu 2019, bitundu bimeka ku kikumi eby'Abajirimaani abagamba nti enkolagana wakati wa U.S. ne Germany nnungi?	['34%', '49%', '64%', '79%']	A	global_facts	C)64%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: We tutuukidde mu 2019, bitundu bimeka ku kikumi eby'Abajirimaani abagamba nti enkolagana wakati wa U.S. ne Germany nnungi?
 A)34% B)49% C)64% D)79%"	C
Okutandika ne 2017, ebitundu bimeka ku kikumi eby'Abamerika abaali babeera mu bitundu by'ebibuga?	['62%', '62%', '72%', '92%']	C	global_facts	A)62%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Okutandika ne 2017, ebitundu bimeka ku kikumi eby'Abamerika abaali babeera mu bitundu by'ebibuga?
 A)62% B)62% C)72% D)92%"	A
GDP eya buli muntu ssekinnoomu eya United States yali ki mu 1950 mu kugezaako okugya mu mbeera y'okunaabuuka kw'ensimbi n'ebisale bya PPP mu 2011?	['Nga $3000', 'Nga $8000', 'Nga $15000', 'Nga $30000']	C	global_facts	Nga $30,000	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: GDP eya buli muntu ssekinnoomu eya United States yali ki mu 1950 mu kugezaako okugya mu mbeera y'okunaabuuka kw'ensimbi n'ebisale bya PPP mu 2011?
 A)Nga $3000 B)Nga $8000 C)Nga $15000 D)Nga $30000"	unknown
Mu 2016, abantu nga bameka mu United States abaali batalina wa kubeera?	['55,000', '550,000', '5,500,000', '55,000,000']	B	global_facts	55	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Mu 2016, abantu nga bameka mu United States abaali batalina wa kubeera?
 A)55 B)000 C)550 D)000"	unknown
Mu 1955 Abamerika bameka abaalowooza nti okusindika amagye e Vietnam yali nsobi?	['25%', '45%', '65%', '85%']	A	global_facts	B)45%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Mu 1955 Abamerika bameka abaalowooza nti okusindika amagye e Vietnam yali nsobi?
 A)25% B)45% C)65% D)85%"	B
Okutandika ne 2013, omuwendo gw'abantu mu Ethiopia abalowooza nti ebibiina bt'ebyobufuzi bikuluppya guli	['24%', '44%', '64%', '84%']	A	global_facts	A)24%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Okutandika ne 2013, omuwendo gw'abantu mu Ethiopia abalowooza nti ebibiina bt'ebyobufuzi bikuluppya guli
 A)24% B)44% C)64% D)84%"	A
Mu 1997, World Bank yakizuula nti ekitundu ky'omuwendo gw'abantu mu nsi yonna ababeera mu mawanga agalina byenfuna ebya wansi n'ebya wansinsiko--kwe kugamba, amawanga ng'ennyingiza ya buli munnansi waago eya buli mwaka eri $1230 or okukka wansi--gaateberezebwa okubeera 	['25%', '40%', '55%', '75%']	D	global_facts	C)55%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Mu 1997, World Bank yakizuula nti ekitundu ky'omuwendo gw'abantu mu nsi yonna ababeera mu mawanga agalina byenfuna ebya wansi n'ebya wansinsiko--kwe kugamba, amawanga ng'ennyingiza ya buli munnansi waago eya buli mwaka eri $1230 or okukka wansi--gaateberezebwa okubeera 
 A)25% B)40% C)55% D)75%"	C
Okutandika ne 2015, ebyobulimi byakola ekitundu ekisinga obunene ku kikumi ekya GDP ya India.	['8%', '16%', '32%', '64%']	B	global_facts	A)8%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Okutandika ne 2015, ebyobulimi byakola ekitundu ekisinga obunene ku kikumi ekya GDP ya India.
 A)8% B)16% C)32% D)64%"	A
Ku bino kiri wa ekituufu omwaka 2020 we gwatuukira?	"[""abasajja babeera n'emikisa mingi okutuuka mu mbeera y'okwennyika emmeeme era baba n'emikisa mingi okubeera n'ekizibu ky'okozesa omwenge okusinga ku bakyala"", ""abakyala babeera n'emikisa mingi okutuuka mu mbeera y'okwennyika emmeeme era baba n'emikisa mingi okubeera n'ekizibu ky'okozesa omwenge okusinga ku abasajja"", ""abasajja babeera n'emikisa mingi okusinga ku bakyala okutuuka mu mbeera y'okwennyika emmeeme ate bo abakyala babeera n'emikisa mingi okusinga ku basajja okufuna ekizibu ky'okukozesa omwenge."", ""abakyala babeera n'emikisa mingi okusinga ku basajja okutuuka mu mbeera y'okwennyika emmeeme ate bo abasajja babeera n'emikisa mingi okusinga ku bakyala okufuna ekizibu ky'okukozesa omwenge.""]"	D	global_facts	C) abasajja babeera n'emikisa mingi okusinga ku bakyala okutuuka mu mbeera y'okwennyika emmeeme ate bo abakyala babeera n'emikisa mingi okusinga ku basajja okufuna ekizibu ky'okukozesa omwenge.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ku bino kiri wa ekituufu omwaka 2020 we gwatuukira?
 A)abasajja babeera n'emikisa mingi okutuuka mu mbeera y'okwennyika emmeeme era baba n'emikisa mingi okubeera n'ekizibu ky'okozesa omwenge okusinga ku bakyala B)abakyala babeera n'emikisa mingi okutuuka mu mbeera y'okwennyika emmeeme era baba n'emikisa mingi okubeera n'ekizibu ky'okozesa omwenge okusinga ku abasajja C)abasajja babeera n'emikisa mingi okusinga ku bakyala okutuuka mu mbeera y'okwennyika emmeeme ate bo abakyala babeera n'emikisa mingi okusinga ku basajja okufuna ekizibu ky'okukozesa omwenge. D)abakyala babeera n'emikisa mingi okusinga ku basajja okutuuka mu mbeera y'okwennyika emmeeme ate bo abasajja babeera n'emikisa mingi okusinga ku bakyala okufuna ekizibu ky'okukozesa omwenge."	C
Okutandika ne 2019, kitundu kyenkana ki ku kikumi ekiyinza okuba nga kye ky'abantu okuva mu Brazil abagamba nti okulya ebisiyaga kulina okukkirizibwa mu bantu?	['37%', '47%', '57%', '67%']	D	global_facts	D)67%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Okutandika ne 2019, kitundu kyenkana ki ku kikumi ekiyinza okuba nga kye ky'abantu okuva mu Brazil abagamba nti okulya ebisiyaga kulina okukkirizibwa mu bantu?
 A)37% B)47% C)57% D)67%"	D
Nga mu 2017, ekitundu kya GDP Saudi Arabia kye yasaasaanyizibwa ku byokwerinda kiringa mu	['1%', '3%', '6%', '10%']	D	global_facts	C)6%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Nga mu 2017, ekitundu kya GDP Saudi Arabia kye yasaasaanyizibwa ku byokwerinda kiringa mu
 A)1% B)3% C)6% D)10%"	C
Okutandika ne 2018, kitundu kyenkana ki eky'amasannyalaze ekyava mu bisigalira eby'omuttaka mu United States?	['23%', '43%', '63%', '83%']	C	global_facts	A)23%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Okutandika ne 2018, kitundu kyenkana ki eky'amasannyalaze ekyava mu bisigalira eby'omuttaka mu United States?
 A)23% B)43% C)63% D)83%"	A
Kitundu kyenkana ki ku kikumi eky'abaana abali wakati w'emyaka 13-15 mu Egypt, abaaloopa okubeera nga baali bajoogebwa waakiri omulundi gumu mu myezi emitonotono egiyise okutandika ne 2015?	['10%', '30%', '50%', '70%']	D	global_facts	C)50%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kitundu kyenkana ki ku kikumi eky'abaana abali wakati w'emyaka 13-15 mu Egypt, abaaloopa okubeera nga baali bajoogebwa waakiri omulundi gumu mu myezi emitonotono egiyise okutandika ne 2015?
 A)10% B)30% C)50% D)70%"	C
Nga mu 2018, ekitundu kyenkana ki ku kikumi eky'abantu abakulu mu US abagamba nti okwekenneenya akatyabaga akaleetebwa obuzzi bw'emisango ku bantu abateebwa ng'ebbanga lyabwe ery'okuteebwa terinnatuuka nkola ya kibuyabuya ey'okugezesa ensalawo ekolebwa ebyuma. 	['26%', '41%', '56%', '71%']	C	global_facts	A)26%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Nga mu 2018, ekitundu kyenkana ki ku kikumi eky'abantu abakulu mu US abagamba nti okwekenneenya akatyabaga akaleetebwa obuzzi bw'emisango ku bantu abateebwa ng'ebbanga lyabwe ery'okuteebwa terinnatuuka nkola ya kibuyabuya ey'okugezesa ensalawo ekolebwa ebyuma. 
 A)26% B)41% C)56% D)71%"	A
Okutandika ne 2018, enkoko nga mmeka ezattibwa okuliibwa ennyama? 	['obukadde 690', 'obuwumbi 6.9', 'obuwumbi 69', 'obuwumbi 690']	C	global_facts	C)obuwumbi 69	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Okutandika ne 2018, enkoko nga mmeka ezattibwa okuliibwa ennyama? 
 A)obukadde 690 B)obuwumbi 6.9 C)obuwumbi 69 D)obuwumbi 690"	C
Mu 2016, ekitundu ky'abantu bameka ku kikumi mu SOuth SUdan abaalina amasannyalaze?	['9%', '29%', '59%', '79%']	A	global_facts	D)79%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Mu 2016, ekitundu ky'abantu bameka ku kikumi mu SOuth SUdan abaalina amasannyalaze?
 A)9% B)29% C)59% D)79%"	D
Abawi b'obubaka nga bameka ku kikumi mu Mexico abaagamba nti baasasulayo enguzi mu mwaka ogwayita okusobola okufuna obuweereza mu bitongole bya gavumenti (okugeza ebyenjigiriza, ebyamateeka, eby'obujjanjabi n'ebyobulamu, poliisi, amawandiisizo, n'ebiwandiiko ebigaba olukusa; ebikozesebwa mu bulamu obwa bulijjo, okusolooza omusolo n'emisolo gy'ebyamaguzi n'obuweereza ku by'ettaka) okutandika ne 2017?	['31%', '51%', '71%', '91%']	B	global_facts	C)71%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Abawi b'obubaka nga bameka ku kikumi mu Mexico abaagamba nti baasasulayo enguzi mu mwaka ogwayita okusobola okufuna obuweereza mu bitongole bya gavumenti (okugeza ebyenjigiriza, ebyamateeka, eby'obujjanjabi n'ebyobulamu, poliisi, amawandiisizo, n'ebiwandiiko ebigaba olukusa; ebikozesebwa mu bulamu obwa bulijjo, okusolooza omusolo n'emisolo gy'ebyamaguzi n'obuweereza ku by'ettaka) okutandika ne 2017?
 A)31% B)51% C)71% D)91%"	C
Okuziyiza okunaabuuka kw'ensimbi n'okukyusa mu PPP, okweyongera kwa GDP eya buli muntu ssekinnoomu kwenkana ki okwaliwo okuva mu 1950 okutuuka mu 2016 mu China?	['kwekubisaamu emirundi 4', 'kwekubisaamu emirundi 8', 'kwekubisaamu emirundi 16', 'kwekubisaamu emirundi 32']	C	global_facts	C)kwekubisaamu emirundi 16	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Okuziyiza okunaabuuka kw'ensimbi n'okukyusa mu PPP, okweyongera kwa GDP eya buli muntu ssekinnoomu kwenkana ki okwaliwo okuva mu 1950 okutuuka mu 2016 mu China?
 A)kwekubisaamu emirundi 4 B)kwekubisaamu emirundi 8 C)kwekubisaamu emirundi 16 D)kwekubisaamu emirundi 32"	C
Ross Perot akola ekyafaayo mu byokulonda bw'akulemberamu olw'okaano lw'okuvuganya ku bukulembeze bw'eggwanga okumala akaseera akatono mu Gwomukaaga avuganya ow'ekibiina ekyokusatu ne 39%. Amaliriza n'obululu __% mu kalulu k'abasinga obungi. 	['1', '7', '13', '19']	D	global_facts	C)13	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ross Perot akola ekyafaayo mu byokulonda bw'akulemberamu olw'okaano lw'okuvuganya ku bukulembeze bw'eggwanga okumala akaseera akatono mu Gwomukaaga avuganya ow'ekibiina ekyokusatu ne 39%. Amaliriza n'obululu __% mu kalulu k'abasinga obungi. 
 A)1 B)7 C)13 D)19"	C
Okutandika ne 2019, Abaturuuki bameka ku buli kikumi abagamba nti Katonda akola omulimu gwa maanyi mu bulamu bwabwe?	['59%', '69%', '79%', '89%']	D	global_facts	C)79%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Okutandika ne 2019, Abaturuuki bameka ku buli kikumi abagamba nti Katonda akola omulimu gwa maanyi mu bulamu bwabwe?
 A)59% B)69% C)79% D)89%"	C
Kiki ku bino wammanga ekivunaanyizibwa ku kuva kw'abantu absinga obungi mu kyasa kya 20?	"['Mutenzaggulu', ""Okuwandula kw'omuliro"", ""Omuliro gw'ettale ogwekuma gwokka"", 'Amataba ']"	D	global_facts	A)Mutenzaggulu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kiki ku bino wammanga ekivunaanyizibwa ku kuva kw'abantu absinga obungi mu kyasa kya 20?
 A)Mutenzaggulu B)Okuwandula kw'omuliro C)Omuliro gw'ettale ogwekuma gwokka D)Amataba "	A
