question	choices	answer	subject	command_r+	prompt	verbalized
chii chinonzi cultural relativism?	['cultural relativism inoti kodzero dzevanhu dzinoshanda zvakafanana pasina zvinorambidzwa', 'cultural relativism inoti kodzero dzevanhu dzinobva mutsika dzevanhu', 'cultural relativism inoti kushandiswa kwekodzero dzevanhu kunoenderana nemutemo wenyika yega yega', 'cultural relativism inoti tsika dzevanhu munzvimbo ndidzo dzinosimbisa kuvapo nekuitwa kwekodzero dzevanhu.']	D	international_law	D)cultural relativism inoti tsika dzevanhu munzvimbo ndidzo dzinosimbisa kuvapo nekuitwa kwekodzero dzevanhu.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: chii chinonzi cultural relativism?
 A)cultural relativism inoti kodzero dzevanhu dzinoshanda zvakafanana pasina zvinorambidzwa B)cultural relativism inoti kodzero dzevanhu dzinobva mutsika dzevanhu C)cultural relativism inoti kushandiswa kwekodzero dzevanhu kunoenderana nemutemo wenyika yega yega D)cultural relativism inoti tsika dzevanhu munzvimbo ndidzo dzinosimbisa kuvapo nekuitwa kwekodzero dzevanhu."	D
Kugamuchirwa kwedzihurumende achiri maitiro enyika dzakawanda here  mazuva ano	['Kugamuchirwa kwedzihurumende achiri maitiro enyika dzakawanda  mazuva ano', 'Kugamuchirwa kwedzihurumende kwanyanyotsiviwa nekuzikanwa kwehurumende mukushanda kwayo ', 'Kugamuchirwa kwehurumende kunonyanyoitwa nenyaya dzezvevapanduki', 'Nyika dzinoita zvido zvevanhu chete ndidzo dzinogashirwa mumaitiro anhasi']	B	international_law	A) Kugamuchirwa kwedzihurumende achiri maitiro enyika dzakawanda mazuva ano	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kugamuchirwa kwedzihurumende achiri maitiro enyika dzakawanda here  mazuva ano
 A)Kugamuchirwa kwedzihurumende achiri maitiro enyika dzakawanda  mazuva ano B)Kugamuchirwa kwedzihurumende kwanyanyotsiviwa nekuzikanwa kwehurumende mukushanda kwayo  C)Kugamuchirwa kwehurumende kunonyanyoitwa nenyaya dzezvevapanduki D)Nyika dzinoita zvido zvevanhu chete ndidzo dzinogashirwa mumaitiro anhasi"	A
Unirversal Declaration of Rights ine hutongo hwematare hwakaita sei?	['UDHR chibvumirano chemapato akawanda', 'UDHR chibvumirano cheUN General Assemby', 'UDHR chibvumirano cheUN Security Council', 'UDHR chitenderano chakatorwa nenyika dzakawanda pagungano renyika dzakawanda']	B	international_law	B) UDHR chibvumirano cheUN General Assembly	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Unirversal Declaration of Rights ine hutongo hwematare hwakaita sei?
 A)UDHR chibvumirano chemapato akawanda B)UDHR chibvumirano cheUN General Assemby C)UDHR chibvumirano cheUN Security Council D)UDHR chitenderano chakatorwa nenyika dzakawanda pagungano renyika dzakawanda"	B
zvinenge zvaita sei kuti kutyorwa kwekodzero dzevanhu kuri kuitika kunze kwemuganhu we ECHR kupindirwe neECHR?	['ECHR inoshanda kunze kweEurope panenge pachityorwa kodzero dzevanhu  nenhengo dzeECHR kunyika dzekunze', 'ECHR inoshandiswa  kunze kwenyika panenge nhengo yayo yaratidza kugona kuzvimirira zvakanyanya', 'ECHR inobata kunze kwenyika panenge nhengo yayo yapawo mauto kuUN kubasa rayo rekuchengetedza runyararo ', 'ECHR inobata kunze kwenyika panenge pachityorwa kodzero dzevanhu munyika dzaimbova dzakapambwa nenenhengo  dzayo']	B	international_law	A)ECHR inoshanda kunze kweEurope panenge pachityorwa kodzero dzevanhu nenhengo dzeECHR kunyika dzekunze	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: zvinenge zvaita sei kuti kutyorwa kwekodzero dzevanhu kuri kuitika kunze kwemuganhu we ECHR kupindirwe neECHR?
 A)ECHR inoshanda kunze kweEurope panenge pachityorwa kodzero dzevanhu  nenhengo dzeECHR kunyika dzekunze B)ECHR inoshandiswa  kunze kwenyika panenge nhengo yayo yaratidza kugona kuzvimirira zvakanyanya C)ECHR inobata kunze kwenyika panenge nhengo yayo yapawo mauto kuUN kubasa rayo rekuchengetedza runyararo  D)ECHR inobata kunze kwenyika panenge pachityorwa kodzero dzevanhu munyika dzaimbova dzakapambwa nenenhengo  dzayo"	A
Muitire we'pacta sunt servanda' unorevei?	['Mapato ari muchibvumirano anofanira kuziva zvakatenderanwa kwete kuzviisa nepasipo', 'Mapato ari muchibvumirano anofanira kuchengetedza chinangwa nechikonzero chechibvumirano', 'Mapato ari muchibvumirano anofanira kutevedza zvachinotaura nemazvo', 'Mapato anenge ari muchibvumirano haafaniri kutyora zvikamu zvikuru zvechibvumirano ']	C	international_law	B)Mapato ari muchibvumirano anofanira kuchengetedza chinangwa nechikonzero chechibvumirano	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Muitire we'pacta sunt servanda' unorevei?
 A)Mapato ari muchibvumirano anofanira kuziva zvakatenderanwa kwete kuzviisa nepasipo B)Mapato ari muchibvumirano anofanira kuchengetedza chinangwa nechikonzero chechibvumirano C)Mapato ari muchibvumirano anofanira kutevedza zvachinotaura nemazvo D)Mapato anenge ari muchibvumirano haafaniri kutyora zvikamu zvikuru zvechibvumirano "	B
Chii chakazoitika kubva mukusashandisa mutemo munyaya yekanzuru yeTin?	['Kanzuru yepasi rose yeTin yaiva nemahofisi ayo makuru muLondon saka kusashandiswa kwemutemo kwakanga kusina basa', 'Zvibvumirano zvemasangano enyika dzakawanda zvinogona kumedzwa', 'Kusashandiswa kwemutemo maererano nechibvumirano chekuumbwa kwekanzuru kwaireva kuti vanhu havana kuwana kodzero nebasa ravo kubva kwauri mumutemo wematare echirungu ', 'Kusashandiswa kwemutemo kuEngland maererano nesangano renyika dzakawanda hakuna basa pasi pemutemo wenyika dzose']	C	international_law	D)Kusashandiswa kwemutemo kuEngland maererano nesangano renyika dzakawanda hakuna basa pasi pemutemo wenyika dzose	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Chii chakazoitika kubva mukusashandisa mutemo munyaya yekanzuru yeTin?
 A)Kanzuru yepasi rose yeTin yaiva nemahofisi ayo makuru muLondon saka kusashandiswa kwemutemo kwakanga kusina basa B)Zvibvumirano zvemasangano enyika dzakawanda zvinogona kumedzwa C)Kusashandiswa kwemutemo maererano nechibvumirano chekuumbwa kwekanzuru kwaireva kuti vanhu havana kuwana kodzero nebasa ravo kubva kwauri mumutemo wematare echirungu  D)Kusashandiswa kwemutemo kuEngland maererano nesangano renyika dzakawanda hakuna basa pasi pemutemo wenyika dzose"	D
Ndezvipi zvechokwadi pane zvakataurwa izvi?	['Mutemo wekodzero dzevanhu wa1998 unopinza zveEuropean Convention on Human Rights mumutemo weUK', 'Mutemo wekodzero dzevanhu wa1998 unotendera dare kushayisa simba mitemo yekutanga inogadzira inozotevera', 'Mutemo wekodzero dzevanhu wa1998 unotendera chero munhu ane nyaya ine musoro kuendesa nyaya yake kudare  ', 'Mutemo wekodzero dzevanhu wa1998 unopinzawo mutemo weEU wekodzero dzakaonekwa nedare guru kuti dzinofanira kuchengetedzwa mumutemo weUK']	A	international_law	A)Mutemo wekodzero dzevanhu wa1998 unopinza zveEuropean Convention on Human Rights mumutemo weUK	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ndezvipi zvechokwadi pane zvakataurwa izvi?
 A)Mutemo wekodzero dzevanhu wa1998 unopinza zveEuropean Convention on Human Rights mumutemo weUK B)Mutemo wekodzero dzevanhu wa1998 unotendera dare kushayisa simba mitemo yekutanga inogadzira inozotevera C)Mutemo wekodzero dzevanhu wa1998 unotendera chero munhu ane nyaya ine musoro kuendesa nyaya yake kudare   D)Mutemo wekodzero dzevanhu wa1998 unopinzawo mutemo weEU wekodzero dzakaonekwa nedare guru kuti dzinofanira kuchengetedzwa mumutemo weUK"	A
Ndezipi zvinogona kuita zvimiro  zvezvisungo zvemuripo?	['Muripo unogona kutora chimiro chekungobhadhara mari yekukanganiswa kwakaitwa uye kuwedzera  chikamu pamusoro', 'Muripo unongoreva kubviswa kwezvakaitwa zvakaipa', 'Muripo inosanganisira kudzorerwa zvakaitwa, kuripwa, kugutsikana pamwe chete kana kuti pamusoro pemamwe maripiro', 'Chimiro chemuripo chinoonekwa nenyika inofanira kufunga nezvazvo ']	C	international_law	A) Muripo unogona kutora chimiro chekungobhadhara mari yekukanganiswa kwakaitwa uye kuwedzera chikamu pamusoro	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ndezipi zvinogona kuita zvimiro  zvezvisungo zvemuripo?
 A)Muripo unogona kutora chimiro chekungobhadhara mari yekukanganiswa kwakaitwa uye kuwedzera  chikamu pamusoro B)Muripo unongoreva kubviswa kwezvakaitwa zvakaipa C)Muripo inosanganisira kudzorerwa zvakaitwa D)kuripwa"	A
Chii chinonzi 'unlateral acts'?	['Zvimitemo zvinoiswa nenyika sekuedza kutevedzera tsika', 'Mitemo inogadzira zvisungo zvinobata zvido zvedivi rimwe zviri pamutemo wematare  kunyika iripo', 'Mitemo inogona kuita zvido zvedivi rimwe inongove mitemo yezvematongerwo enyika isina zvainoita pamutemo wematare', 'Mitemo inogona kuita zvido zvedivi rimwe ndeiya inoitwa kuti nyika isungwe nechibvumirano']	B	international_law	A)Zvimitemo zvinoiswa nenyika sekuedza kutevedzera tsika	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Chii chinonzi 'unlateral acts'?
 A)Zvimitemo zvinoiswa nenyika sekuedza kutevedzera tsika B)Mitemo inogadzira zvisungo zvinobata zvido zvedivi rimwe zviri pamutemo wematare  kunyika iripo C)Mitemo inogona kuita zvido zvedivi rimwe inongove mitemo yezvematongerwo enyika isina zvainoita pamutemo wematare D)Mitemo inogona kuita zvido zvedivi rimwe ndeiya inoitwa kuti nyika isungwe nechibvumirano"	A
Kutora munhu kunyika yake nechisimba pasina kutevedzera hurongwa hunofanira kuteedzwa  mukana wekuramba mutongo wematare echirungu here?	['Kutora munhu kunyika yake nechisimba pasina kutevedzera hurongwa hunofanira kudzvanyirira hurongwa hunofanira kutevedzerwa  uye kunokonzera kumiswa kwekufambiswa kwenyaya iri kumatare.', 'Kutora munhu kunyika yake nechisimba pasina kutevedzera hurongwa hunofanira kunopa mhosva kunanyakutora munhu  asi hakukonzera kumiswa kwekufambiswa kwenyaya iri kumatare.', 'Kumiswa kwekufambiswa kwenyaya iri kumatare nenzira iyoyo kunotadzisa kupiwa kwemutongo kuvapari vemhosva kunyika dzekunze', 'Matare anogona, asi nenguva iri kure, kumisa kwekufambiswa kwenyaya iri kumatare kana paita nyaya dzekutora munhu kunyika yake nechisimba.']	A	international_law	A) Kutora munhu kunyika yake nechisimba pasina kutevedzera hurongwa hunofanira kudzvanyirira hurongwa hunofanira kutevedzerwa uye kunokonzera kumiswa kwekufambiswa kwenyaya iri kumatare.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kutora munhu kunyika yake nechisimba pasina kutevedzera hurongwa hunofanira kuteedzwa  mukana wekuramba mutongo wematare echirungu here?
 A)Kutora munhu kunyika yake nechisimba pasina kutevedzera hurongwa hunofanira kudzvanyirira hurongwa hunofanira kutevedzerwa  uye kunokonzera kumiswa kwekufambiswa kwenyaya iri kumatare. B)Kutora munhu kunyika yake nechisimba pasina kutevedzera hurongwa hunofanira kunopa mhosva kunanyakutora munhu  asi hakukonzera kumiswa kwekufambiswa kwenyaya iri kumatare. C)Kumiswa kwekufambiswa kwenyaya iri kumatare nenzira iyoyo kunotadzisa kupiwa kwemutongo kuvapari vemhosva kunyika dzekunze D)Matare anogona"	A
zvinorevei kuti mitemo unouya pamusoro pemimwe mutemo mumutemo webasa repasi rose	['mitemo unouya pamusoro pemimwe mutemo inzira dzekunzwisisa mutemo wepasi rose, kusanganisira mutemo webasa repasi rose ', 'mitemo unouya pamusoro pemimwe mutemo inzira dzinobatsiridza pane zvinoitika panenge mutongo waiswa  zvabva pakutyorwa kwemitemo inenge yaiswa (kureva kuti yezvisungo zvebasa repasi rose)', 'mitemo unouya pamusoro pemimwe mutemo inzira dzinobatsiridza chete panyaya dzekuona kuti zvipi zvaitwa nani mumutemo webasa repasi pose', 'Mitemo inouya pamusoro pemimwe inzira dzinobatsiridza chete panyaya dzemutemo wekutsiva  ']	B	international_law	D)mitemo unouya pamusoro pemimwe mutemo inzira dzinobatsiridza chete panyaya dzekuona kuti zvipi zvaitwa nani mumutemo webasa repasi pose	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: zvinorevei kuti mitemo unouya pamusoro pemimwe mutemo mumutemo webasa repasi rose
 A)mitemo unouya pamusoro pemimwe mutemo inzira dzekunzwisisa mutemo wepasi rose B)kusanganisira mutemo webasa repasi rose  C)mitemo unouya pamusoro pemimwe mutemo inzira dzinobatsiridza pane zvinoitika panenge mutongo waiswa  zvabva pakutyorwa kwemitemo inenge yaiswa (kureva kuti yezvisungo zvebasa repasi rose) D)mitemo unouya pamusoro pemimwe mutemo inzira dzinobatsiridza chete panyaya dzekuona kuti zvipi zvaitwa nani mumutemo webasa repasi pose"	D
Dzidziso yemubatanidzwa inotii marerano nezvibvumirano?	['Dzidziso yemubatanidzwa inoda kuti zvibvumirano zvitange zvapindirana nemutemo  zvisati zvashandiswa semutemo munyika', 'Dzidziso yemubatanidzwa  haidi zvimwe zvinozoitwa kana pari pachinhanho chemunyika', 'Dzidziso yemubatanidzwa inotora zvibvumirano sezvakasvoreka kumutemo wemunyika', 'Dzidziso yemubatanidzwa inoti zvibvumirano zvasimbiswa  zvinobva zvangotorwa mukati memutemo wemunyika imomo']	D	international_law	A)Dzidziso yemubatanidzwa inoda kuti zvibvumirano zvitange zvapindirana nemutemo zvisati zvashandiswa semutemo munyika	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Dzidziso yemubatanidzwa inotii marerano nezvibvumirano?
 A)Dzidziso yemubatanidzwa inoda kuti zvibvumirano zvitange zvapindirana nemutemo  zvisati zvashandiswa semutemo munyika B)Dzidziso yemubatanidzwa  haidi zvimwe zvinozoitwa kana pari pachinhanho chemunyika C)Dzidziso yemubatanidzwa inotora zvibvumirano sezvakasvoreka kumutemo wemunyika D)Dzidziso yemubatanidzwa inoti zvibvumirano zvasimbiswa  zvinobva zvangotorwa mukati memutemo wemunyika imomo"	A
Nzira dzakasanoiswa neICJ dziri kusunga here mapato?	['Kwete, kubva mukungoedza kunzwisisa nepamusoro zvinoenderana nezvenyika, nzira dzakasanoiswa hadzisi kusunga', 'Kwete, kunze kwekuti mapato atanga abvumirana', 'Zvinobva nedare kuti  nzira dzakasanoiswa dzinenge dzichisunga here ', 'Hongu, zvanga zvichichingonzi nematare  kubva nguva yenyaya yeLa Grand kuti zvinosunga ']	D	international_law	B)kubva mukungoedza kunzwisisa nepamusoro zvinoenderana nezvenyika	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nzira dzakasanoiswa neICJ dziri kusunga here mapato?
 A)Kwete B)kubva mukungoedza kunzwisisa nepamusoro zvinoenderana nezvenyika C)nzira dzakasanoiswa hadzisi kusunga D)Kwete"	B
Kutsiva kunova kusiri pamutemo kana zvadii	['Kutsiva hakusi pamutemo kana  kusiri kuindirana nezvakaitwa kana kuti  kuchityora  maitiro anotarisirwa mumutemo wepasi rose (sekushandisa simba , kodzero dzevanhu).', 'Kutsiva hakusi pamutemo kana kwaitwa munyaya yekusawirirana pachshandiswa zvombo ', 'kutsiva hakusi pamutemo kana kuchityora zvibvumirano zvemativi maviri', 'Kutsiva hakusi pamutemo kana nyika inechekuita nazvo isina kubvuma']	A	international_law	A)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kutsiva kunova kusiri pamutemo kana zvadii
 A)Kutsiva hakusi pamutemo kana  kusiri kuindirana nezvakaitwa kana kuti  kuchityora  maitiro anotarisirwa mumutemo wepasi rose (sekushandisa simba B)kodzero dzevanhu). C)Kutsiva hakusi pamutemo kana kwaitwa munyaya yekusawirirana pachshandiswa zvombo  D)kutsiva hakusi pamutemo kana kuchityora zvibvumirano zvemativi maviri"	A
Ndeupi mutsauko uri pakati pezvematongerwo enyika nekushandisa mutemo kupedza kusapindirana?	['Zvinobuda kubva mukushandisa nzira dzemutemo , se kushandisa varandudziri kana kuiisa kuICJ ndizvo zekupedzisira  uye zvinosunga mapato ese asi hazvisiri izvo nenzira dzezvematongerwo enyika', 'Nzira dzematongerwo enyika dzinotevedzwa mushure mekubvuma kwemapato ese  asiri kuwirirana asi hazvisizvo nenzira dzemutemo', 'kushandisa zvematongerwo enyika  kunosvitwa pakugadzirisa kusawirirana kwose, asi hazvisirizvo nenzira dzematare ', 'Nzira dziripamutemo dzekugadzirisa kusawirirana dzinoteedzwa chete  zvichienderana nekusawirirana kwakati kurei asi zvematongerwo enyika zvinoiswa chero pakusawirirana kwose']	A	international_law	C)Nzira dzematongerwo enyika dzinotevedzwa mushure mekubvuma kwemapato ese  asiri kuwirirana asi hazvisizvo nenzira dzemutemo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ndeupi mutsauko uri pakati pezvematongerwo enyika nekushandisa mutemo kupedza kusapindirana?
 A)Zvinobuda kubva mukushandisa nzira dzemutemo B)se kushandisa varandudziri kana kuiisa kuICJ ndizvo zekupedzisira  uye zvinosunga mapato ese asi hazvisiri izvo nenzira dzezvematongerwo enyika C)Nzira dzematongerwo enyika dzinotevedzwa mushure mekubvuma kwemapato ese  asiri kuwirirana asi hazvisizvo nenzira dzemutemo D)kushandisa zvematongerwo enyika  kunosvitwa pakugadzirisa kusawirirana kwose"	C
Ndechipi chikonzero chekuti pakutangwe  nzira dzese  dzekugadzirisa chakakanganiswa dzapera mukodzero dzepasi rose?	['Mutemo wekuti nzira dzemunyika dzitange dzapera unovavarira kusunungura makomiti epasi rose kuti vagoona kushanda nyaya hombe', 'Mutemo wekuti nzira dzemunyika dzitange dzapera unovavarira kudzivisa vanounza nyaya kuti vasatambisa hurongwa huripo nekuunza nyaya dzisina musoro', 'Mutemo wekuti nzira dzemunyika dzitange dzapera unovavarira nerimwe divi kudzikisa nhamba yenyaya dzinounzwa kumakomiti epasi rose panguva imwe vachisimbisa kukwanisa kwematare emunyika', 'Mutemo wekuti nzira dzemunyika dzitange dzapera unobatsira kuratidzira kuti matare emunyika angori nane pane epasi rose kuti aite nezvenyaya idzodzo']	C	international_law	A) Mutemo wekuti nzira dzemunyika dzitange dzapera unovavarira kusunungura makomiti epasi rose kuti vagoona kushanda nyaya hombe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ndechipi chikonzero chekuti pakutangwe  nzira dzese  dzekugadzirisa chakakanganiswa dzapera mukodzero dzepasi rose?
 A)Mutemo wekuti nzira dzemunyika dzitange dzapera unovavarira kusunungura makomiti epasi rose kuti vagoona kushanda nyaya hombe B)Mutemo wekuti nzira dzemunyika dzitange dzapera unovavarira kudzivisa vanounza nyaya kuti vasatambisa hurongwa huripo nekuunza nyaya dzisina musoro C)Mutemo wekuti nzira dzemunyika dzitange dzapera unovavarira nerimwe divi kudzikisa nhamba yenyaya dzinounzwa kumakomiti epasi rose panguva imwe vachisimbisa kukwanisa kwematare emunyika D)Mutemo wekuti nzira dzemunyika dzitange dzapera unobatsira kuratidzira kuti matare emunyika angori nane pane epasi rose kuti aite nezvenyaya idzodzo"	A
Ndeipi panyaya dzinotevera  inonyatsoburitsa living instrument principle' inoshandiswa mu European Court of Human Rights	['Golder v UK (1978)', 'A v UK (2009)', 'Goodwin v UK (2002)', 'Osman v UK (1998)']	C	international_law	A)Golder v UK (1978)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ndeipi panyaya dzinotevera  inonyatsoburitsa living instrument principle' inoshandiswa mu European Court of Human Rights
 A)Golder v UK (1978) B)A v UK (2009) C)Goodwin v UK (2002) D)Osman v UK (1998)"	A
Kugamuchirwa kwemitongo yekunze kunoshandisa maitiro mamwe here neayo anoshanda pakupinza nekushandura zvibvumirano? 	['Mitongo yekunze inoshandiswa nenzira yedzidziso yemubatanidzwaa', 'Mitongo yekunze inoshaniswa nedzidziso yekushandura ', 'Kugashirwa kwemitongo yekune dzimwe nyika kunobva pakuvapo kwezvibvumirano  zvevaviri kana vakawanda zvakakodzera', 'Matare anoona zvinoita pakuisa mitongo kune dzimwe nyika nekuda kwekutevedzera mutemo wekuremekedza mitemo yevamwe']	C	international_law	A) Mitongo yekunze inoshandiswa nenzira yedzidziso yemubatanidzwa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kugamuchirwa kwemitongo yekunze kunoshandisa maitiro mamwe here neayo anoshanda pakupinza nekushandura zvibvumirano? 
 A)Mitongo yekunze inoshandiswa nenzira yedzidziso yemubatanidzwaa B)Mitongo yekunze inoshaniswa nedzidziso yekushandura  C)Kugashirwa kwemitongo yekune dzimwe nyika kunobva pakuvapo kwezvibvumirano  zvevaviri kana vakawanda zvakakodzera D)Matare anoona zvinoita pakuisa mitongo kune dzimwe nyika nekuda kwekutevedzera mutemo wekuremekedza mitemo yevamwe"	A
Ndechipi chiwanikwa chikuru neveHouse of Lords munyaya yaPinohet?	['Nyaya yaPinohet yakatsigira kuti vaimbove vatungamiri venyika  havabatwi nemutemo zvachose', 'Nyaya yaPinohet yakatsigira kuti zvese zvinoitwa pane vanhu hazviendeswi kumatare', 'Nyaya yaPinohet yakatsigira kuti vaimbove vatungamiri venyika  havazorambi vaine kusabatwa nemutemo kana vabva pachinzvimbo', 'Nyaya yaPinohet yakatsigira kuti  pane zvekusabatwa nemutemo, hapana mutsauko pearipo neaimbovapo mutungamiri wenyika']	C	international_law	C)Nyaya yaPinohet yakatsigira kuti vaimbove vatungamiri venyika havazorambi vaine kusabatwa nemutemo kana vabva pachinzvimbo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ndechipi chiwanikwa chikuru neveHouse of Lords munyaya yaPinohet?
 A)Nyaya yaPinohet yakatsigira kuti vaimbove vatungamiri venyika  havabatwi nemutemo zvachose B)Nyaya yaPinohet yakatsigira kuti zvese zvinoitwa pane vanhu hazviendeswi kumatare C)Nyaya yaPinohet yakatsigira kuti vaimbove vatungamiri venyika  havazorambi vaine kusabatwa nemutemo kana vabva pachinzvimbo D)Nyaya yaPinohet yakatsigira kuti  pane zvekusabatwa nemutemo"	C
Ndezvipi pane zvinotevera zvisiri  zvechokwadi?	"['Kugarirwa kwemhosva  dzemuhondo Ku Nuremberg neTokyo kwakaitwa hondo yekutanga yepasi rose ichangopera', ""Kugarirwa kwemhosva  dzemuhondo kwakaunza 'mhosva yekupara  kuvanhu' semhosho"", 'Kugarirwa kwemhosva  dzemuhondo kwakabudisa vanhu vaive vakaita zvakaipa pamutemo nezviito zvakaita semhosva dzemuhondo nemhosva dzekuparadza kuvanhu', 'Kugarirwa kwemhosva dzemuhondo kwakabudisa kuti kupiwa zvokuita nevakuru hakugoni kushandiswa kuzvidzivirira pamhosva dzemuhondo kana mhosva dzakaparwa kuvanhu']"	A	international_law	D)Kugarirwa kwemhosva dzemuhondo kwakabudisa kuti kupiwa zvokuita nevakuru hakugoni kushandiswa kuzvidzivirira pamhosva dzemuhondo kana mhosva dzakaparwa kuvanhu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ndezvipi pane zvinotevera zvisiri  zvechokwadi?
 A)Kugarirwa kwemhosva  dzemuhondo Ku Nuremberg neTokyo kwakaitwa hondo yekutanga yepasi rose ichangopera B)Kugarirwa kwemhosva  dzemuhondo kwakaunza 'mhosva yekupara  kuvanhu' semhosho C)Kugarirwa kwemhosva  dzemuhondo kwakabudisa vanhu vaive vakaita zvakaipa pamutemo nezviito zvakaita semhosva dzemuhondo nemhosva dzekuparadza kuvanhu D)Kugarirwa kwemhosva dzemuhondo kwakabudisa kuti kupiwa zvokuita nevakuru hakugoni kushandiswa kuzvidzivirira pamhosva dzemuhondo kana mhosva dzakaparwa kuvanhu"	D
Ndeipi nyika inoshandisa simba pamusoro pezvinofamba mumakungwa makuru?	['Nyika dzese dzinofanira kushandisa simba pamusoro pezvinofamba mumvura zvekune dzimwe nyika mumakungwa makuru', 'Nyika dzese dzinofanira kushandisa simba pamusoro pezvinofamba mumvura zvekune dzimwe nyika mumakungwa makuru kana paita kuita kwakaipa paneizvozvo chete', 'Nyika ine mureza uripane zvinofamba mumvura ndiyo chete inoisa simba rayo  pazvinofamba mumvura zvayo kumakungwa makuru kunze kwekuti paita nyaya dzembavha dzemumakungwa', 'Nyika ine mureza uri panezvinofamba mumvura ndiyo chete inoisa simba rayo  pazvinofamba mumvura zvayo kumakungwa makuru pasina zvimwe']	C	international_law	C)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ndeipi nyika inoshandisa simba pamusoro pezvinofamba mumakungwa makuru?
 A)Nyika dzese dzinofanira kushandisa simba pamusoro pezvinofamba mumvura zvekune dzimwe nyika mumakungwa makuru B)Nyika dzese dzinofanira kushandisa simba pamusoro pezvinofamba mumvura zvekune dzimwe nyika mumakungwa makuru kana paita kuita kwakaipa paneizvozvo chete C)Nyika ine mureza uripane zvinofamba mumvura ndiyo chete inoisa simba rayo  pazvinofamba mumvura zvayo kumakungwa makuru kunze kwekuti paita nyaya dzembavha dzemumakungwa D)Nyika ine mureza uri panezvinofamba mumvura ndiyo chete inoisa simba rayo  pazvinofamba mumvura zvayo kumakungwa makuru pasina zvimwe"	C
Zvibvumirano zvinofanira kutora chimwe chimiro  here?	['Zvibvumirano zvinofanira kungoonekwa saizvozvo uye zvinofanira kuva nechimiro chazvo', 'Zvibvumirano zvinofanira nguva dzose kutora chimwe chimiro zvisinei  nezvazvinenge zvatorwa', 'Zvibvumirano hazvifaniri kunyatsotora  chimwe chimiro kana kutorwa saizvozvo', 'Zvibvumirano zvinofanira kutorwa saizvozvo zvisinei nekuti zvinotora chimiro chakadii']	C	international_law	A)Zvibvumirano zvinofanira kungoonekwa saizvozvo uye zvinofanira kuva nechimiro chazvo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Zvibvumirano zvinofanira kutora chimwe chimiro  here?
 A)Zvibvumirano zvinofanira kungoonekwa saizvozvo uye zvinofanira kuva nechimiro chazvo B)Zvibvumirano zvinofanira nguva dzose kutora chimwe chimiro zvisinei  nezvazvinenge zvatorwa C)Zvibvumirano hazvifaniri kunyatsotora  chimwe chimiro kana kutorwa saizvozvo D)Zvibvumirano zvinofanira kutorwa saizvozvo zvisinei nekuti zvinotora chimiro chakadii"	A
