question	choices	answer	subject	command_r+	prompt	verbalized
Àdéhùn Europe lórí Ẹ‌tọ‌ Ọmọnìyàn ní ọ‌pọ‌lọpọ‌ àníyàn pẹ‌lú èwo nínú àwọn wọ‌nyí?	['Awọn ẹtọ aje ati awujọ', 'Àwọn ẹ̀tọ̀ ayika', 'Àwọn ẹ̀tọ́ aráàlú àti òṣèlú', 'Òmìnira ọrọ̀ ajé']	C	international_law	A)Awọn ẹtọ aje ati awujọ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Àdéhùn Europe lórí Ẹ‌tọ‌ Ọmọnìyàn ní ọ‌pọ‌lọpọ‌ àníyàn pẹ‌lú èwo nínú àwọn wọ‌nyí?
 A)Awọn ẹtọ aje ati awujọ B)Àwọn ẹ̀tọ̀ ayika C)Àwọn ẹ̀tọ́ aráàlú àti òṣèlú D)Òmìnira ọrọ̀ ajé"	A
Ṣé ẹjọ‌ àwọn ilé-ẹjọ‌ àgbáyé ń ṣàkóso pẹ‌lú àwọn ìlànà kan náà tí ó wúlò fún àwọn ilé-ẹjọ‌ orílẹ‌-èdè?	['Àwọn ìlànà ìjọba tí ó wúlò fún ilé ẹjọ\u200c orílẹ\u200c-èdè náà wọ\u200cpọ\u200c fún àwọn ilé-ẹjọ\u200c àgbáyé.', 'Àwọn òfin tí gbogbo àwọn ilé-ẹjọ́ káríayé ti wà ní òfin nípàṣẹ Ìgbìmọ̀ Ààbò UN', 'Àwọn ilé ẹjọ́ àgbáyé pín díẹ̀, ṣùgbọ́n kì í ṣe gbogbo rẹ̀, ti àwọn ìlànà ẹjọ́ tí ó wúlò fún ilé ẹjọ́ orílẹ̀-èdè.', 'Ẹjọ́ àwọn ilé-ẹjọ́ àgbáyé jẹ́ àṣẹ nípasẹ̀ àdéhùn ìdásílẹ̀ wọn nìkan.']	D	international_law	D)ṣùgbọ́n kì í ṣe gbogbo rẹ̀	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ṣé ẹjọ‌ àwọn ilé-ẹjọ‌ àgbáyé ń ṣàkóso pẹ‌lú àwọn ìlànà kan náà tí ó wúlò fún àwọn ilé-ẹjọ‌ orílẹ‌-èdè?
 A)Àwọn ìlànà ìjọba tí ó wúlò fún ilé ẹjọ\u200c orílẹ\u200c-èdè náà wọ\u200cpọ\u200c fún àwọn ilé-ẹjọ\u200c àgbáyé. B)Àwọn òfin tí gbogbo àwọn ilé-ẹjọ́ káríayé ti wà ní òfin nípàṣẹ Ìgbìmọ̀ Ààbò UN C)Àwọn ilé ẹjọ́ àgbáyé pín díẹ̀ D)ṣùgbọ́n kì í ṣe gbogbo rẹ̀"	D
Kí ni ìtumọ‌ ẹ‌tọ‌ àpapọ‌?	['Àwọn ẹ\u200ctọ\u200c àpapọ\u200c jẹ\u200c ti àwọn ẹgbẹ\u200c ènìyàn tó yàtọ\u200c.', 'Àwọn ẹ̀tọ́ àpapọ̀ jẹ́ ti àwọn ẹgbẹ́ kan pàtó gẹ́gẹ́ tí ó yàtọ̀ sí àwọn ọmọ ẹgbẹ́ kọ̀ọ̀kan.', 'Àwọn ẹ̀tọ́ ará ìlú jẹ́ ẹ̀tọ́ àpapọ̀.', 'Ẹ̀tọ́ àpapọ̀ ní í ṣe pẹ̀lú ẹ̀tọ́ ẹgbẹ́ náà àti ẹ̀tọ́ ẹnì kọ̀ọ̀kan fún àwọn ọmọ ẹgbẹ́ náà.']	B	international_law	D)Ẹ̀tọ́ àpapọ̀ ní í ṣe pẹ̀lú ẹ̀tọ́ ẹgbẹ́ náà àti ẹ̀tọ́ ẹnì kọ̀ọ̀kan fún àwọn ọmọ ẹgbẹ́ náà.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni ìtumọ‌ ẹ‌tọ‌ àpapọ‌?
 A)Àwọn ẹ\u200ctọ\u200c àpapọ\u200c jẹ\u200c ti àwọn ẹgbẹ\u200c ènìyàn tó yàtọ\u200c. B)Àwọn ẹ̀tọ́ àpapọ̀ jẹ́ ti àwọn ẹgbẹ́ kan pàtó gẹ́gẹ́ tí ó yàtọ̀ sí àwọn ọmọ ẹgbẹ́ kọ̀ọ̀kan. C)Àwọn ẹ̀tọ́ ará ìlú jẹ́ ẹ̀tọ́ àpapọ̀. D)Ẹ̀tọ́ àpapọ̀ ní í ṣe pẹ̀lú ẹ̀tọ́ ẹgbẹ́ náà àti ẹ̀tọ́ ẹnì kọ̀ọ̀kan fún àwọn ọmọ ẹgbẹ́ náà."	D
Ṣé àwọn ìpínlẹ‌ wà ní ojúṣe kankan nígbà tí wọ‌n bá ṣe ìdúnàádúrà?	['Àwọn ìpínlẹ̀ kò ní ojúṣe nípa bí wọ́n ṣe ń ṣe ìdúnàádúrà wọn.', 'States are under an obligation so to conduct themselves that the negotiations are meaningful', 'States are under an obligation to find a solution of the dispute whenever they conduct negotiations', 'Àwọn ìpínlẹ\u200c ní ojúṣe láti sọ fún akọ\u200cwé àgbà àjọ UN nípa bí ìdúnàádúrà wọn ṣe ń lọ.']	B	international_law	B)States are under an obligation so to conduct themselves that the negotiations are meaningful	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ṣé àwọn ìpínlẹ‌ wà ní ojúṣe kankan nígbà tí wọ‌n bá ṣe ìdúnàádúrà?
 A)Àwọn ìpínlẹ̀ kò ní ojúṣe nípa bí wọ́n ṣe ń ṣe ìdúnàádúrà wọn. B)States are under an obligation so to conduct themselves that the negotiations are meaningful C)States are under an obligation to find a solution of the dispute whenever they conduct negotiations D)Àwọn ìpínlẹ\u200c ní ojúṣe láti sọ fún akọ\u200cwé àgbà àjọ UN nípa bí ìdúnàádúrà wọn ṣe ń lọ."	B
Kí ní ìyàtọ‌ pàtàkì láàrín-in naturalism àti positivism?	['Lápá kan, ìmọ̀ ìṣẹ̀dá dá lórí àkójọpọ̀ àwọn òfin tí ó jẹ́ ti ìwọ̀n àgbáyé àti àfojúsùn, lọ́nà míràn ẹ̀wẹ̀, positivism dá lórí ètò òfin tí ó ṣètò tí ó sì ṣe déédéé tí àwọn ìpínlẹ̀ dá kalẹ̀ pẹ̀lú  ohun tí wọ́n fẹ́.', 'While naturalism serves only the theory human rights law, positivism has a wider and more general scope', 'Naturalism concerns the underpinning values of the international society, while positivism the international rules as such', 'Naturalism jẹ\u200c ìmòye tí ó wọ\u200cpọ\u200c níta Europe, nígbà tí ìmọ\u200c ìjìnlẹ\u200c jẹ\u200c ìmọ\u200c ẹ\u200ckọ\u200c euro-centric.']	A	international_law	D)positivism dá lórí ètò òfin tí ó ṣètò tí ó sì ṣe déédéé tí àwọn ìpínlẹ̀ dá kalẹ̀ pẹ̀lú ohun tí wọ́n fẹ́.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ní ìyàtọ‌ pàtàkì láàrín-in naturalism àti positivism?
 A)Lápá kan B)ìmọ̀ ìṣẹ̀dá dá lórí àkójọpọ̀ àwọn òfin tí ó jẹ́ ti ìwọ̀n àgbáyé àti àfojúsùn C)lọ́nà míràn ẹ̀wẹ̀ D)positivism dá lórí ètò òfin tí ó ṣètò tí ó sì ṣe déédéé tí àwọn ìpínlẹ̀ dá kalẹ̀ pẹ̀lú  ohun tí wọ́n fẹ́."	D
Kí ni 'ìwà tí kò tọ‌ kárí ayé'?	['Ìwà àìtọ́ ni gbogbo àgbáyé jẹ́ ìgbésẹ̀ tàbí àìfọwọ́sowọ́pọ̀ tí ó rú òfin ọ̀daràn àgbáyé.', 'An international wrongful conduct is every breach of an international obligation of the State, whether attributable to it or not', 'An internationally wrongful conduct consists of an action or omission attributable to the State, which constitutes a breach of an international obligation of the State', 'Ìwà tí kò tọ\u200c ní ibi gbogbo ni ìwà tí a kò lè fojú fò torí ó ṣe pàtàkì, force majeure àti bẹ\u200cẹ\u200c bẹ\u200cẹ\u200c lọ.']	C	international_law	B)An international wrongful conduct is every breach of an international obligation of the State	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni 'ìwà tí kò tọ‌ kárí ayé'?
 A)Ìwà àìtọ́ ni gbogbo àgbáyé jẹ́ ìgbésẹ̀ tàbí àìfọwọ́sowọ́pọ̀ tí ó rú òfin ọ̀daràn àgbáyé. B)An international wrongful conduct is every breach of an international obligation of the State C)whether attributable to it or not D)An internationally wrongful conduct consists of an action or omission attributable to the State"	B
Kí ni àwọn ipa ẹ‌kọ‌?	['Ó fi hàn pé àṣẹ máa ń wà nígbà tí ó bá ṣiṣẹ́ nìkan', 'The effects doctrine serves to confer jurisdiction on the State which has an effective link with the harmful conduct', 'The effects doctrine serves to confer jurisdiction on the State sharing the nationality of the offender', 'Ẹ\u200ckọ\u200c àwọn ipa náà ń ṣiṣẹ\u200c láti fún Ìpínlẹ\u200c ní àṣẹ lórí agbègbè tí iṣe náà ń mú àwọn ipa wá.']	D	international_law	D)Ẹ\u200ckọ\u200c àwọn ipa náà ń ṣiṣẹ\u200c láti fún Ìpínlẹ\u200c ní àṣẹ lórí agbègbè tí iṣe náà ń mú àwọn ipa wá.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni àwọn ipa ẹ‌kọ‌?
 A)Ó fi hàn pé àṣẹ máa ń wà nígbà tí ó bá ṣiṣẹ́ nìkan B)The effects doctrine serves to confer jurisdiction on the State which has an effective link with the harmful conduct C)The effects doctrine serves to confer jurisdiction on the State sharing the nationality of the offender D)Ẹ\u200ckọ\u200c àwọn ipa náà ń ṣiṣẹ\u200c láti fún Ìpínlẹ\u200c ní àṣẹ lórí agbègbè tí iṣe náà ń mú àwọn ipa wá."	D
Àwọn-ọ‌n wo ni wọ‌n kà sí ara ìpínlẹ‌ náà lábẹ‌ òfin ojúṣe àgbáyé?	"['Àwọn ẹ̀yà ara òtítọ́ jẹ́ àwọn ẹni-kọ̀ọ̀kan tí òfin fún ní agbára láti lo àwọn ẹ̀yà àṣẹ ìjọba.', ""De facto organs' are the persons, which are, in fact, acting on the instructions of, or under the direction or control of, that State in carrying out the conduct attributable to the State"", ""De facto organs' are the de jure organs of the State that act without due authority or ultra vires"", 'Àwọn ẹ\u200cyà olùpàṣe jẹ\u200c àwọn ẹ\u200cyà tí àwọn ìṣe tàbí àìṣedédé wọn kò ṣe é tọ ipasẹ padà sí ìpínlẹ\u200c.']"	B	international_law	D) in fact	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Àwọn-ọ‌n wo ni wọ‌n kà sí ara ìpínlẹ‌ náà lábẹ‌ òfin ojúṣe àgbáyé?
 A)Àwọn ẹ̀yà ara òtítọ́ jẹ́ àwọn ẹni-kọ̀ọ̀kan tí òfin fún ní agbára láti lo àwọn ẹ̀yà àṣẹ ìjọba. B)De facto organs' are the persons C)which are D)in fact"	D
Kí ni ohun tí ó ṣe pàtàkì fún ìdàpọ‌ àṣà lábẹ‌ òfin Gẹ‌ẹ‌sì?	['A máa fi àṣà kún-un tí kò bá tako òfin tí ó wà tẹ́lẹ̀.', 'Custom is superior to English law and is always incorporated', 'Custom must first be recognised by Parliament before the courts can bring it into the domestic sphere', 'Àṣà ti dàpọ\u200c mọ\u200c àwọn ìfọwọ\u200csí ìmúṣẹ òfin.']	A	international_law	D)Àṣà ti dàpọ\u200c mọ\u200c àwọn ìfọwọ\u200csí ìmúṣẹ òfin.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni ohun tí ó ṣe pàtàkì fún ìdàpọ‌ àṣà lábẹ‌ òfin Gẹ‌ẹ‌sì?
 A)A máa fi àṣà kún-un tí kò bá tako òfin tí ó wà tẹ́lẹ̀. B)Custom is superior to English law and is always incorporated C)Custom must first be recognised by Parliament before the courts can bring it into the domestic sphere D)Àṣà ti dàpọ\u200c mọ\u200c àwọn ìfọwọ\u200csí ìmúṣẹ òfin."	D
Ṣé wọ‌n gba ìlò àwọn ọmọ ogun láàyè kí wó‌n tó ṣe àdéhùn United Nations Charter?	['Wọ́n fòfin de àwọn ọmọ ogun.', 'Armed force was permitted with no restrictions', 'Armed force was permitted subject to few restrictions', 'Àwọn ọmọ ogun kò ní ìlànà lábẹ\u200c òfin àgbáyé kí ó tó di 1945.']	C	international_law	D)Àwọn ọmọ ogun kò ní ìlànà lábẹ\u200c òfin àgbáyé kí ó tó di 1945.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ṣé wọ‌n gba ìlò àwọn ọmọ ogun láàyè kí wó‌n tó ṣe àdéhùn United Nations Charter?
 A)Wọ́n fòfin de àwọn ọmọ ogun. B)Armed force was permitted with no restrictions C)Armed force was permitted subject to few restrictions D)Àwọn ọmọ ogun kò ní ìlànà lábẹ\u200c òfin àgbáyé kí ó tó di 1945."	D
Kí ni ìlànà ààbò ẹjọ‌?	"['Ó jẹ́ àṣẹ tó dá lórí ìpalára fún àfààní orílẹ̀-èdè nípa ǹkan tí wọ́n ṣe ní ilẹ̀ òkèèrè.', ""It is jurisdiction in order to protect one's nationals abroad"", 'It is jurisdiction in order to protect international human rights', 'Ó jẹ\u200c àṣẹ tó dá lórí orílẹ\u200c-èdè ẹlẹ\u200cṣẹ\u200c náà.']"	A	international_law	B)It is jurisdiction in order to protect one's nationals abroad	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni ìlànà ààbò ẹjọ‌?
 A)Ó jẹ́ àṣẹ tó dá lórí ìpalára fún àfààní orílẹ̀-èdè nípa ǹkan tí wọ́n ṣe ní ilẹ̀ òkèèrè. B)It is jurisdiction in order to protect one's nationals abroad C)It is jurisdiction in order to protect international human rights D)Ó jẹ\u200c àṣẹ tó dá lórí orílẹ\u200c-èdè ẹlẹ\u200cṣẹ\u200c náà."	B
Èwo nínú àwọn gbólóhùn wọ‌nyí ni ó tọ‌?	['Wọ́n dá Ààjọ Europe kalẹ̀ ní ọdún 1950, ó sì ní ọmọ ẹgbẹ́ ìpínlẹ̀ 27', 'The Council of Europe was established in 1949 and consists of 47 member states', 'The Council of Europe was established in 1959 and consists of 34 member states', 'Wọn dá Àajọ Europe kalẹ\u200c ní ọdún 1984, ó sì ni ẹgbẹ\u200c ìpínlẹ\u200c 19']	B	international_law	C)The Council of Europe was established in 1949 and consists of 47 member states	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Èwo nínú àwọn gbólóhùn wọ‌nyí ni ó tọ‌?
 A)Wọ́n dá Ààjọ Europe kalẹ̀ ní ọdún 1950 B)ó sì ní ọmọ ẹgbẹ́ ìpínlẹ̀ 27 C)The Council of Europe was established in 1949 and consists of 47 member states D)The Council of Europe was established in 1959 and consists of 34 member states"	C
Kí ni 'àbájáde tí ó dọ‌gba' nínú òfin àti ìṣe àlà orí òkun?	"['Ó jẹ̀ ọ̀nà kan ṣoṣo tí ìṣe àlà orí òkun tí àwọn ilé-ẹjọ́ káríayé àti àwọn ilé-ẹjọ́ tẹ̀lé', 'An equitable result is what a judge or the arbitrator would decide ex aequo et bono, i.e. upon their discretion and in light of what they consider as fair and equitable in a delimitation case', ""It is the end result that all delimitations of areas of continental shelf and EEZ should achieve, after, however, drawing a provisional 'equidistance line' and adjusting the zone in the light of the relevant circumstances and the proportionality test."", 'Níní èsì ìdọ\u200cgba jẹ\u200c ọ\u200cnà àtijọ\u200c fún ṣíṣe àlà orí òkun tí kò wúlò lọ\u200cwọ\u200clọ\u200cwọ\u200c.']"	C	international_law	D)It is the end result that all delimitations of areas of continental shelf and EEZ should achieve	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni 'àbájáde tí ó dọ‌gba' nínú òfin àti ìṣe àlà orí òkun?
 A)Ó jẹ̀ ọ̀nà kan ṣoṣo tí ìṣe àlà orí òkun tí àwọn ilé-ẹjọ́ káríayé àti àwọn ilé-ẹjọ́ tẹ̀lé B)An equitable result is what a judge or the arbitrator would decide ex aequo et bono C)i.e. upon their discretion and in light of what they consider as fair and equitable in a delimitation case D)It is the end result that all delimitations of areas of continental shelf and EEZ should achieve"	D
Kí ni ìdádúró òfin?	['Àwọn ìyàsọ́tọ̀ jẹ́ ìyọ̀nda kúrò nínú àwọn ojúṣe ẹ̀tọ́ ọmọnìyàn pàtó tí ó wà nínú àdéhùn.', 'A derogation refers to the ability of rights holders to bring a claim against the State for breach of an obligation', 'A State may suspend particular rights by means of a derogation in circumstances that threaten its existence', 'Idàdúró jẹ\u200c ìlànà ìmúṣẹ nínú àdéhùn ẹ\u200ctọ\u200c ọmọnìyàn.']	C	international_law	C)A State may suspend particular rights by means of a derogation in circumstances that threaten its existence	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni ìdádúró òfin?
 A)Àwọn ìyàsọ́tọ̀ jẹ́ ìyọ̀nda kúrò nínú àwọn ojúṣe ẹ̀tọ́ ọmọnìyàn pàtó tí ó wà nínú àdéhùn. B)A derogation refers to the ability of rights holders to bring a claim against the State for breach of an obligation C)A State may suspend particular rights by means of a derogation in circumstances that threaten its existence D)Idàdúró jẹ\u200c ìlànà ìmúṣẹ nínú àdéhùn ẹ\u200ctọ\u200c ọmọnìyàn."	C
Kí ni ìtumọ‌ ti afiwe àṣà?	['Àṣà ìbílẹ̀ sọ pé ẹ̀tọ́ ọmọnìyàn kan gbogbo ènìyàn láìsí ìdènà.', 'Culture relativism posits that human rights have a cultural origin', 'Cultural relativism posits that the application of human rights is relative to the laws in each nation', 'Àṣà ìbílẹ\u200c sọ pé àṣà ìbílẹ\u200c gbọ\u200cdọ\u200c fọwọ\u200c sí wíwà àti ìṣe gbogbo ẹ\u200ctọ\u200c ọmọnìyàn.']	D	international_law	A)Àṣà ìbílẹ̀ sọ pé ẹ̀tọ́ ọmọnìyàn kan gbogbo ènìyàn láìsí ìdènà.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni ìtumọ‌ ti afiwe àṣà?
 A)Àṣà ìbílẹ̀ sọ pé ẹ̀tọ́ ọmọnìyàn kan gbogbo ènìyàn láìsí ìdènà. B)Culture relativism posits that human rights have a cultural origin C)Cultural relativism posits that the application of human rights is relative to the laws in each nation D)Àṣà ìbílẹ\u200c sọ pé àṣà ìbílẹ\u200c gbọ\u200cdọ\u200c fọwọ\u200c sí wíwà àti ìṣe gbogbo ẹ\u200ctọ\u200c ọmọnìyàn."	A
Ṣé ìmọ‌ àwọn ìjọba wọ‌pọ‌ nínú ìṣe  ìgbàlódé lágbàáyé?	['Ìmọ̀ àwọn ìjọba wọ́pọ̀ nínú ìṣe ìgbàlódé.', 'Recognition of governments has largely been replaced by functional Recognition', 'Government recognition is common in respect of rebel entities', 'Àwọn ìjọba tiwantiwa nìkan ni wọ\u200cn dámọ\u200c ni ìṣe ìgbàlódé.']	B	international_law	A)Ìmọ̀ àwọn ìjọba wọ́pọ̀ nínú ìṣe ìgbàlódé.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ṣé ìmọ‌ àwọn ìjọba wọ‌pọ‌ nínú ìṣe  ìgbàlódé lágbàáyé?
 A)Ìmọ̀ àwọn ìjọba wọ́pọ̀ nínú ìṣe ìgbàlódé. B)Recognition of governments has largely been replaced by functional Recognition C)Government recognition is common in respect of rebel entities D)Àwọn ìjọba tiwantiwa nìkan ni wọ\u200cn dámọ\u200c ni ìṣe ìgbàlódé."	A
Kí ni òfin Ìkéde Gbogbogboò fún Ẹ‌tọ‌ Ọmọnìyàn (UDHR)?	['UDHR jẹ́ àdéhùn ọ̀pọ̀lọpọ̀.', 'The UDHR is a UN General Assembly resolution', 'The UDHR is a UN Security Council resolution', 'UDHR jẹ\u200c ìkéde tí ọ\u200cpọ\u200clọpọ\u200c ìpínlẹ\u200c gba níbi àpérò àgbáyé.']	B	international_law	B)The UDHR is a UN General Assembly resolution	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni òfin Ìkéde Gbogbogboò fún Ẹ‌tọ‌ Ọmọnìyàn (UDHR)?
 A)UDHR jẹ́ àdéhùn ọ̀pọ̀lọpọ̀. B)The UDHR is a UN General Assembly resolution C)The UDHR is a UN Security Council resolution D)UDHR jẹ\u200c ìkéde tí ọ\u200cpọ\u200clọpọ\u200c ìpínlẹ\u200c gba níbi àpérò àgbáyé."	B
Kí ló lè mú kí rírú òfin ẹ‌tọ‌ ọmọnìyàn ní ìta agbègbè tí Ilé Ẹjọ‌ ECHR wà lábẹ‌ Ẹ‌tọ‌ Ọmọnìyàn?	['Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn wà ní ìta Europe níbi tí ìjọba orílẹ̀-èdè ECHR ti rú ẹ̀tọ́ ọmọnìyàn lọ sí àwọn ọmọ ẹgbẹ́ ìpínlẹ̀ òkèèrè', 'The ECHR applies extraterritorially in circumstances where a member State exercises effective control', 'The ECHR applies extraterritorially where a member State has contributed forces to a UN peacekeeping mission', 'ECHR ṣíṣe fún àwọn ìlú àtijọ\u200c ti àwọn orílẹ\u200c-èdè tí wọ\u200cn jẹ\u200c ọmọ ẹgbẹ\u200c.']	B	international_law	A)Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn wà ní ìta Europe níbi tí ìjọba orílẹ̀-èdè ECHR ti rú ẹ̀tọ́ ọmọnìyàn lọ sí àwọn ọmọ ẹgbẹ́ ìpínlẹ̀ òkèèrè	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ló lè mú kí rírú òfin ẹ‌tọ‌ ọmọnìyàn ní ìta agbègbè tí Ilé Ẹjọ‌ ECHR wà lábẹ‌ Ẹ‌tọ‌ Ọmọnìyàn?
 A)Ilé Ẹjọ́ Ẹ̀tọ́ Ọmọnìyàn wà ní ìta Europe níbi tí ìjọba orílẹ̀-èdè ECHR ti rú ẹ̀tọ́ ọmọnìyàn lọ sí àwọn ọmọ ẹgbẹ́ ìpínlẹ̀ òkèèrè B)The ECHR applies extraterritorially in circumstances where a member State exercises effective control C)The ECHR applies extraterritorially where a member State has contributed forces to a UN peacekeeping mission D)ECHR ṣíṣe fún àwọn ìlú àtijọ\u200c ti àwọn orílẹ\u200c-èdè tí wọ\u200cn jẹ\u200c ọmọ ẹgbẹ\u200c."	A
Kí ni ìlànà 'pacta sunt servanda' túmọ‌ sí?	['Àwọn ẹgbẹ́ tó ṣe àdéhùn gbọ́dọ̀ mọ̀ nípa àwọn òfin rẹ̀ kí wọ́n má sì ṣe àṣìṣe níbi ìtumọ̀ wọn.', 'Parties to a treaty should safeguard the object and purpose of the treaty', 'Parties to a treaty should adhere to its terms in good faith', 'Àwọn ẹgbẹ\u200c tó ṣe àdéhùn kò gbọ\u200cdọ\u200c rú àwọn ìpèsè tó ṣe pàtàkì jùlọ nínú àdéhùn náà.']	C	international_law	C)Parties to a treaty should adhere to its terms in good faith	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni ìlànà 'pacta sunt servanda' túmọ‌ sí?
 A)Àwọn ẹgbẹ́ tó ṣe àdéhùn gbọ́dọ̀ mọ̀ nípa àwọn òfin rẹ̀ kí wọ́n má sì ṣe àṣìṣe níbi ìtumọ̀ wọn. B)Parties to a treaty should safeguard the object and purpose of the treaty C)Parties to a treaty should adhere to its terms in good faith D)Àwọn ẹgbẹ\u200c tó ṣe àdéhùn kò gbọ\u200cdọ\u200c rú àwọn ìpèsè tó ṣe pàtàkì jùlọ nínú àdéhùn náà."	C
Kí ni àbájáde àìtẹ‌lé òfin nínú ẹjọ‌ Ìgbìmọ‌ Tin?	"['Olú Ìgbìmọ̀ Tin Àgbáyé wà ní London nítorí náà àìsí ìmúṣẹ òfin kò ṣe pàtàkì.', 'The constitutive treaties of international organisations are subject to the doctrine of incorporation', ""The absence of implementing legislation with respect to the Council's founding treaty meant that individuals did not derive rights and duties from it in the English legal system"", 'Àìsí ìmúṣẹ òfin ní England nípa àjọ àgbáyé kò ṣe pàtàkì lábẹ\u200c òfin àgbáyé.']"	C	international_law	D)Àìsí ìmúṣẹ òfin ní England nípa àjọ àgbáyé kò ṣe pàtàkì lábẹ\u200c òfin àgbáyé.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kí ni àbájáde àìtẹ‌lé òfin nínú ẹjọ‌ Ìgbìmọ‌ Tin?
 A)Olú Ìgbìmọ̀ Tin Àgbáyé wà ní London nítorí náà àìsí ìmúṣẹ òfin kò ṣe pàtàkì. B)The constitutive treaties of international organisations are subject to the doctrine of incorporation C)The absence of implementing legislation with respect to the Council's founding treaty meant that individuals did not derive rights and duties from it in the English legal system D)Àìsí ìmúṣẹ òfin ní England nípa àjọ àgbáyé kò ṣe pàtàkì lábẹ\u200c òfin àgbáyé."	D
Èwo nínú àwọn ọ‌rọ‌ wọ‌nyí jẹ‌ òtítọ‌?	['Òfin Ẹ̀tọ́ Ọmọnìyàn 1998 ṣàfikún Àdéhùn Europe lórí Ẹ̀tọ́ Ọmọnìyàn sínú òfin UK.', 'The Human Rights Act 1998 allows a court to invalidate primary legislation', 'The Human Rights Act 1998 allows any person with a reasonable case to bring a case before a court', 'Òfin Ẹ\u200ctọ\u200c Ọmọnìyàn 1998 ṣàfikún ìwé àṣẹ EU fún àwọn ẹ\u200ctọ\u200c ìpìlẹ\u200c sínú òfin UK.']	A	international_law	D)Òfin Ẹ̀tọ́ Ọmọnìyàn 1998 ṣàfikún ìwé àṣẹ EU fún àwọn ẹ̀tọ́ ìpìlẹ̀ sínú òfin UK.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Èwo nínú àwọn ọ‌rọ‌ wọ‌nyí jẹ‌ òtítọ‌?
 A)Òfin Ẹ̀tọ́ Ọmọnìyàn 1998 ṣàfikún Àdéhùn Europe lórí Ẹ̀tọ́ Ọmọnìyàn sínú òfin UK. B)The Human Rights Act 1998 allows a court to invalidate primary legislation C)The Human Rights Act 1998 allows any person with a reasonable case to bring a case before a court D)Òfin Ẹ\u200ctọ\u200c Ọmọnìyàn 1998 ṣàfikún ìwé àṣẹ EU fún àwọn ẹ\u200ctọ\u200c ìpìlẹ\u200c sínú òfin UK."	D
Àwọn ọ‌nà wo ni ojúṣe àtúnṣe lè gbà?	['Àtúnṣe lè jẹ́ owó gbà má bínú nìkan, pẹ̀lú èlé.', 'Reparation denotes only the physical restitution of the wrongful act', 'Reparation includes restitution, compensation, and satisfaction, either alone or alongside other forms of reparation', 'Bí àtúnṣe yóò ṣe rí wà fún àwọn ìpínlẹ\u200c tí ó wà nídìí iṣẹ\u200c náà láti pinu']	C	international_law	D)Reparation includes restitution	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Àwọn ọ‌nà wo ni ojúṣe àtúnṣe lè gbà?
 A)Àtúnṣe lè jẹ́ owó gbà má bínú nìkan B)pẹ̀lú èlé. C)Reparation denotes only the physical restitution of the wrongful act D)Reparation includes restitution"	D
