question	choices	answer	subject	command_r+	prompt	verbalized
Nmata nke ikpe mba ọzọ ọ na-adabere n'otu iwu dịka ndị nke a na-etinye na megharịa nkwekọrịta mba na mba?	['A na-amanye ikpe mba ofesi na ndabere nke nkuzi nke ntinye', 'A na-amanye ikpe ndị mba ọzọ na ndabere nke ozizi mgbanwe', 'Nmata nke ikpe mba ofesi dabere na ịdị adị nke nkwekọrịta mba abụọ ma ọ bụ ọtụtụ akụkụ kwesịrị ekwesị', 'Ụlọ ikpe na-egosipụta ezi uche maka mmanye nke ikpe ndị mba ọzọ na-adabere na ọchịchị nke mmekọ ógbè na ógbè ']	C	international_law	B)A na-amanye ikpe ndị mba ọzọ na ndabere nke ozizi mgbanwe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nmata nke ikpe mba ọzọ ọ na-adabere n'otu iwu dịka ndị nke a na-etinye na megharịa nkwekọrịta mba na mba?
 A)A na-amanye ikpe mba ofesi na ndabere nke nkuzi nke ntinye B)A na-amanye ikpe ndị mba ọzọ na ndabere nke ozizi mgbanwe C)Nmata nke ikpe mba ofesi dabere na ịdị adị nke nkwekọrịta mba abụọ ma ọ bụ ọtụtụ akụkụ kwesịrị ekwesị D)Ụlọ ikpe na-egosipụta ezi uche maka mmanye nke ikpe ndị mba ọzọ na-adabere na ọchịchị nke mmekọ ógbè na ógbè "	B
Gịnị bụ nchọpụta kacha mkpa nke Ụlọ ndị Isi n'okwu ikpe Pinochet?	"['Ikpe Pinochet gosipụtara na ndị bụbu ndị isi ala nwere ihe nchebe zuru oke', 'Ikpe Pinochet gosipụtara na omume ọha niile nwere nchebe', ""Ikpe Pinochet gosipụtara na ndị bụbu ndị isi ala kwụsịrị inwe ihe nchebe onwe onye ozugbo ewepụrụ ha n'ọchịchị"", ""Ikpe Pinochet gosiri na n'ihe gbasara mgbochi enweghị ihe dị iche n'etiti onye isi ala nọ ugbu a na onye bụbu onye isi ala ""]"	C	international_law	A)Ikpe Pinochet gosipụtara na ndị bụbu ndị isi ala nwere ihe nchebe zuru oke	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Gịnị bụ nchọpụta kacha mkpa nke Ụlọ ndị Isi n'okwu ikpe Pinochet?
 A)Ikpe Pinochet gosipụtara na ndị bụbu ndị isi ala nwere ihe nchebe zuru oke B)Ikpe Pinochet gosipụtara na omume ọha niile nwere nchebe C)Ikpe Pinochet gosipụtara na ndị bụbu ndị isi ala kwụsịrị inwe ihe nchebe onwe onye ozugbo ewepụrụ ha n'ọchịchị D)Ikpe Pinochet gosiri na n'ihe gbasara mgbochi enweghị ihe dị iche n'etiti onye isi ala nọ ugbu a na onye bụbu onye isi ala "	A
Kedu otu n'ime nkwupụta ndị a nke bụ ugha?	"['Ikpe ikpe mpụ agha na Nuremberg na Tokyo mere ozugbo Agha Ụwa Mbụ gasịrị', ""Ikpe mpụ agha webatara 'mpụ megide mmadụ' dị ka mmejọ"", ""Ikpe mpụ agha ndị a na-ejide ndị mmadụ n'ụzọ iwu kwadoro maka omume dịka mpụ agha na mpụ megidere mmadụ"", 'Nnwale mpụ agha a chọpụtara na enweghị ike iji ""iwu kachasị elu"" mee ihe dịka nchekwa maka mpụ agha maọbụ mpụ megide mmadụ.']"	A	international_law	A)Ikpe ikpe mpụ agha na Nuremberg na Tokyo mere ozugbo Agha Ụwa Mbụ gasịrị	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kedu otu n'ime nkwupụta ndị a nke bụ ugha?
 A)Ikpe ikpe mpụ agha na Nuremberg na Tokyo mere ozugbo Agha Ụwa Mbụ gasịrị B)Ikpe mpụ agha webatara 'mpụ megide mmadụ' dị ka mmejọ C)Ikpe mpụ agha ndị a na-ejide ndị mmadụ n'ụzọ iwu kwadoro maka omume dịka mpụ agha na mpụ megidere mmadụ D)Nnwale mpụ agha a chọpụtara na enweghị ike iji ""iwu kachasị elu"" mee ihe dịka nchekwa maka mpụ agha maọbụ mpụ megide mmadụ."	A
Kedu Steeti nwere ikike maka ụgbọ mmiri dị n'oké osimiri?	"['Steeti niile nwere ike nwee ikike maka ụgbọ mmiri mba ofesi na oke osimiri', ""Steeti nwere ike nwe ikike maka ụgbọ mmiri mba ofesi n'oke osimiri naanị n'okwu mpụ metụtara ha"", ""Ọkọlọtọ Steeti ga-enwe ikike pụrụiche n'elu ụgbọ mmiri ya dị n'oké osimiri, ewezuga ikpe ndị akọwapụtara, dị ka piracy."", ""Ọkọlọtọ Steeti bụ naanị steeti nwere ike igosi ikike pụrụ iche n'elu ụgbọ mmiri ya n'oké osimiri na-enweghị nke ewepụrụ""]"	C	international_law	C)Ọkọlọtọ Steeti ga-enwe ikike pụrụiche n'elu ụgbọ mmiri ya dị n'oké osimiri	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kedu Steeti nwere ikike maka ụgbọ mmiri dị n'oké osimiri?
 A)Steeti niile nwere ike nwee ikike maka ụgbọ mmiri mba ofesi na oke osimiri B)Steeti nwere ike nwe ikike maka ụgbọ mmiri mba ofesi n'oke osimiri naanị n'okwu mpụ metụtara ha C)Ọkọlọtọ Steeti ga-enwe ikike pụrụiche n'elu ụgbọ mmiri ya dị n'oké osimiri D)ewezuga ikpe ndị akọwapụtara"	C
Nkwekọrịta mbanamba ha kwesịrị ịnwe otu ụdịdị?	"['Ekwesịrị ịhọpụta nkwekọrịta dị ka nke a mgbe niile wee were otu ụdị', ""Nkwekọrịta kwesịrị ịdị n'ụdị ọ bụla, n'agbanyeghị otú e si họpụta ha"", 'Nkwekọrịta ekwesịghị iwere otu ụdị ma ọ bụ ahapụtara dịka nke a', ""A ghaghị ịhọpụta nkwekọrịta dị ka nke a, n'agbanyeghị ụdị ha chere""]"	C	international_law	D)Nkwekọrịta ekwesịghị iwere otu ụdị ma ọ bụ ahapụtara dịka nke a	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nkwekọrịta mbanamba ha kwesịrị ịnwe otu ụdịdị?
 A)Ekwesịrị ịhọpụta nkwekọrịta dị ka nke a mgbe niile wee were otu ụdị B)Nkwekọrịta kwesịrị ịdị n'ụdị ọ bụla C)n'agbanyeghị otú e si họpụta ha D)Nkwekọrịta ekwesịghị iwere otu ụdị ma ọ bụ ahapụtara dịka nke a"	D
Gịnị bụ isi mmalite nke monist theory?	['Monism kwuputara na iwu mba ụwa ka iwu ụlọ', 'Monism kwuputara na iwu mba ụwa na nke ụlọ bụ akụkụ nke otu usoro iwu', 'Monism kwuputara na iwu ụlọ dị elu karịa iwu mba ụwa', 'Monism na-ekwu na iwu ụlọ na nke mba ụwa anaghị emegiderịta onwe ya']	B	international_law	B)Monism kwuputara na iwu mba ụwa na nke ụlọ bụ akụkụ nke otu usoro iwu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Gịnị bụ isi mmalite nke monist theory?
 A)Monism kwuputara na iwu mba ụwa ka iwu ụlọ B)Monism kwuputara na iwu mba ụwa na nke ụlọ bụ akụkụ nke otu usoro iwu C)Monism kwuputara na iwu ụlọ dị elu karịa iwu mba ụwa D)Monism na-ekwu na iwu ụlọ na nke mba ụwa anaghị emegiderịta onwe ya"	B
Dị ka nke 2016, ihe dị ka pesentị ndị okenye ole gbara afọ 18 maọbụ karịa dị oke arọ?	['10%', '20%', '40%', '80%']	C	global_facts	A)10%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2016, ihe dị ka pesentị ndị okenye ole gbara afọ 18 maọbụ karịa dị oke arọ?
 A)10% B)20% C)40% D)80%"	A
Kedu ihe bụ GDP kwa ónyè na United State na 1850 mgbe a na-edozi ihe oke ngalaọnụ na PPP na ọnụ ahịa 2011?	['Ihe dị ka $300', 'Ihe dị ka $3k', 'Ihe dị ka $8k', 'Ihe dị ka $15k']	B	global_facts	B)Ihe dị ka $3k	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kedu ihe bụ GDP kwa ónyè na United State na 1850 mgbe a na-edozi ihe oke ngalaọnụ na PPP na ọnụ ahịa 2011?
 A)Ihe dị ka $300 B)Ihe dị ka $3k C)Ihe dị ka $8k D)Ihe dị ka $15k"	B
Dị ka nke 2019, ihe dị ka pesentị ndị mmadụ ole si na United State na-ekwu n'ọha mmadụ kwesiri ịnabata mmekọrịta nwoke na nwoke?	['52%', '62%', '72%', '82%']	C	global_facts	C)72%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2019, ihe dị ka pesentị ndị mmadụ ole si na United State na-ekwu n'ọha mmadụ kwesiri ịnabata mmekọrịta nwoke na nwoke?
 A)52% B)62% C)72% D)82%"	C
Kedu n'ime mba ndị a rụpụtara na ngụkọta ike kachasị site na anyanwụ  na 2019?	['China', 'United States ', 'Germany', 'Japan']	A	global_facts	China	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kedu n'ime mba ndị a rụpụtara na ngụkọta ike kachasị site na anyanwụ  na 2019?
 A)China B)United States  C)Germany D)Japan"	A
N'ijikwa oke ihe ngalaọnụ na idozi PPP, ihe dị ka GDP ole kwa ónyè mụbara site na 1950 ruo 2016 na Japan?	"[""Site n'okpukpu 5"", ""Site n'okpukpu 10"", ""Site n'okpukpu 15"", ""Site n'okpukpu 20""]"	C	global_facts	Site n'okpukpu 15	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: N'ijikwa oke ihe ngalaọnụ na idozi PPP, ihe dị ka GDP ole kwa ónyè mụbara site na 1950 ruo 2016 na Japan?
 A)Site n'okpukpu 5 B)Site n'okpukpu 10 C)Site n'okpukpu 15 D)Site n'okpukpu 20"	C
Kedu ihe kachasi akpata ọnwụ ụmụntakịrị n'erubeghi afọ ise (dị ka nke 2017)?	['Mgbada nje iku ume', 'Mgbagwoju anya ọmụmụ nwa erughị eru', 'Ọrịa afọ ọsịsa', 'Ọrịa ịba ']	A	global_facts	C)Ọrịa afọ ọsịsa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kedu ihe kachasi akpata ọnwụ ụmụntakịrị n'erubeghi afọ ise (dị ka nke 2017)?
 A)Mgbada nje iku ume B)Mgbagwoju anya ọmụmụ nwa erughị eru C)Ọrịa afọ ọsịsa D)Ọrịa ịba "	C
Dị ka nke 2019, ihe dịka pesentị ole ndị bị na ụwa niile bụ ndị na-enweghi ohere mmiri ọn̄ụn̄ụ dị mma?	['10%', '20%', '30%', '40%']	C	global_facts	C)30%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2019, ihe dịka pesentị ole ndị bị na ụwa niile bụ ndị na-enweghi ohere mmiri ọn̄ụn̄ụ dị mma?
 A)10% B)20% C)30% D)40%"	C
ịhe dị ka pesentị ole nke ndị zara ajụjụ nyocha si na India na-akọ na ha kwụrụ ụgwọ aka azụ n'afọ gara aga iji nweta ọrụ ọha(gunyere agụmakwụkwọ; ikpe ikpe; ahụike; uwe oji; ndenye na ikike ọrụ; akụrụngwa; nrịta ụtụ isi na  kọstọm; na ọrụ ala) dị ka nke 2017?	['29%', '49%', '69%', '89%']	C	global_facts	A)29%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: ịhe dị ka pesentị ole nke ndị zara ajụjụ nyocha si na India na-akọ na ha kwụrụ ụgwọ aka azụ n'afọ gara aga iji nweta ọrụ ọha(gunyere agụmakwụkwọ; ikpe ikpe; ahụike; uwe oji; ndenye na ikike ọrụ; akụrụngwa; nrịta ụtụ isi na  kọstọm; na ọrụ ala) dị ka nke 2017?
 A)29% B)49% C)69% D)89%"	A
Dịka nke 2017, kedu frakshọn ndị bi na Brazil ji ịntanetiị mee ihe n'onwa atọ gara aga?	['18%', '38%', '58%', '78%']	C	global_facts	C)58%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dịka nke 2017, kedu frakshọn ndị bi na Brazil ji ịntanetiị mee ihe n'onwa atọ gara aga?
 A)18% B)38% C)58% D)78%"	C
Dịka nke 2017, kedu frakshọn ndị bi na India ji ịntanetiị mee ihe n'onwa atọ gara aga?	['11%', '26%', '41%', '56%']	B	global_facts	A)11%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dịka nke 2017, kedu frakshọn ndị bi na India ji ịntanetiị mee ihe n'onwa atọ gara aga?
 A)11% B)26% C)41% D)56%"	A
Dị ka nke 2018, ihe dịka pesentị ole ndị India na-ekwu na mmụba ọnụọgụgụ nke agbụrụ ndị mmadụ, n'ótù omenala na mba dị iche iche na obodo ha na-eme ka ọ bụru ebe dị mma ịbị ndụ(n'imegide njọ maọbụ enweghị ọdịịche)?	['23%', '38%', '53%', '68%']	D	global_facts	C)53%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2018, ihe dịka pesentị ole ndị India na-ekwu na mmụba ọnụọgụgụ nke agbụrụ ndị mmadụ, n'ótù omenala na mba dị iche iche na obodo ha na-eme ka ọ bụru ebe dị mma ịbị ndụ(n'imegide njọ maọbụ enweghị ọdịịche)?
 A)23% B)38% C)53% D)68%"	C
Dịka nke 2017, ihe dị ka pesentị ndị bi na ụwa ole n'ebi n'oke ogbenye ọnụ ntụ(n'erughi $1.90 kwa ụbọchị)?	['5%', '10%', '15%', '25%']	B	global_facts	10%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dịka nke 2017, ihe dị ka pesentị ndị bi na ụwa ole n'ebi n'oke ogbenye ọnụ ntụ(n'erughi $1.90 kwa ụbọchị)?
 A)5% B)10% C)15% D)25%"	B
Dị ka nke 2018, ihe dị ka pesentị ole nke ndị bị n'ụwa na-eme mposi n'ézì?	['2%', '4%', '9%', '18%']	C	global_facts	C)9%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2018, ihe dị ka pesentị ole nke ndị bị n'ụwa na-eme mposi n'ézì?
 A)2% B)4% C)9% D)18%"	C
Kedu nke n'ime ihe ndị a na-abụhị ihe nkesagharị nke usoro uto-amụma nweghachi?	"['Ịwụ opekampe ụgwọ ọrụ', 'Mgbanwe ala', ""ụtụ isi na-aga n'irụ"", 'Mgbalite nnweta agụmakwụkwọ ']"	A	global_facts	D)Mgbalite nnweta agụmakwụkwọ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kedu nke n'ime ihe ndị a na-abụhị ihe nkesagharị nke usoro uto-amụma nweghachi?
 A)Ịwụ opekampe ụgwọ ọrụ B)Mgbanwe ala C)ụtụ isi na-aga n'irụ D)Mgbalite nnweta agụmakwụkwọ "	D
Ihe dị ka pesentị ole nke ndị bị n'ụwa niile gụrụ akwụkwọ na 1950?	['36%', '56%', '76%', '96%']	B	global_facts	56%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ihe dị ka pesentị ole nke ndị bị n'ụwa niile gụrụ akwụkwọ na 1950?
 A)36% B)56% C)76% D)96%"	B
Dị ka nke 2016, ihe dị ka pesentị nke ndị okenye gbara afọ 18 maọbụ karịa buru oke ibu?	['6%', '13%', '27%', '46%']	B	global_facts	D)46%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2016, ihe dị ka pesentị nke ndị okenye gbara afọ 18 maọbụ karịa buru oke ibu?
 A)6% B)13% C)27% D)46%"	D
Dị ka nke 2019, ihe dị ka pesentị ole ndị Germany na-ekwu na mmekọrita dị n'etiti US na Germany dị mma?	['34%', '49%', '64%', '79%']	A	global_facts	C)64%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2019, ihe dị ka pesentị ole ndị Germany na-ekwu na mmekọrita dị n'etiti US na Germany dị mma?
 A)34% B)49% C)64% D)79%"	C
Dị ka nke 2017, Kedu pesentị ole nke ndị America bi na mpaghara mepere emepe?	['62%', '72%', '82%', '92%']	C	global_facts	A)62%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2017, Kedu pesentị ole nke ndị America bi na mpaghara mepere emepe?
 A)62% B)72% C)82% D)92%"	A
Kedu ihe bụ GDP kwa ónyè na United State na 1950 mgbe a na-emezi oke ihe ngalaọnụ na PPP na ọnụ ahịa 2011? 	['Ihe dị ka $3k', 'Ihe dị ka $8k', 'Ihe dị ka $15k', 'Ihe dị ka $30k']	C	global_facts	D)Ihe dị ka $30k	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kedu ihe bụ GDP kwa ónyè na United State na 1950 mgbe a na-emezi oke ihe ngalaọnụ na PPP na ọnụ ahịa 2011? 
 A)Ihe dị ka $3k B)Ihe dị ka $8k C)Ihe dị ka $15k D)Ihe dị ka $30k"	D
Na 2016, ihe dị ka ndị mmadụ ole na United State bụ ndị enweghị ebe obibi?	['55,000', '550,000', '5,500,000', '55,000,000']	B	global_facts	C)550	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Na 2016, ihe dị ka ndị mmadụ ole na United State bụ ndị enweghị ebe obibi?
 A)55 B)000 C)550 D)000"	C
Na 1965 ndi America ole chere na iziga ndị agha na Vietnam bụ mmejọ?	['25%', '45%', '65%', '85%']	A	global_facts	C)65%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Na 1965 ndi America ole chere na iziga ndị agha na Vietnam bụ mmejọ?
 A)25% B)45% C)65% D)85%"	C
ihe dị ka nke 2013, òkè ndị mmadụ n'Ethiopia ndị na-eche na otu ndọrọndọrọ ọchichi rụrụ arụ bụ	['24%', '44%', '64%', '84%']	A	global_facts	A)24%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: ihe dị ka nke 2013, òkè ndị mmadụ n'Ethiopia ndị na-eche na otu ndọrọndọrọ ọchichi rụrụ arụ bụ
 A)24% B)44% C)64% D)84%"	A
Na 1997, Ụlọ akụ ụwa chọpụtara na frakshọn nke ndị bị n'ụwa niile bi na mba ndị na-akpata obere ego--ya bụ mba kwa onye ọbụla n'eri ụgwọ ọnwa nke $1230 maọbụ n'erughi --dị ihe dị ka	['25%', '40%', '55%', '75%']	D	global_facts	C)55%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Na 1997, Ụlọ akụ ụwa chọpụtara na frakshọn nke ndị bị n'ụwa niile bi na mba ndị na-akpata obere ego--ya bụ mba kwa onye ọbụla n'eri ụgwọ ọnwa nke $1230 maọbụ n'erughi --dị ihe dị ka
 A)25% B)40% C)55% D)75%"	C
Dị ka nke 2015, kedu pesentị ole ọrụ ugbo mebere na ngụkọta GDP India?	['8%', '16%', '32%', '64%']	B	global_facts	C)32%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2015, kedu pesentị ole ọrụ ugbo mebere na ngụkọta GDP India?
 A)8% B)16% C)32% D)64%"	C
Kedu nke n'ime ihe ndị a bụ eziokwu dị ka nke 2020?	"[""Ụmụ nwoke na-enwekarị ịda mbà n'obi ma nwekwa ike inwe nsogbu ịn̄ù mmanya na-aba n'anya karịa ụmụ nwaayị."", ""Ụmụ nwaanyị na-enwekarị ịda mbà n'obi ma nwekwa ike inwe nsogbu ịn̄ù mmanya na-aba n'anya karịa ụmụ nwoke."", ""Ụmụ nwoke na-enwekarị ịda mbà n'obi karịa ụmụ nwaayị ebe ụmụ nwaayị na-enwekarị nsogbu ịn̄ù mmanya na-aba n'anya karịa ụmụ nwoke."", ""Ụmụ nwaayị na-enwekarị ịda mbà n'obi karịa ụmụ nwaayị ebe ụmụ nwoke na-enwekarị nsogbu ịn̄ù mmanya na-aba n'anya karịa ụmụ nwaayị.""]"	D	global_facts	B)Ụmụ nwaanyị na-enwekarị ịda mbà n'obi ma nwekwa ike inwe nsogbu ịn̄ù mmanya na-aba n'anya karịa ụmụ nwoke	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kedu nke n'ime ihe ndị a bụ eziokwu dị ka nke 2020?
 A)Ụmụ nwoke na-enwekarị ịda mbà n'obi ma nwekwa ike inwe nsogbu ịn̄ù mmanya na-aba n'anya karịa ụmụ nwaayị. B)Ụmụ nwaanyị na-enwekarị ịda mbà n'obi ma nwekwa ike inwe nsogbu ịn̄ù mmanya na-aba n'anya karịa ụmụ nwoke. C)Ụmụ nwoke na-enwekarị ịda mbà n'obi karịa ụmụ nwaayị ebe ụmụ nwaayị na-enwekarị nsogbu ịn̄ù mmanya na-aba n'anya karịa ụmụ nwoke. D)Ụmụ nwaayị na-enwekarị ịda mbà n'obi karịa ụmụ nwaayị ebe ụmụ nwoke na-enwekarị nsogbu ịn̄ù mmanya na-aba n'anya karịa ụmụ nwaayị."	B
Dị ka nke 2019, ihe dị ka pesentị ndị mmadụ ole si na Brazil na-ekwu n'ọha mmadụ kwesiri ịnabata mmekọrịta nwoke na nwoke?	['37%', '47%', '57%', '67%']	D	global_facts	C)57%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2019, ihe dị ka pesentị ndị mmadụ ole si na Brazil na-ekwu n'ọha mmadụ kwesiri ịnabata mmekọrịta nwoke na nwoke?
 A)37% B)47% C)57% D)67%"	C
Dị ka nke 2017, òkè nke GDP emefuru na ndị agha site na Saudi Arabia bụ ihe dị ka	['1%', '3%', '6%', '10%']	D	global_facts	C)6%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2017, òkè nke GDP emefuru na ndị agha site na Saudi Arabia bụ ihe dị ka
 A)1% B)3% C)6% D)10%"	C
Dị ka nke 2019, ihe dị ka òkè ọkụ eletrik ole sitere na mmanụ ọkụ na United State?	['23%', '43%', '63%', '83%']	C	global_facts	C)63%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2019, ihe dị ka òkè ọkụ eletrik ole sitere na mmanụ ọkụ na United State?
 A)23% B)43% C)63% D)83%"	C
Kedu pesenti ụmụntakịrị gbara afọ 13- 15 na ẹgypt kwụpụtara na a na-emegbu ha opekatampe ihe dị ka otu ugboro na ọnwa ole na ole gara aga dị ka nke 2015? 	['10%', '30%', '50%', '70%']	D	global_facts	C)50%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Kedu pesenti ụmụntakịrị gbara afọ 13- 15 na ẹgypt kwụpụtara na a na-emegbu ha opekatampe ihe dị ka otu ugboro na ọnwa ole na ole gara aga dị ka nke 2015? 
 A)10% B)30% C)50% D)70%"	C
Dị ka nke 2018, ihe dị ka pesenti ole nke ndị okenye US na-ekwu na ntule ihe ize ndụ nke mpụ maka ịkpọghepụ ndị mmadụ akpọchịrị bụ ngwa na-enweghi ezi uche nke usoro mkpebi.	['27%', '41%', '56%', '71%']	C	global_facts	C)56%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Dị ka nke 2018, ihe dị ka pesenti ole nke ndị okenye US na-ekwu na ntule ihe ize ndụ nke mpụ maka ịkpọghepụ ndị mmadụ akpọchịrị bụ ngwa na-enweghi ezi uche nke usoro mkpebi.
 A)27% B)41% C)56% D)71%"	C
Na 2018, ihe dị ka ọkụkọ ole ka-egburu maka mmepụta anụ?	['Nde 690', 'Ijeri 6.9', 'Ijeri 69', 'Ijeri 690']	C	global_facts	C)Ijeri 69	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Na 2018, ihe dị ka ọkụkọ ole ka-egburu maka mmepụta anụ?
 A)Nde 690 B)Ijeri 6.9 C)Ijeri 69 D)Ijeri 690"	C
Na 2016, kedu pesentị ole ndi bị na South Sudan nwetara ohere ọkụ eletrik?	['9%', '29%', '59%', '79%']	A	global_facts	D)79%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Na 2016, kedu pesentị ole ndi bị na South Sudan nwetara ohere ọkụ eletrik?
 A)9% B)29% C)59% D)79%"	D
ịhe dị ka pesentị ole nke ndị zara ajụjụ nyocha si na Mexico na-akọ na ha kwụrụ ụgwọ aka azụ n'afọ gara aga iji nweta ọrụ ọha(gunyere agụmakwụkwọ; ikpe ikpe; ahụike; uwe oji; ndenye na ikike ọrụ; akụrụngwa; nrịta ụtụ isi na  kọstọm; na ọrụ ala) dị ka nke 2017?	['31%', '51%', '71%', '91%']	B	global_facts	A)31%	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: ịhe dị ka pesentị ole nke ndị zara ajụjụ nyocha si na Mexico na-akọ na ha kwụrụ ụgwọ aka azụ n'afọ gara aga iji nweta ọrụ ọha(gunyere agụmakwụkwọ; ikpe ikpe; ahụike; uwe oji; ndenye na ikike ọrụ; akụrụngwa; nrịta ụtụ isi na  kọstọm; na ọrụ ala) dị ka nke 2017?
 A)31% B)51% C)71% D)91%"	A
N'ijikwa oke ihe ngalaọnụ na idozi PPP, ihe dị ka GDP ole kwa ónyè mụbara site na 1950 ruo 2016 na China?	"[""Site n'okpukpu 4"", ""Site n'okpukpu 8"", ""Site n'okpukpu 16"", ""Site n'okpukpu 32""]"	C	global_facts	Site n'okpukpu 32	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: N'ijikwa oke ihe ngalaọnụ na idozi PPP, ihe dị ka GDP ole kwa ónyè mụbara site na 1950 ruo 2016 na China?
 A)Site n'okpukpu 4 B)Site n'okpukpu 8 C)Site n'okpukpu 16 D)Site n'okpukpu 32"	D
Ross Perot mere akụkọ ntuli aka site na-ịdụ n'ọsọ onye isi ala n'obere oge na Juunu dị ka onye otu ndọrọ ndọrọ ọchịchị nke atọ nwere 39%. Ọ na-agbago jide _% nke ntuli aka ama ama.	['1', '7', '13', '19']	D	global_facts	C)13	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about global_facts. Return the correct option only
user: Ross Perot mere akụkọ ntuli aka site na-ịdụ n'ọsọ onye isi ala n'obere oge na Juunu dị ka onye otu ndọrọ ndọrọ ọchịchị nke atọ nwere 39%. Ọ na-agbago jide _% nke ntuli aka ama ama.
 A)1 B)7 C)13 D)19"	C
