question	choices	answer	subject	command_r+	prompt	verbalized
Sepheo sa boitshireletso bo ikemetseng ke sefeng?	['Molemo wa sireletso ke ho sireletsa dihlooho tsa dinaha tse ding hore di se ke tsa hajwa ke dihlong', 'Tshireletso e sireletsa Naha hore e se ke ya hlaselwa ', 'Thibelo ya mahloko e thibela naha hore e se ke ya qoswa makgotleng a dinaha tse ding', 'Sepheo sa sireletso ke ho sireletsa batho kgahlanong le ditlolo dife kapa dife tsa molao']	C	international_law	D)Sepheo sa sireletso ke ho sireletsa batho kgahlanong le ditlolo dife kapa dife tsa molao	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Sepheo sa boitshireletso bo ikemetseng ke sefeng?
 A)Molemo wa sireletso ke ho sireletsa dihlooho tsa dinaha tse ding hore di se ke tsa hajwa ke dihlong B)Tshireletso e sireletsa Naha hore e se ke ya hlaselwa  C)Thibelo ya mahloko e thibela naha hore e se ke ya qoswa makgotleng a dinaha tse ding D)Sepheo sa sireletso ke ho sireletsa batho kgahlanong le ditlolo dife kapa dife tsa molao"	D
Ke eng tokelo ya ho fana ka kotlo ho mang kapa mang?	['Ke bolaodi bo thehilweng ho naha ya motlodi wa molao', 'Ke bolaodi bo ipapisitseng le hore na tlolo ya molao e entswe hokae', 'Ke bolaodi bo ipapisitseng le botjhaba ba mahlatsipa', 'Ke bolaodi bo ipapisitseng le naha eo motho wa molao a ngodisitsweng ho yona']	C	international_law	D)Ke bolaodi bo ipapisitseng le naha eo motho wa molao a ngodisitsweng ho yona	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke eng tokelo ya ho fana ka kotlo ho mang kapa mang?
 A)Ke bolaodi bo thehilweng ho naha ya motlodi wa molao B)Ke bolaodi bo ipapisitseng le hore na tlolo ya molao e entswe hokae C)Ke bolaodi bo ipapisitseng le botjhaba ba mahlatsipa D)Ke bolaodi bo ipapisitseng le naha eo motho wa molao a ngodisitsweng ho yona"	D
Ke ditokelo dife ho tse latelang tse hlaloswang jwalo ka ditokelo tsa moloko wa pele?	['Ditokelo tsa setjhaba le moruo', 'Ditokelo tsa setjhaba le tsa dipolotiki', 'Ditokelo tsa setso', 'Ditokelo tsa batho']	B	international_law	D)Ditokelo tsa batho	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke ditokelo dife ho tse latelang tse hlaloswang jwalo ka ditokelo tsa moloko wa pele?
 A)Ditokelo tsa setjhaba le moruo B)Ditokelo tsa setjhaba le tsa dipolotiki C)Ditokelo tsa setso D)Ditokelo tsa batho"	D
Ke eng bothata ba ho arohana ha molao wa matjhaba?	['Ho arohana ha molao wa matjhaba ho amana le kgonahalo ya hore mebuso e fapaneng ya molao e sebedise melao e tshwanang ya melao ya matjhaba', 'Ho a kgonahala hore mebuso e mengata ya molao (jwalo ka, molao wa matsete a kantle ho naha le molao wa ditokelo tsa botho) e be teng e be e ntshetsepele, mme qetellong e sebetsane le tlhahiso ya melao e fapaneng ya melao ya melao ya matjhaba.', 'Ho roba ke ha puso e qala ditlhaloso tse fapaneng tsa molao o tshwanang wa molao wa matjhaba', 'Fragmentation ke ha Dinaha di sa dumellane ho latela molao o itseng wa molao wa matjhaba ']	B	international_law	A)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke eng bothata ba ho arohana ha molao wa matjhaba?
 A)Ho arohana ha molao wa matjhaba ho amana le kgonahalo ya hore mebuso e fapaneng ya molao e sebedise melao e tshwanang ya melao ya matjhaba B)Ho a kgonahala hore mebuso e mengata ya molao (jwalo ka C)molao wa matsete a kantle ho naha le molao wa ditokelo tsa botho) e be teng e be e ntshetsepele D)mme qetellong e sebetsane le tlhahiso ya melao e fapaneng ya melao ya melao ya matjhaba."	A
Tumellano e sa hlaloswang empa e utlwisiswa e bolela eng?	['Kgopolotaba ya tumello ya Lekgotla la Tshireletso ya sesole ha Naha e lemositswe esale pele', 'Tumello e hlakileng motheong wa palo ya dikgetho ya ditho tsa UNSC', 'Monahano wa hore ditlhaselo tsohle tse seng molaong di tla ba taba ya lebotho le ammeng ka qeto ya UNSC', 'Maemong a ditlhaselo tse iphetang tse seng molaong, UNSC e tla dumella dinaha tsa boahelane ho nka mehato efe kapa efe eo e leng bohlokwa ho lokisa boemo.']	A	international_law	D)Maemong a ditlhaselo tse iphetang tse seng molaong	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Tumellano e sa hlaloswang empa e utlwisiswa e bolela eng?
 A)Kgopolotaba ya tumello ya Lekgotla la Tshireletso ya sesole ha Naha e lemositswe esale pele B)Tumello e hlakileng motheong wa palo ya dikgetho ya ditho tsa UNSC C)Monahano wa hore ditlhaselo tsohle tse seng molaong di tla ba taba ya lebotho le ammeng ka qeto ya UNSC D)Maemong a ditlhaselo tse iphetang tse seng molaong"	D
Ke rafilosofi ofe ya bitsitseng kgopolo ya ditokelo tsa tlhaho 'bohlanya'?	['Alan Gerwith', 'Emmanuel Kant', 'John Locke', 'Jeremy Bentham']	D	international_law	C)John Locke	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke rafilosofi ofe ya bitsitseng kgopolo ya ditokelo tsa tlhaho 'bohlanya'?
 A)Alan Gerwith B)Emmanuel Kant C)John Locke D)Jeremy Bentham"	C
Ke mang ya nang le tokelo ya ho nka qeto ka tumellano karolong ya dinaha?	"['Ditumellano di phethwa ke baemedi ba nang le bokgoni ba Dinaha. Dihlooho tsa dinaha, dihlooho tsa mebuso, matona a ditaba tsa kantle ho naha le dihlooho tsa boemedi ba dinaha, ho nahanwa hore ba na le matla a jwalo', 'Ditumellano di ka buisanwa le ho phethwa feela ke dihlooho tsa Naha le matona a ditaba tsa kantle ho naha', 'Ditumellano di rerwa le ho saenwa ke fela batho ba nang le ""matla a felletseng"" mme ha ho motho a nahanwang ho tshwara taolo e jwalo', 'Ditumellano di phethwa feela ke ditho tsa dimeshene tsa bodiplomate tsa Naha ']"	A	international_law	A) Ditumellano di phethwa ke baemedi ba nang le bokgoni ba Dinaha. Dihlooho tsa dinaha	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke mang ya nang le tokelo ya ho nka qeto ka tumellano karolong ya dinaha?
 A)Ditumellano di phethwa ke baemedi ba nang le bokgoni ba Dinaha. Dihlooho tsa dinaha B)dihlooho tsa mebuso C)matona a ditaba tsa kantle ho naha le dihlooho tsa boemedi ba dinaha D)ho nahanwa hore ba na le matla a jwalo"	A
Ke mang mohanyetsi ya phehellang?	['Mmuso o hananang le molao oo ho buuwang ka ona ka mora hore o thehwe', 'Mmuso o hanang ho tlangwa ke molao oo ho buuwang ka ona ka nako e kgutshwane', 'Puso e phehellang le ho hana phatlalatsa qalo ya molao wa setso ho tswa kantle', 'Naha e amohelang ho thehwa ha molao wa moetlo empa e ntse e na le kganyetso mabapi le ditaba tsa yona']	C	international_law	D)Naha e amohelang ho thehwa ha molao wa moetlo empa e ntse e na le kganyetso mabapi le ditaba tsa yona	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke mang mohanyetsi ya phehellang?
 A)Mmuso o hananang le molao oo ho buuwang ka ona ka mora hore o thehwe B)Mmuso o hanang ho tlangwa ke molao oo ho buuwang ka ona ka nako e kgutshwane C)Puso e phehellang le ho hana phatlalatsa qalo ya molao wa setso ho tswa kantle D)Naha e amohelang ho thehwa ha molao wa moetlo empa e ntse e na le kganyetso mabapi le ditaba tsa yona"	D
Ke ofe molemo wa tshireletso e kopaneng?	['Tokelo ya ho itshireletsa le dinaha tse ding kgahlanong le ho itseng', 'Tokelo ya motho ho sireletsa Naha e hlasetsweng', 'Taolo ya lebotho le ammeng ka UN Security Council', 'Tumello ya ho boloka kgotso ya Seboka se akaretsang sa Matjhaba a Kopaneng']	C	international_law	D)Tumello ya ho boloka kgotso ya Seboka se akaretsang sa Matjhaba a Kopaneng	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke ofe molemo wa tshireletso e kopaneng?
 A)Tokelo ya ho itshireletsa le dinaha tse ding kgahlanong le ho itseng B)Tokelo ya motho ho sireletsa Naha e hlasetsweng C)Taolo ya lebotho le ammeng ka UN Security Council D)Tumello ya ho boloka kgotso ya Seboka se akaretsang sa Matjhaba a Kopaneng"	D
Tumellano ya Yuropa ya Ditokelo tsa Batho e anngwe haholo ke efe ho tse latelang?	['Ditokelo tsa moruo le setjhaba', 'Ditokelo tsa tikoloho', 'Ditokelo tsa botho le dipolotiki', 'Tokoloho ya moruo']	C	international_law	A) Ditokelo tsa moruo le setjhaba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Tumellano ya Yuropa ya Ditokelo tsa Batho e anngwe haholo ke efe ho tse latelang?
 A)Ditokelo tsa moruo le setjhaba B)Ditokelo tsa tikoloho C)Ditokelo tsa botho le dipolotiki D)Tokoloho ya moruo"	A
Na matla a laolang makgotla a matjhaba a tsamaiswa ke melaotheo e tshwanang e sebetsang makgotleng a naha?	['Melaotheo ya bolaodi e sebetsang makgotleng a naha le yona e tlwaelehile makgotleng a matjhaba', 'Bolaodi ba makgotla a matjhaba kaofela bo tsamaiswa ke Lekgotla la Tshireletso la UN', 'Setso sa matjhaba se arola e meng, empa eseng kaofela, melao ya bolaodi ho makgotla a naha', 'Bolaodi ba makgotla a matjhaba bo laelwa feela ke ditumellano tsa bona tse thehileng']	D	international_law	A)Melaotheo ya bolaodi e sebetsang makgotleng a naha le yona e tlwaelehile makgotleng a matjhaba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Na matla a laolang makgotla a matjhaba a tsamaiswa ke melaotheo e tshwanang e sebetsang makgotleng a naha?
 A)Melaotheo ya bolaodi e sebetsang makgotleng a naha le yona e tlwaelehile makgotleng a matjhaba B)Bolaodi ba makgotla a matjhaba kaofela bo tsamaiswa ke Lekgotla la Tshireletso la UN C)Setso sa matjhaba se arola e meng D)empa eseng kaofela"	A
Ke ofe molemo wa ditokelo tse kopaneng?	['Ditokelo tse kopanetsweng ke tsa dihlopha tse fapaneng tsa batho', 'Ditokelo tse kopanetsweng ke tsa dihlopha tse itseng ho fapana le ditho tsa sehlopha k', 'Ditokelo tsa batho ba banyane ke ditokelo tse kopanetsweng', 'Ditokelo tse kopaneng di kenyelletsa tokelo ya sehlopha le ditokelo tsa ditho tsa sehlopha']	B	international_law	A)Ditokelo tse kopanetsweng ke tsa dihlopha tse fapaneng tsa batho	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke ofe molemo wa ditokelo tse kopaneng?
 A)Ditokelo tse kopanetsweng ke tsa dihlopha tse fapaneng tsa batho B)Ditokelo tse kopanetsweng ke tsa dihlopha tse itseng ho fapana le ditho tsa sehlopha k C)Ditokelo tsa batho ba banyane ke ditokelo tse kopanetsweng D)Ditokelo tse kopaneng di kenyelletsa tokelo ya sehlopha le ditokelo tsa ditho tsa sehlopha"	A
Na ho na le seo dinaha di itlamang ka sona ha di kena dipuisanong?	['Ha hona melao e hatellang dinaha hore di tsamaise dipuo tsa tsona jwang', 'Dinaha di tlasa tlamo ya boitshwaro hore dipuisano di be le moelelo', 'Dinaha di tlasa tlamo ho fumana tharollo ya kganyetso ka nako eo ba tsamaisang dipuisano', 'Dinaha di tlasa tlamo ya ho tsebisa Mongodi-Kakaretso wa Matjhaba a Kopaneng ka tswelopele ya dipuisano tsa bona']	B	international_law	A)Ha hona melao e hatellang dinaha hore di tsamaise dipuo tsa tsona jwang	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Na ho na le seo dinaha di itlamang ka sona ha di kena dipuisanong?
 A)Ha hona melao e hatellang dinaha hore di tsamaise dipuo tsa tsona jwang B)Dinaha di tlasa tlamo ya boitshwaro hore dipuisano di be le moelelo C)Dinaha di tlasa tlamo ho fumana tharollo ya kganyetso ka nako eo ba tsamaisang dipuisano D)Dinaha di tlasa tlamo ya ho tsebisa Mongodi-Kakaretso wa Matjhaba a Kopaneng ka tswelopele ya dipuisano tsa bona"	A
Ke eng phapang e kgolo pakeng tsa tlhaho le ho ba le pono e ntle bophelong?	['Ka lehlakoreng le leng, tlhaho e thehilwe hodima letoto la melao e nang le sepheo mme ka lehlakoreng le leng, ho ba le pono e ntle ho thehilwe tsamaiso e hlophisitsweng e entsweng ke Dinaha ho latela dithahasello le ditakatso tsa tsona.', 'Le hoja tlhaho e sebeletsa kgopolo ya molao wa ditokelo tsa botho feela, hob a le pono e ntle ho na le sebaka se pharaletseng le se akaretsang', 'Tlhaho e ama melao ya boitshwaro e ka tlase ya setjhaba sa matjhaba, ha e fana ka melao ya boditjhaba ', 'Naturalism ke sekolo se phepetsang monahano se buellwang kantle ho Yuropa, athe ho ba le monahano o motle o tsepamisitseng maikutlo meetlong kapa nalaneng ya Yuropa']	A	international_law	C)ho ba le pono e ntle ho thehilwe tsamaiso e hlophisitsweng e entsweng ke Dinaha ho latela dithahasello le ditakatso tsa tsona.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke eng phapang e kgolo pakeng tsa tlhaho le ho ba le pono e ntle bophelong?
 A)Ka lehlakoreng le leng B)tlhaho e thehilwe hodima letoto la melao e nang le sepheo mme ka lehlakoreng le leng C)ho ba le pono e ntle ho thehilwe tsamaiso e hlophisitsweng e entsweng ke Dinaha ho latela dithahasello le ditakatso tsa tsona. D)Le hoja tlhaho e sebeletsa kgopolo ya molao wa ditokelo tsa botho feela"	C
Ke eng boitshwaro bo bobe ba matjhaba?	['Boitshwaro bo fosahetseng ba matjhaba ke ketso e kgahlanong le molao wa matjhaba wa botlokotsebe', 'Boitshwaro bo fosahetseng ba matjhaba ke tlolo ya tlamo ya matjhaba ya Mmuso, ho sa natswe hore e bakwa ke yona kapa tjhe', 'Tsamaiso ya diketso tse fosahetseng matjhabeng e na le ketso  kapa tlohelo e hlahiswang ke naha, e etsang tlolo ya boltlamo ba naha', 'Boitshwaro bo fosahetseng ba matjhaba bo keke ba tshwarelwa ka mabaka a tlhokahalo, force majeure jj.']	C	international_law	A)Boitshwaro bo fosahetseng ba matjhaba ke ketso e kgahlanong le molao wa matjhaba wa botlokotsebe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke eng boitshwaro bo bobe ba matjhaba?
 A)Boitshwaro bo fosahetseng ba matjhaba ke ketso e kgahlanong le molao wa matjhaba wa botlokotsebe B)Boitshwaro bo fosahetseng ba matjhaba ke tlolo ya tlamo ya matjhaba ya Mmuso C)ho sa natswe hore e bakwa ke yona kapa tjhe D)Tsamaiso ya diketso tse fosahetseng matjhabeng e na le ketso  kapa tlohelo e hlahiswang ke naha"	A
Ke dife diphihlello tsa tumelo?	['E fana ka maikutlo a hore bolaodi boteng ha feela bo sebetsa', 'Thuto ya diphello e sebeletsa ho fana ka matla ho Mmuso o nang le kamano e sebetsang le boitshwaro bo kotsi', 'Diphello tseo thuto e sebetsang ho fana ka tsona ho kahlolo ya naha e arolang botjhaba ba motlodi wa molao', 'Thuto ya diphello e sebeletsa ho fana ka matla ho Mmuso o o hlahisang diphello']	D	international_law	D)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke dife diphihlello tsa tumelo?
 A)E fana ka maikutlo a hore bolaodi boteng ha feela bo sebetsa B)Thuto ya diphello e sebeletsa ho fana ka matla ho Mmuso o nang le kamano e sebetsang le boitshwaro bo kotsi C)Diphello tseo thuto e sebetsang ho fana ka tsona ho kahlolo ya naha e arolang botjhaba ba motlodi wa molao D)Thuto ya diphello e sebeletsa ho fana ka matla ho Mmuso o o hlahisang diphello"	D
Ke batho bafe ba nkuwang e le 'de facto' tsa mmuso tla molao wa boikarabelo ba matjhaba?	"[""De facto organs' ke batho ba filweng matla ka molao ho sebedisa dikarolo tsa bolaodi ba mmuso"", ""De facto organis' ke batho, bao, ha e le hantle, ba sebetsang ka ditaelo tsa, kapa tlasa tataiso kapa taolo ya mmuso oo ho phethahatsa maitshwaro a amanang le mmuso."", 'De facto organs ke de jure tsa naha tse sebetsang ntle ho taolo kapa ultra vires', 'De facto organs ke dikarolo tsa mmuso tseo diketso tsa tsona kapa kgaelo ya diketso e kekeng ya behwa mahetleng a mmuso ']"	B	international_law	D)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke batho bafe ba nkuwang e le 'de facto' tsa mmuso tla molao wa boikarabelo ba matjhaba?
 A)De facto organs' ke batho ba filweng matla ka molao ho sebedisa dikarolo tsa bolaodi ba mmuso B)De facto organis' ke batho C)bao D)ha e le hantle"	D
Ke eng ntho ya bohlokwa bakeng sa ho kenyelletswa ha moetlo molaong wa Senyesemane?	['Molao wa setso o a dumellwa ha feela o sa thulane le melao e seng e ntse e le teng', 'Tlwaelo e phahametse molao wa Senyesemane mme e lula e kenyeleditswe', 'Ditso di lokela ho hlokomelwa pele ke palamente pele  makgotla a ka di tlisa ho sebaka sa naha', 'Molao wa meetlo o ba karolo ya molao ha o se o kentswe molaotheong']	A	international_law	D)Molao wa meetlo o ba karolo ya molao ha o se o kentswe molaotheong	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke eng ntho ya bohlokwa bakeng sa ho kenyelletswa ha moetlo molaong wa Senyesemane?
 A)Molao wa setso o a dumellwa ha feela o sa thulane le melao e seng e ntse e le teng B)Tlwaelo e phahametse molao wa Senyesemane mme e lula e kenyeleditswe C)Ditso di lokela ho hlokomelwa pele ke palamente pele  makgotla a ka di tlisa ho sebaka sa naha D)Molao wa meetlo o ba karolo ya molao ha o se o kentswe molaotheong"	D
Na tshebediso ya dibetsa e ne e amohetswe Tjhateng ya Kopano ya Matjhaba?	['Mabotho a hlometsweng a ne a thibetswe', 'Mabotho a hlometseng a ne a dumellwa ntle le dithibelo', 'Lebotho le hlometseng le ile la dumellwa taba ho dithibelo tse mmalwa', 'Lebotho le hlometseng le ne le sa laolwe tlasa molao wa matjhaba pele ho 1945']	C	international_law	D)Lebotho le hlometseng le ne le sa laolwe tlasa molao wa matjhaba pele ho 1945	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Na tshebediso ya dibetsa e ne e amohetswe Tjhateng ya Kopano ya Matjhaba?
 A)Mabotho a hlometsweng a ne a thibetswe B)Mabotho a hlometseng a ne a dumellwa ntle le dithibelo C)Lebotho le hlometseng le ile la dumellwa taba ho dithibelo tse mmalwa D)Lebotho le hlometseng le ne le sa laolwe tlasa molao wa matjhaba pele ho 1945"	D
Ke ofe molaotheo o sireletsang taolo?	['Sena se bolela molaotheo oo naha e ka fanang ka matla a ho laola diketso tse senyang dithahasello tsa naha ya yona, le haeba diketso tseo di etsahala ka ntle ho meedi ya yona.', 'Ke bolaodi molemong wa ho sireletsa batshwaruwa ba  kantle ho naha ', 'Ke kahlolo e sireletsang ditokelo tsa botho tsa matjhaba', 'Matla a molao a ho sebetsana le nyewe a itshetlehile ka naha ya motho ya tlotseng molao.']	A	international_law	A)Sena se bolela molaotheo oo naha e ka fanang ka matla a ho laola diketso tse senyang dithahasello tsa naha ya yona	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke ofe molaotheo o sireletsang taolo?
 A)Sena se bolela molaotheo oo naha e ka fanang ka matla a ho laola diketso tse senyang dithahasello tsa naha ya yona B)le haeba diketso tseo di etsahala ka ntle ho meedi ya yona. C)Ke bolaodi molemong wa ho sireletsa batshwaruwa ba  kantle ho naha  D)Ke kahlolo e sireletsang ditokelo tsa botho tsa matjhaba"	A
Ke setatemente se feng se napahetseng ho tse latelang?	['Lekgotla la Yuropa le thehilwe ka 1950 mme le na le dinaha tse 27 tseo e leng ditho tsa lona', 'Lekgotla la Yuropa le thehilwe ka 1949 mme le na le dinaha tse 47 tseo di leng ditho tsa lona', 'Council ya Europe e qaduwe ka 1959 mme e na le maloko a 34 a puso', 'Lekgotla la Yuropa le thehilwe ka 1984 mme le na le ditho tse 19']	B	international_law	A)Lekgotla la Yuropa le thehilwe ka 1950 mme le na le dinaha tse 27 tseo e leng ditho tsa lona	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke setatemente se feng se napahetseng ho tse latelang?
 A)Lekgotla la Yuropa le thehilwe ka 1950 mme le na le dinaha tse 27 tseo e leng ditho tsa lona B)Lekgotla la Yuropa le thehilwe ka 1949 mme le na le dinaha tse 47 tseo di leng ditho tsa lona C)Council ya Europe e qaduwe ka 1959 mme e na le maloko a 34 a puso D)Lekgotla la Yuropa le thehilwe ka 1984 mme le na le ditho tse 19"	A
Ke sephetho se feng se sa nkeng nku ka pere molaong le tshebetsong ya ho fumana meedi mawatleng?	['Ke ona feela mokgwa wa ho beha meedi oo makgotla a matjhaba le a setso a a latelang', 'Sephetho se nang le tekatekano ke seo moahlodi a ka se etsang qeto ya ex aequo et bono, ke hore, ka boikgethelo ba bona le ho latela seo ba se nkang e le toka le ho lekana nyeweng ya ho arola meedi.', 'Qetellong ya sephetho hore mefokolo ya dibaka tsa shelofo ya kontinente le EEZ e lokela ho fihlela , kamorao, empa, ho taka provisional equidistance line le ho atolla sebaka leseding la maemo a tshwanetseng le teko e lekaneng', 'Ho fumana sephetho se sa nkeng nku ka pere ke tsela ya kgale ya ho beha meedi e seng e sa sebetse']	C	international_law	D	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke sephetho se feng se sa nkeng nku ka pere molaong le tshebetsong ya ho fumana meedi mawatleng?
 A)Ke ona feela mokgwa wa ho beha meedi oo makgotla a matjhaba le a setso a a latelang B)Sephetho se nang le tekatekano ke seo moahlodi a ka se etsang qeto ya ex aequo et bono C)ke hore D)ka boikgethelo ba bona le ho latela seo ba se nkang e le toka le ho lekana nyeweng ya ho arola meedi."	D
Derogation ke eng?	['Derogations ke ho lokollwa ditlamong tse itseng tsa ditokelo tsa botho tse teng selekaneng', 'Derogation e bolela bokgoni ba ba nang le ditokelo ho tlisa tseko kgahlano le Naha bakeng sa ho tlola tlamo.', 'Puso e ka fanyeha ditokelo tse itseng ka mokgwa wa phapang ho maemo a tshosang boteng ba yona', 'Derogations ke melao e ditumellanong tsa ditokelo tsa batho tse susumetsang ditebello tse itseng']	C	international_law	A)Derogations ke ho lokollwa ditlamong tsa ditokelo tsa botho tsa teng selekaneng	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Derogation ke eng?
 A)Derogations ke ho lokollwa ditlamong tse itseng tsa ditokelo tsa botho tse teng selekaneng B)Derogation e bolela bokgoni ba ba nang le ditokelo ho tlisa tseko kgahlano le Naha bakeng sa ho tlola tlamo. C)Puso e ka fanyeha ditokelo tse itseng ka mokgwa wa phapang ho maemo a tshosang boteng ba yona D)Derogations ke melao e ditumellanong tsa ditokelo tsa batho tse susumetsang ditebello tse itseng"	A
Cultural relativism e hlalosa eng?	['Cultural relativism e hlalosa hore ditokelo tsa botho di sebetsa ka ho lekana ho bohle ntle le dithibelo', 'Culture relativism e tiisa hore ditokelo tsa batho di tswa moetlong', 'Cultural relativism e tiisa hore tshebediso ya ditokelo tsa botho e amana le melao ho setjhaba ka seng', 'Cultural relativism e tiisa hore moetlo wa lehae o tshwanela ho netefatsa boteng tse tshebetso ya ditokelo tsohle ta batho']	D	international_law	A)Cultural relativism e hlalosa hore ditokelo tsa botho di sebetsa ka ho lekana ho bohle ntle le dithibelo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Cultural relativism e hlalosa eng?
 A)Cultural relativism e hlalosa hore ditokelo tsa botho di sebetsa ka ho lekana ho bohle ntle le dithibelo B)Culture relativism e tiisa hore ditokelo tsa batho di tswa moetlong C)Cultural relativism e tiisa hore tshebediso ya ditokelo tsa botho e amana le melao ho setjhaba ka seng D)Cultural relativism e tiisa hore moetlo wa lehae o tshwanela ho netefatsa boteng tse tshebetso ya ditokelo tsohle ta batho"	A
Na ho amohelwa ha mebuso ho atile mehleng ya kajeno lefatsheng ka bophara?	['Ho amohelwa ha mebuso ho atile haholo nakong ya sejwalejwale', 'Kananelo e sebetsang e nketse ho ananelwa ha mebuso sebaka', 'Temoho ya mmuso ho tlhompho ya marabele', 'Ke mebuso ya demokerasi feela e amohelwang kopanong ya matjhaba']	B	international_law	A)Ho amohelwa ha mebuso ho atile haholo nakong ya sejwalejwale	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Na ho amohelwa ha mebuso ho atile mehleng ya kajeno lefatsheng ka bophara?
 A)Ho amohelwa ha mebuso ho atile haholo nakong ya sejwalejwale B)Kananelo e sebetsang e nketse ho ananelwa ha mebuso sebaka C)Temoho ya mmuso ho tlhompho ya marabele D)Ke mebuso ya demokerasi feela e amohelwang kopanong ya matjhaba"	A
Ke ofe molao wa Phatlalatso e Akaretsang ya Ditokelo tsa Batho (UDHR)?	['UDHR ke selekane sa dinaha tse ngata', 'UDHR ke qeto ya Seboka se Akaretsang sa Matjhaba a Kopaneng', 'UDHR ke qeto ya UN Security Council', 'UDHR ke phatlalatso e amohetsweng ke Dinaha tse mmalwa kopanong ya matjhaba']	B	international_law	B)UDHR ke qeto ya Seboka se Akaretsang sa Matjhaba a Kopaneng	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ke ofe molao wa Phatlalatso e Akaretsang ya Ditokelo tsa Batho (UDHR)?
 A)UDHR ke selekane sa dinaha tse ngata B)UDHR ke qeto ya Seboka se Akaretsang sa Matjhaba a Kopaneng C)UDHR ke qeto ya UN Security Council D)UDHR ke phatlalatso e amohetsweng ke Dinaha tse mmalwa kopanong ya matjhaba"	B
