question	choices	answer	subject	command_r+	prompt	verbalized
Shin yarjejeniyoyin sun haɗa ƙasashe guda uku, watau ƙungiyoyin da ba na ƙasar ba?	['Yarjejeniyoyi na iya samar da   ƴanci ga wasu jahohin.', 'Yarjeniyoyi na samar da wajibai   da haƙƙoƙi ga wasu ƙasashen', 'Yarjejeniyoyi basa basa ƙirƙiro   wajibai ko haƙƙoƙi ga wata Ƙasa   ba tare da yardar ta ba', 'Yarjejeniyoyi basa ƙirƙiro wajibai ko   haƙƙoƙi ga wata Ƙasa, hatta koda da    amincewar ta']	C	international_law	D)Yarjejeniyoyi basa ƙirƙiro wajibai ko   haƙƙoƙi ga wata Ƙasa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Shin yarjejeniyoyin sun haɗa ƙasashe guda uku, watau ƙungiyoyin da ba na ƙasar ba?
 A)Yarjejeniyoyi na iya samar da   ƴanci ga wasu jahohin. B)Yarjeniyoyi na samar da wajibai   da haƙƙoƙi ga wasu ƙasashen C)Yarjejeniyoyi basa basa ƙirƙiro   wajibai ko haƙƙoƙi ga wata Ƙasa   ba tare da yardar ta ba D)Yarjejeniyoyi basa ƙirƙiro wajibai ko   haƙƙoƙi ga wata Ƙasa"	D
Wane ne daga cikin abubuwan da ke gaba ba cancanta ba ne?	['Doka ta 3', 'Doka ta 8', 'Doka ta 9', 'Doka ta 11']	A	international_law	Doka ta 11	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Wane ne daga cikin abubuwan da ke gaba ba cancanta ba ne?
 A)Doka ta 3 B)Doka ta 8 C)Doka ta 9 D)Doka ta 11"	D
Menene alaƙar tsakanin tushen dokar ƙasa da ƙasa?	['Ba bin tsarin matsayi a tsakanin   tushe na hukumance da dokar   ƙasa da ƙasa', 'Yarjeniyoyi sun shallake dokoki na   cikin gida', 'Dokokin cikin gida sun shallake    yarjejeniyoyi', 'Dokokin bai ɗaya sun shallake duka   dokokin cikin gida da na yarjejeniyoyi']	A	international_law	A)Ba bin tsarin matsayi a tsakanin tushe na hukumance da dokar ƙasa da ƙasa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Menene alaƙar tsakanin tushen dokar ƙasa da ƙasa?
 A)Ba bin tsarin matsayi a tsakanin   tushe na hukumance da dokar   ƙasa da ƙasa B)Yarjeniyoyi sun shallake dokoki na   cikin gida C)Dokokin cikin gida sun shallake    yarjejeniyoyi D)Dokokin bai ɗaya sun shallake duka   dokokin cikin gida da na yarjejeniyoyi"	A
Menene cikakkiyar fa'idar kuduri mai lamba 678 na Majalisar ɗinkin duniya akan kare kai na karkashin doka ta 51 ta Majalisar ɗinkin duniya a lokacin yakin Gulf?	['Ƙudiri mai lamba ta 678 ya bai wa   ƙasashen kawance damar kaiwa   Iraƙi hari da makaman nukiliya da   na ƙare dangi', 'Ƙudiri mai lamba ta 678 ya fi   ƙanƙanta akan haƙƙin kariyar kai,   a ƙarƙashin doka ta 51 ta Majalisar   Ɗinkin Duniya', 'Ƙudiri mai lamba ta 678 yanada   saurin ɗabbaƙuwa da tattaunawa', 'Ƙudiri mai lamba ta 678 yanada faɗi,   saboda ya bada ikon amfani da ƙarfi   dangane da duk wani abu dake   barazana ga zaman lafiya da tsaron   Yankin Gulf']	D	international_law	D)Ƙudiri mai lamba ta 678 yanada   saurin ɗabbaƙuwa da tattaunawa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Menene cikakkiyar fa'idar kuduri mai lamba 678 na Majalisar ɗinkin duniya akan kare kai na karkashin doka ta 51 ta Majalisar ɗinkin duniya a lokacin yakin Gulf?
 A)Ƙudiri mai lamba ta 678 ya bai wa   ƙasashen kawance damar kaiwa   Iraƙi hari da makaman nukiliya da   na ƙare dangi B)Ƙudiri mai lamba ta 678 ya fi   ƙanƙanta akan haƙƙin kariyar kai C)a ƙarƙashin doka ta 51 ta Majalisar   Ɗinkin Duniya D)Ƙudiri mai lamba ta 678 yanada   saurin ɗabbaƙuwa da tattaunawa"	D
Ta yaya dokar da aka saba za tayi kamamceceniya da tanadin yarjejeniya?	['Yarjejeniyoyi na iya tsara dokoki na   cikin gida ne kawai', 'Dokoki na cikin gida wani tushe ne   na daban na dokokin ƙasa da ƙasa,   ba za a iya sanya su cikin   yarjejeniyoyi ba', 'Yarjejeniyoyi kan iya 1) wargaza   dokokin cikin gida 2) fayyace   dokokin cikin gida 3) bayuwa   izuwa futowar dokokin cikin gida', 'Dokokin cikin gida kan fito ne kaɗai   daga ƴan yarjeniyoyi marasa   yawa sosai']	C	international_law	D)Yarjejeniyoyi kan iya 1) wargaza dokokin cikin gida 2) fayyace dokokin cikin gida 3) bayuwa izuwa futowar dokokin cikin gida	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ta yaya dokar da aka saba za tayi kamamceceniya da tanadin yarjejeniya?
 A)Yarjejeniyoyi na iya tsara dokoki na   cikin gida ne kawai B)Dokoki na cikin gida wani tushe ne   na daban na dokokin ƙasa da ƙasa C)ba za a iya sanya su cikin   yarjejeniyoyi ba D)Yarjejeniyoyi kan iya 1) wargaza   dokokin cikin gida 2) fayyace   dokokin cikin gida 3) bayuwa   izuwa futowar dokokin cikin gida"	D
Me ake nufi da ƙasa mai iko?	"['Ikon mulkin kai na nufin kowace ƙasa ta yarda da ku', 'Ikon mulkin kai yana nufin samun damar shiga yarjejeniyoyi da shiga Majalisar Ɗinkin Duniya', ""Ikon mulkin kai na nufin 'yancin iko da al'amura da kanka ba tare da kutse daga waje ba"", 'Ikon mulkin kai na nufin mallakar haƙƙin kare kai']"	C	international_law	A)Ikon mulkin kai na nufin kowace ƙasa ta yarda da ku	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Me ake nufi da ƙasa mai iko?
 A)Ikon mulkin kai na nufin kowace ƙasa ta yarda da ku B)Ikon mulkin kai yana nufin samun damar shiga yarjejeniyoyi da shiga Majalisar Ɗinkin Duniya C)Ikon mulkin kai na nufin 'yancin iko da al'amura da kanka ba tare da kutse daga waje ba D)Ikon mulkin kai na nufin mallakar haƙƙin kare kai"	A
Mene ne ma'anar ganewa?	['Yarda aiki ne, saɓanin ƙarfin iko', 'Yarda wal-bani wal-baka ne tsakanin ƙasashe biyu', 'Ana yarda ne kawai da wasu ayyukan gudanarwa na musamman, ba da ayyanawar ƙungiya cewa ita ƙasa ba ce', 'Ana yarda ne da gwamnati kaɗai, ba da ƙasa ba']	C	international_law	D)Ana yarda ne kawai da wasu ayyukan gudanarwa na musamman	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Mene ne ma'anar ganewa?
 A)Yarda aiki ne B)saɓanin ƙarfin iko C)Yarda wal-bani wal-baka ne tsakanin ƙasashe biyu D)Ana yarda ne kawai da wasu ayyukan gudanarwa na musamman"	D
"Menene ma'anar koyarwar ""Shari'ar ƙasa""?"	['Dokokin gwamnati na nuna cewa duka dokokin gwamnati na jawo kariya', 'Dokokin gwamnati na nuna cewa tantancewar da ake yi kan samuwar wani laifin da ake zargin wata Ƙasa ta yi na ƙarƙashin masu zartarwa ne, ba ta kotuna ba', 'Dokokin gwamnati na nuna cewa a tsara kotuna da kyau don tantance wanzuwar wani azabtarwa da ake zargin Ƙasa ta yi.', 'Dokokin gwamnati wata hanya ce ta doka wadda ke ba da damar kotuna su ba da kariya ga ayyukan gwamnati na ƙasashen waje.']	B	international_law	D)Dokokin gwamnati na nuna cewa a tsara kotuna da kyau don tantance wanzuwar wani azabtarwa da ake zargin Ƙasa ta yi.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Menene ma'anar koyarwar ""Shari'ar ƙasa""?
 A)Dokokin gwamnati na nuna cewa duka dokokin gwamnati na jawo kariya B)Dokokin gwamnati na nuna cewa tantancewar da ake yi kan samuwar wani laifin da ake zargin wata Ƙasa ta yi na ƙarƙashin masu zartarwa ne C)ba ta kotuna ba D)Dokokin gwamnati na nuna cewa a tsara kotuna da kyau don tantance wanzuwar wani azabtarwa da ake zargin Ƙasa ta yi."	D
Yaya za'a nuna tsarin al'ummar duniya?	"[""Tsarin al'ummar duniya yana bin tsarin tsaye na dokokinn cikin gida"", 'Ƙungiyar ƙasa-da-ƙasa ta ƙunshi ƙungiyar ƙasashe masu ikon mulkin kai da sauran ƙungiyoyin ƙasa-da-ƙasa, waɗanda aka tsara su a matsayi ɗaya', 'Al’ummar duniya ba ta da tsarin mulki ta yadda babu tsarin ikon mulki, ko na wani a saman wani ko na daidaiton matsayi', ""fasalin al'ummar duniya ya yi kama da fasalin ƙasashe mafiya ƙarfi a duniya""]"	B	international_law	D)Al’ummar duniya ba ta da tsarin mulki ta yadda babu tsarin ikon mulki	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yaya za'a nuna tsarin al'ummar duniya?
 A)Tsarin al'ummar duniya yana bin tsarin tsaye na dokokinn cikin gida B)Ƙungiyar ƙasa-da-ƙasa ta ƙunshi ƙungiyar ƙasashe masu ikon mulkin kai da sauran ƙungiyoyin ƙasa-da-ƙasa C)waɗanda aka tsara su a matsayi ɗaya D)Al’ummar duniya ba ta da tsarin mulki ta yadda babu tsarin ikon mulki"	D
Akwai wasu iyakoki dan shigar laifukan al'ada a ƙarƙashin dokar Ingilishi?	"[""Babu iyaka kan haɗe laifukan al'ada"", ""Dole ne a saka laifuka na al'ada a cikin yarjejeniyar tsakanin ƙasashe domin a haɗa su kai-tsaye"", ""Kotuna na iya shigar da laifuffukan al'ada cikin walwala a cikin gida"", 'Yanayin bai fito ƙarara ba, amma akwai alamu sosai na cewa za a buƙaci aiki da wata dokar majalisa']"	D	international_law	D)Yanayin bai fito ƙarara ba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Akwai wasu iyakoki dan shigar laifukan al'ada a ƙarƙashin dokar Ingilishi?
 A)Babu iyaka kan haɗe laifukan al'ada B)Dole ne a saka laifuka na al'ada a cikin yarjejeniyar tsakanin ƙasashe domin a haɗa su kai-tsaye C)Kotuna na iya shigar da laifuffukan al'ada cikin walwala a cikin gida D)Yanayin bai fito ƙarara ba"	D
Menene aikin dokokin iyakar ruwa?	"['Yankin da ake haɗuwa yana aiki a matsayin yankin tsaro na ƙasar da ke bakin teku', ""Yankin da ake haɗuwa shi ne yankin da ƙasar bakin teku za ta iya yin bincikawa tare da yin amfani da albarkatun ma'adinansa"", 'Yankin da ake haɗuwa shi ne yankin da aka ba da izini ga ƙasar bakin teku ta hana da hukunta saɓa dokokin kwastan, da kasafin kuɗi, da shige da fice, da dokokin tsafta.', 'Yankin da ke haɗuwa wani yanki ne da ƙadar bakin teku ke kiyaye abubuwan tarihi da kayan tarihinta']"	C	international_law	A)Yankin da ake haɗuwa yana aiki a matsayin yankin tsaro na ƙasar da ke bakin teku	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Menene aikin dokokin iyakar ruwa?
 A)Yankin da ake haɗuwa yana aiki a matsayin yankin tsaro na ƙasar da ke bakin teku B)Yankin da ake haɗuwa shi ne yankin da ƙasar bakin teku za ta iya yin bincikawa tare da yin amfani da albarkatun ma'adinansa C)Yankin da ake haɗuwa shi ne yankin da aka ba da izini ga ƙasar bakin teku ta hana da hukunta saɓa dokokin kwastan D)da kasafin kuɗi"	A
Wane daga cikin misalan nan da ke ƙasa ba Kotun kare 'Yancin ɗan Adam ta turai dace ɗauka a matsayin abun da jihar ke da hakki karewa?	['Lokacin da mai nema yake ƙarƙashin kular hukuma', 'Lokacin da dole ne ƙasa ta binciki zargin da ake yi mata', 'Samar da tsarin doka don kare waɗanda ke cikin ƙasar', 'Don samar da muhalli ga duk marasa matsuguni a cikin ƙasa']	D	international_law	D)Don samar da muhalli ga duk marasa matsuguni a cikin ƙasa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Wane daga cikin misalan nan da ke ƙasa ba Kotun kare 'Yancin ɗan Adam ta turai dace ɗauka a matsayin abun da jihar ke da hakki karewa?
 A)Lokacin da mai nema yake ƙarƙashin kular hukuma B)Lokacin da dole ne ƙasa ta binciki zargin da ake yi mata C)Samar da tsarin doka don kare waɗanda ke cikin ƙasar D)Don samar da muhalli ga duk marasa matsuguni a cikin ƙasa"	D
Wace shari'a ce ta farko da ta bayyana ma'anar koyarwar 'ƙimar 'ƙimantawa' kamar yadda Kotun Turai na 'Yancin dan Adam ta yi amfani da ita?	['Goodwin v UK (2002)', 'Airey v Ireland (1979)', 'Osman v UK (1998)', 'Handyside v UK (1976)']	D	international_law	Airey v Ireland (1979)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Wace shari'a ce ta farko da ta bayyana ma'anar koyarwar 'ƙimar 'ƙimantawa' kamar yadda Kotun Turai na 'Yancin dan Adam ta yi amfani da ita?
 A)Goodwin v UK (2002) B)Airey v Ireland (1979) C)Osman v UK (1998) D)Handyside v UK (1976)"	B
Yaya ake naɗa mambobin kotun sasanci?	['Jam’iyyun ne ke naɗa dukan mambobin kotun sauraron ƙararrakin', 'Jam’iyyun ne ke naɗa dukan mambobin kotun sauraron ƙararrakin', 'Wasu ne daban waɗanda basa goyon bayan ɓangare ɗaya suka naɗa dukan mambobin kotun sauraron ƙararrakin, kamar shugaban kotun ICJ.', 'Wasu ‘yan ciki ne daga cikin wani keɓantaccen jerin jamo’ai na suke naɗa dukan mambobin kotun sauraron ƙararrakin']	A	international_law	D)kamar shugaban kotun ICJ.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yaya ake naɗa mambobin kotun sasanci?
 A)Jam’iyyun ne ke naɗa dukan mambobin kotun sauraron ƙararrakin B)Jam’iyyun ne ke naɗa dukan mambobin kotun sauraron ƙararrakin C)Wasu ne daban waɗanda basa goyon bayan ɓangare ɗaya suka naɗa dukan mambobin kotun sauraron ƙararrakin D)kamar shugaban kotun ICJ."	D
Menene kundin ka'idar tantancewa?	['Yarda shi ne abin da ke nuna zama ƙasa', 'Yarda na buƙatar amincewar tsarin mulki daga wasu ƙasashe', 'Yarda na buƙatar kundin tsarin mulkin ƙasar da aka yarda da ita ya ƙunshi isassun tabbacin haƙƙin ɗan adam', 'Dole ne ƙasashen da ke son a yarda da su su mallaki ingantaccen tsarin mulki']	A	international_law	D)Dole ne ƙasashen da ke son a yarda da su su mallaki ingantaccen tsarin mulki	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Menene kundin ka'idar tantancewa?
 A)Yarda shi ne abin da ke nuna zama ƙasa B)Yarda na buƙatar amincewar tsarin mulki daga wasu ƙasashe C)Yarda na buƙatar kundin tsarin mulkin ƙasar da aka yarda da ita ya ƙunshi isassun tabbacin haƙƙin ɗan adam D)Dole ne ƙasashen da ke son a yarda da su su mallaki ingantaccen tsarin mulki"	D
Tsarin yin da yarjejeniyar ƙasa da ƙasa kan 'yancin jama'a da siyasa (da yarjejeniya) ya ƙunshi	['Tsarin bayar da rahoto kaɗai', 'Hukuncin kotun sauraren ƙara ta ƙasa-da-ƙasa', 'Haƙƙin miƙa koke na kai kaɗai kawai', 'Hanyar bayar da rahoto da haƙƙin miƙa na kai kaɗai']	D	international_law	D)Hanyar bayar da rahoto da haƙƙin miƙa na kai kaɗai	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Tsarin yin da yarjejeniyar ƙasa da ƙasa kan 'yancin jama'a da siyasa (da yarjejeniya) ya ƙunshi
 A)Tsarin bayar da rahoto kaɗai B)Hukuncin kotun sauraren ƙara ta ƙasa-da-ƙasa C)Haƙƙin miƙa koke na kai kaɗai kawai D)Hanyar bayar da rahoto da haƙƙin miƙa na kai kaɗai"	D
Wacce doka ce zaa iya aiwatar da ita kai, ba tare da majalisa ba?	['Masu zartaswa ne kawai ke amincewa da yarjejeniyoyi masu aiwatar da kansu', 'Yarjejeniyoyi masu aiwatar da kansu a bayyane suke kuma filla-filla, ta yadda ba sa buƙatar ƙarin matakan aiwatarwa', 'Yarjeniyoyi masu aiwatar da kansu sun dogara dkan aiwatar da matakan da aka ƙulla a cikin yarjejeniyar kanta', 'Yarjejeniyoyi masu aiwatar da kansu na bin dokokin canji']	B	international_law	D)Yarjeniyoyi masu aiwatar da kansu sun dogara dkan aiwatar da matakan da aka ƙulla a cikin yarjejeniyar kanta	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Wacce doka ce zaa iya aiwatar da ita kai, ba tare da majalisa ba?
 A)Masu zartaswa ne kawai ke amincewa da yarjejeniyoyi masu aiwatar da kansu B)Yarjejeniyoyi masu aiwatar da kansu a bayyane suke kuma filla-filla C)ta yadda ba sa buƙatar ƙarin matakan aiwatarwa D)Yarjeniyoyi masu aiwatar da kansu sun dogara dkan aiwatar da matakan da aka ƙulla a cikin yarjejeniyar kanta"	D
Shin ICJ tana adawa da cewa harin fashi da makamai na tasowa ne ta hanyar jerin ƙananan laifi, duk da haka ta haifar da ƙarfin makamai?	"[""Kotun ICJ ba ta adawa da ƙa'idar tattarawa"", 'Hari da makami na nufin hari guda ne, ba amfani da ƙarfin soji ƙanana masu yawa ba', ""A shari'ar Nicaragua, kotun ICJ ta yi watsi da ƙa'idar tattarawa"", 'Kotun ICJ ba ta taɓa yin magana kan wannan batu ba']"	A	international_law	C)ba amfani da ƙarfin soji ƙanana masu yawa ba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Shin ICJ tana adawa da cewa harin fashi da makamai na tasowa ne ta hanyar jerin ƙananan laifi, duk da haka ta haifar da ƙarfin makamai?
 A)Kotun ICJ ba ta adawa da ƙa'idar tattarawa B)Hari da makami na nufin hari guda ne C)ba amfani da ƙarfin soji ƙanana masu yawa ba D)A shari'ar Nicaragua"	C
Shin akwai wani fifiko tsakanin kotunan ƙasashe da kuma kotuna cikin gida?	"['A bisa ƙa’idar shari’ar da ba a yanke hukunci kanta ba, kotu ko kotun sauraron ƙararraki da ta fara iƙirari ita ce ke da hurumin yanke hukuncin tabbatarwa', 'A tsari, Kotun Ƙasa-da-kasa na da fifiko akan kowace kotu ko kotun sauraron ƙara', 'Tunda babu wata doka ta shari’ar da ba a yanke hunkunci kanta ba a dokokin ƙasa-da-ƙasa, kuma komai ya dogara ne kan amincewar mambobin da ke rikici, babu fifiko ko tsarin matsayi a kotuna da kotunan sauraron ƙara na ƙasa-da-ƙasa.', ""Kotunan yanki ko na musamman suna da fifiko akan saura bisa ga ƙa'idar dokoki na musamman na da fifiko kan dokoki gama-gari""]"	C	international_law	A)A bisa ƙa’idar shari’ar da ba a yanke hukunci kanta ba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Shin akwai wani fifiko tsakanin kotunan ƙasashe da kuma kotuna cikin gida?
 A)A bisa ƙa’idar shari’ar da ba a yanke hukunci kanta ba B)kotu ko kotun sauraron ƙararraki da ta fara iƙirari ita ce ke da hurumin yanke hukuncin tabbatarwa C)A tsari D)Kotun Ƙasa-da-kasa na da fifiko akan kowace kotu ko kotun sauraron ƙara"	A
Shin ƙasashe da basa cikin yarjejeniya suna da damar kamun kifi a cikin yankin tattalin arzikin wata ƙasa? 	"[""Lokacin da ƙasar ta bakin teku ba za ta iya ɗiban 'jimillar kamun kifin da aka amince mata ba', ƙasar ta bakin teku ta ba wa wata ƙasa damar samun rarar, tare da bai wa ƙasashe masu tasowa da rufaffun ƙasahe fifiko."", 'Wata Ƙasa ba za ta taɓa samun damar yin kamun kifi a cikin EEZ na wata Ƙasa ba', 'Ƙasar bakin teku za ta ba da damar yin kamun kifi a cikin EEZ ɗinta ga ƙasashe masu maƙwabtaka kaɗai', ""Wasu ƙasashe na da 'yancin yin kamun kifi a cikin EEZ ɗin wata ƙasa, saidai wasu wuraren da aka keɓe""]"	A	international_law	D)Wata Ƙasa ba za ta taɓa samun damar yin kamun kifi a cikin EEZ na wata Ƙasa ba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Shin ƙasashe da basa cikin yarjejeniya suna da damar kamun kifi a cikin yankin tattalin arzikin wata ƙasa? 
 A)Lokacin da ƙasar ta bakin teku ba za ta iya ɗiban 'jimillar kamun kifin da aka amince mata ba B)ƙasar ta bakin teku ta ba wa wata ƙasa damar samun rarar C)tare da bai wa ƙasashe masu tasowa da rufaffun ƙasahe fifiko. D)Wata Ƙasa ba za ta taɓa samun damar yin kamun kifi a cikin EEZ na wata Ƙasa ba"	D
Mene ne amfanin kariyar hukuma?	['Manufar kariya shi ne kare Shugabannin Ƙasashen waje daga abin kunya', 'Kariya na kare Ƙasa daga mamayewar wata ƙasa', 'Kariya na kare Ƙasashe daga kai su ƙara kotunan wasu Ƙasashe', 'Manufar kariya shi ne bayar da kariya kan duka laifuka']	C	international_law	A)Manufar kariya shi ne kare Shugabannin Ƙasashen waje daga abin kunya	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Mene ne amfanin kariyar hukuma?
 A)Manufar kariya shi ne kare Shugabannin Ƙasashen waje daga abin kunya B)Kariya na kare Ƙasa daga mamayewar wata ƙasa C)Kariya na kare Ƙasashe daga kai su ƙara kotunan wasu Ƙasashe D)Manufar kariya shi ne bayar da kariya kan duka laifuka"	A
Menene hurumin kai?	"[""Hukuncin shari'a ne wanda ya dogara da asalin ƙasar mai laifin"", ""Hukuncin shari'a ne wanda ya dogara da inda aka aikata laifin"", 'Hukuncin shari’a ne wanda ya dogara kan asalin ƙasar waɗanda abin ya shafa', ""Hukuncin shari’a ne wanda ya dogara kan ƙasar da aka yi wa mai shari'a rajista""]"	C	international_law	A)Hukuncin shari'a ne wanda ya dogara da asalin ƙasar mai laifin	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Menene hurumin kai?
 A)Hukuncin shari'a ne wanda ya dogara da asalin ƙasar mai laifin B)Hukuncin shari'a ne wanda ya dogara da inda aka aikata laifin C)Hukuncin shari’a ne wanda ya dogara kan asalin ƙasar waɗanda abin ya shafa D)Hukuncin shari’a ne wanda ya dogara kan ƙasar da aka yi wa mai shari'a rajista"	A
Wane ne daga cikin waɗannan nau'ikan haƙƙoƙi ake bayyana su a matsayin haƙƙin ƙarni na farko?	"['‘Yanci na zamantakewa da tattalin arziki', '‘Yanci na farar hula da siyasa', ""‘Yancin al'adu"", '‘Yancin mutane']"	B	international_law	D)‘Yancin mutane	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Wane ne daga cikin waɗannan nau'ikan haƙƙoƙi ake bayyana su a matsayin haƙƙin ƙarni na farko?
 A)‘Yanci na zamantakewa da tattalin arziki B)‘Yanci na farar hula da siyasa C)‘Yancin al'adu D)‘Yancin mutane"	D
Menene  matsalar 'rarrabuwa' a dokar ƙasa da ƙasa?	"[""Rarrabuwar dokokin ƙasa da ƙasa ya shafi yiwuwar masu shari'a daban-daban su yi amfani da ƙa'idojin dokokin ƙasa da ƙasa"", ""Yana yiwuwa masu shari'a da yawa (watau dokar zuba jari na ƙasashen waje da dokokin haƙƙin ɗan adam) su wanzu kuma su ci gaba a keɓance da juna, wanda a ƙarshe ya kai ga samar da dokoki daban-daban na dokokin ƙasa da ƙasa."", ""Rarrabuwa shi ne lokacin da Ƙasashe ke amfani da fassarori daban-daban na ƙa'idar dokokin ƙasa da ƙasa"", ""Rarrabuwa shi ne lokacin da Ƙasashe suka ƙi yarda da wata ƙa'idar dokokin ƙasa da ƙasa""]"	B	international_law	D)Rarrabuwa shi ne lokacin da Ƙasashe ke amfani da fassarori daban-daban na ƙa'idar dokokin ƙasa da ƙasa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Menene  matsalar 'rarrabuwa' a dokar ƙasa da ƙasa?
 A)Rarrabuwar dokokin ƙasa da ƙasa ya shafi yiwuwar masu shari'a daban-daban su yi amfani da ƙa'idojin dokokin ƙasa da ƙasa B)Yana yiwuwa masu shari'a da yawa (watau dokar zuba jari na ƙasashen waje da dokokin haƙƙin ɗan adam) su wanzu kuma su ci gaba a keɓance da juna C)wanda a ƙarshe ya kai ga samar da dokoki daban-daban na dokokin ƙasa da ƙasa. D)Rarrabuwa shi ne lokacin da Ƙasashe ke amfani da fassarori daban-daban na ƙa'idar dokokin ƙasa da ƙasa"	D
Menene ma'anar bayar da izini?	"['Zaton amincewar kwamitin Tsaro na sojojin da ke ɗauke da makamai lokacin da aka gargaɗi ƙasa tun gabanin faruwarsa', ""Izini a fakaice bisa wani adadi na ƙuri'un membobin UNSC"", 'Ɗauka cewa za a yi amfani da ƙarfin makamai kan duk hare-haren da suka saɓawa doka ta hanyar wani ƙuduri na Babban Taron MDD', ""A lokutan da ake ci gaba da kai hare-hare ba bisa ƙa'ida ba, Babban Taron MDD zai bai wa ƙasashe maƙwabta izinin ɗaukar duk matakan da suka ga sun dace don gyara lamarin""]"	A	international_law	D)A lokutan da ake ci gaba da kai hare-hare ba bisa ƙa'ida ba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Menene ma'anar bayar da izini?
 A)Zaton amincewar kwamitin Tsaro na sojojin da ke ɗauke da makamai lokacin da aka gargaɗi ƙasa tun gabanin faruwarsa B)Izini a fakaice bisa wani adadi na ƙuri'un membobin UNSC C)Ɗauka cewa za a yi amfani da ƙarfin makamai kan duk hare-haren da suka saɓawa doka ta hanyar wani ƙuduri na Babban Taron MDD D)A lokutan da ake ci gaba da kai hare-hare ba bisa ƙa'ida ba"	D
Wanne masanin falsafa ne ya kira ra'ayin yancin 'rashin hankali a kan sitiltis'?	['Alan Gerwith', 'Emmanuel Kant', 'John Locke', 'Jeremy Bentham']	D	international_law	B)Emmanuel Kant	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Wanne masanin falsafa ne ya kira ra'ayin yancin 'rashin hankali a kan sitiltis'?
 A)Alan Gerwith B)Emmanuel Kant C)John Locke D)Jeremy Bentham"	B
