question	choices	answer	subject	opus	prompt
Kedu ihe si na-enweghị mmejuputa iwu n'okwu ikpe Tin Council?	"['International Tin Council bụ isi ụlọ ọrụ na London, ya mere enweghị mmejuputa iwu enweghị isi.', ""Nkwekọrịta nkwekọrịta nke otu mba ụwa dị n'okpuru nkuzi nke ntinye"", ""Enweghị mmejuputa iwu gbasara nkwekọrịta ntọala nke Council pụtara na ndị mmadụ n'otu n'otu enwetaghị ikike na ọrụ sitere na ya na usoro iwu Bekee."", ""Enweghị mmejuputa iwu na England gbasara otu mba ụwa adịghị mkpa n'okpuru iwu mba ụwa""]"	C	international_law	"[TextBlock(text=""D)Enweghị mmejuputa iwu gbasara nkwekọrịta ntọala nke Council pụtara na ndị mmadụ n'otu n'otu enwetaghị ikike na ọrụ sitere na ya na usoro iwu Bekee."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ihe si na-enweghị mmejuputa iwu n'okwu ikpe Tin Council?\n A)International Tin Council bụ isi ụlọ ọrụ na London B)ya mere enweghị mmejuputa iwu enweghị isi. C)Nkwekọrịta nkwekọrịta nke otu mba ụwa dị n'okpuru nkuzi nke ntinye D)Enweghị mmejuputa iwu gbasara nkwekọrịta ntọala nke Council pụtara na ndị mmadụ n'otu n'otu enwetaghị ikike na ọrụ sitere na ya na usoro iwu Bekee.""}]}]"
Kedu n'ime nkwupụta ndị a bụ eziokwu?	"[""Iwu ikike mmadụ 1998 tinyere European Convention on Human Rights n'ime iwu UK"", 'Iwu nke ruuru mmadụ 1998 nyere ụlọ ikpe ohere imebi iwu nke mbụ', ""Iwu ruuru mmadụ 1998 nyere onye ọ bụla nwere ezigbo okwu ohere iweta okwu n'ụlọikpe"", ""Iwu nke ruuru mmadụ 1998 na-etinye ụkpụrụ EU nke isi ikike n'ime iwu UK ""]"	A	international_law	"[TextBlock(text=""A) Iwu ikike mmadụ 1998 tinyere European Convention on Human Rights n'ime iwu UK"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime nkwupụta ndị a bụ eziokwu?\n A)Iwu ikike mmadụ 1998 tinyere European Convention on Human Rights n'ime iwu UK B)Iwu nke ruuru mmadụ 1998 nyere ụlọ ikpe ohere imebi iwu nke mbụ C)Iwu ruuru mmadụ 1998 nyere onye ọ bụla nwere ezigbo okwu ohere iweta okwu n'ụlọikpe D)Iwu nke ruuru mmadụ 1998 na-etinye ụkpụrụ EU nke isi ikike n'ime iwu UK ""}]}]"
Kedu ụdịdị ọrụ nke nkwụghachi ụgwọ nwere ike ịdị?	"['Nkwụghachi nwere ike were naanị ụdị ụgwọ ego, gụnyere ọmụrụ uru', 'Nkwụghachi pụtara naanị nkwụghachi anụ ahụ nke omume ọjọọ ahụ', ""Nkwụghachi gụnyere nkwụghachi,ịkwụ ụgwọ, na afọ ojuju, ma ọ bụ naanị ya ma ọ bụ n'akụkụ ụdị nkwụghachi ụgwọ ndị ọzọ"", 'Ụdị nkwụghachi bụ okwu nke steeti nwere ọrụ ikpebi']"	C	international_law	[TextBlock(text='D)Nkwụghachi gụnyere nkwụghachi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu ụdịdị ọrụ nke nkwụghachi ụgwọ nwere ike ịdị?\n A)Nkwụghachi nwere ike were naanị ụdị ụgwọ ego B)gụnyere ọmụrụ uru C)Nkwụghachi pụtara naanị nkwụghachi anụ ahụ nke omume ọjọọ ahụ D)Nkwụghachi gụnyere nkwụghachi'}]}]
Gịnị bụ 'omume otu akụkụ'?	"[""Ha bụ omume ndị Steeti na-eme dị ka omume n'usoro omenala"", ""Ha bụ omume na-ebute ọrụ iwu n'otu akụkụ na Steeti na-eme ihe"", 'Omume otu akụkụ bụ naanị ọrụ ndọrọ ndọrọ ọchịchị nke Steeti na-enweghị mmetụta ọ bụla gbasara iwu', 'Omume otu akụkụ bụ nke Steeti na-eme ka e nwee nkwekọrịta na-ejigide ha']"	B	international_law	"[TextBlock(text=""B)Ha bụ omume na-ebute ọrụ iwu n'otu akụkụ na Steeti na-eme ihe"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị bụ 'omume otu akụkụ'?\n A)Ha bụ omume ndị Steeti na-eme dị ka omume n'usoro omenala B)Ha bụ omume na-ebute ọrụ iwu n'otu akụkụ na Steeti na-eme ihe C)Omume otu akụkụ bụ naanị ọrụ ndọrọ ndọrọ ọchịchị nke Steeti na-enweghị mmetụta ọ bụla gbasara iwu D)Omume otu akụkụ bụ nke Steeti na-eme ka e nwee nkwekọrịta na-ejigide ha""}]}]"
Njide n'ofe mpaghara ọ bụ ịhe mgbado ụkwụ maka ịjụ ikikere ikpe nke ụlọikpe Bekee kwadoro?	"[""Njide n'ike dị otú ahụ bụ ime ihe n'ụzọ na-ezighị ezi ma na-eduga na nkwụsị nke usoro"", ""Njide n'ike dị otú ahụ na-ebute ụgwọ onye tọọrọ ya mana ọ dịghị eduga n'ịkwụsị ikpe"", ""Nkwụsị nke ikpe n'ọnọdụ dị otú ahụ ga-egbochi nchịkwa nke ikpe ziri ezi n'ihe gbasara ndị omempụ mba ụwa"", ""Ụlọ ikpe ndị a nwere ike, ma ọ ga-adịkebe, kwụsị ikpe n'okwu gbasara ịtọrọ n'ofe mpaghara""]"	A	international_law	"[TextBlock(text=""C)Nkwụsị nke ikpe n'ọnọdụ dị otú ahụ ga-egbochi nchịkwa nke ikpe ziri ezi n'ihe gbasara ndị omempụ mba ụwa"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Njide n'ofe mpaghara ọ bụ ịhe mgbado ụkwụ maka ịjụ ikikere ikpe nke ụlọikpe Bekee kwadoro?\n A)Njide n'ike dị otú ahụ bụ ime ihe n'ụzọ na-ezighị ezi ma na-eduga na nkwụsị nke usoro B)Njide n'ike dị otú ahụ na-ebute ụgwọ onye tọọrọ ya mana ọ dịghị eduga n'ịkwụsị ikpe C)Nkwụsị nke ikpe n'ọnọdụ dị otú ahụ ga-egbochi nchịkwa nke ikpe ziri ezi n'ihe gbasara ndị omempụ mba ụwa D)Ụlọ ikpe ndị a nwere ike""}]}]"
Kedu ihe 'iwu nke abụọ' pụtara n'iwu nke ọrụ kwesiri mba ụwa?	['Iwu nke abụọ bụ iwu nke onye nkọwaputa nke iwu mba ụwa, gụnyere iwu nke ọrụ mba ụwa', 'Iwu nke abụọ bụ iwu na-achịkwa nsonaazụ iwu na-esite na mmebi nke iwu ndị bụ isi, ya bụ ọrụ mba ụwa nke Steeti', 'Iwu nke abụọ bụ iwu na-achịkwa naanị echiche nke nrụnye na iwu nke ọrụ mba ụwa', 'Iwu nke abụọ bụ iwu na-achịkwa naanị iwu nke mgbochi']	B	international_law	[TextBlock(text='C)Iwu nke abụọ bụ iwu na-achịkwa nsonaazụ iwu na-esite na mmebi nke iwu ndị bụ isi', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ihe 'iwu nke abụọ' pụtara n'iwu nke ọrụ kwesiri mba ụwa?\n A)Iwu nke abụọ bụ iwu nke onye nkọwaputa nke iwu mba ụwa B)gụnyere iwu nke ọrụ mba ụwa C)Iwu nke abụọ bụ iwu na-achịkwa nsonaazụ iwu na-esite na mmebi nke iwu ndị bụ isi D)ya bụ ọrụ mba ụwa nke Steeti""}]}]"
Kedu ihe nkuzi nke ntinye aka na-egosi gbasara nkwekọrịta?	"['Ozizi nke mbanye chọrọ ka nkwekọrịta niile ga-agbanwe mgbanwe iwu tupu ha aghọọ iwu ụlọ', 'Ozizi nke mbanye anaghị achọ ime ihe ọzọ na ọkwa ụlọ', ""Ozizi nke mbanye na-ewere nkwekọrịta dị ka ihe dị ala n'iwu ụlọ"", 'Ozizi nke mbanye na-atụ aro na nkwekọrịta ndị akwadoro na-agafe na mpaghara iwu ụlọ ozugbo']"	D	international_law	[TextBlock(text='A) Ozizi nke mbanye chọrọ ka nkwekọrịta niile ga-agbanwe mgbanwe iwu tupu ha aghọọ iwu ụlọ', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ihe nkuzi nke ntinye aka na-egosi gbasara nkwekọrịta?\n A)Ozizi nke mbanye chọrọ ka nkwekọrịta niile ga-agbanwe mgbanwe iwu tupu ha aghọọ iwu ụlọ B)Ozizi nke mbanye anaghị achọ ime ihe ọzọ na ọkwa ụlọ C)Ozizi nke mbanye na-ewere nkwekọrịta dị ka ihe dị ala n'iwu ụlọ D)Ozizi nke mbanye na-atụ aro na nkwekọrịta ndị akwadoro na-agafe na mpaghara iwu ụlọ ozugbo""}]}]"
Usoro nwa oge nke ICJ nyere ọ jikọtara ndị otu ahụ?	"['Mba, dị ka nkọwa nkịtị nke onyinye dị mkpa nke steeti ahụ si dị, usoro ndị na-adị nwa oge anaghị adịgide adịgide', 'Mba, ọ bụ naanị ma ndị otu ahụ ekwenyela na mbụ', ""Ọ dabere n'ụlọ ikpe ma usoro nwa oge ọ ga-ejigide"", 'Ee, Ụlọikpe ejidela ya mgbe niile kemgbe ikpe La Grand (2001) na ha na-ejikọta']"	D	international_law	[TextBlock(text='A)Mba', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Usoro nwa oge nke ICJ nyere ọ jikọtara ndị otu ahụ?\n A)Mba B)dị ka nkọwa nkịtị nke onyinye dị mkpa nke steeti ahụ si dị C)usoro ndị na-adị nwa oge anaghị adịgide adịgide D)Mba'}]}]
Kedu mgbe usoro mgbochi na-adabaghi n'iwu?	"['Usoro mgbochi bụ iwu na-akwadoghị ma ọ bụrụ na inter alia enweghị oke ma ọ bụ mebie ụkpụrụ iwu mba ụwa (dịka iji ike, ikike mmadụ)', ""Ihe mgbochi megidere iwu ma ọ bụrụ na a na-eme ya n'oge agha"", 'Usoro mgbochi megidere iwu ma ọ bụrụ na ha mebiri nkwekọrịta ụzọ abụọ', 'Usoro mgbochi bụ iwu na-akwadoghị ma ọ bụrụ na steeti na-ahụ maka ya anabataghị ha']"	A	international_law	[TextBlock(text='D)Usoro mgbochi megidere iwu ma ọ bụrụ na ha mebiri nkwekọrịta ụzọ abụọ', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu mgbe usoro mgbochi na-adabaghi n'iwu?\n A)Usoro mgbochi bụ iwu na-akwadoghị ma ọ bụrụ na inter alia enweghị oke ma ọ bụ mebie ụkpụrụ iwu mba ụwa (dịka iji ike B)ikike mmadụ) C)Ihe mgbochi megidere iwu ma ọ bụrụ na a na-eme ya n'oge agha D)Usoro mgbochi megidere iwu ma ọ bụrụ na ha mebiri nkwekọrịta ụzọ abụọ""}]}]"
Kedu ihe dị iche n'etiti ụzọ ndọrọ ndọrọ ọchịchị na nke iwu kwadoro iji dozie esemokwu?	"['Npụta ihe sitere na usoro iwu, ya bụ mkpezi ikpe ma ọ bụ ikpe nke ICJ, bụ nke ikpeazụ ma dabere na ndị otu ahụ, ebe nke a abụghị ihe na-eme na usoro ndọrọ ndọrọ ọchịchị.', 'A na-agbaso usoro ndọrọ ndọrọ ọchịchị na nkwenye nke ndị so na esemokwu ahụ, ebe usoro iwu anaghị', 'Ụzọ ndọrọ ndọrọ ọchịchị na-eduga na nkwụsị ikpeazụ nke esemokwu ahụ, ebe nke a abụghị ihe na-eme na usoro iwu', ""A na-agbaso usoro iwu nke idozi esemokwu naanị n'ihe gbasara esemokwu dị mkpa, ebe a na-eji ụzọ ndọrọ ndọrọ ọchịchị na-arụ ọrụ na esemokwu niile.""]"	A	international_law	[TextBlock(text='D)ebe nke a abụghị ihe na-eme na usoro ndọrọ ndọrọ ọchịchị.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ihe dị iche n'etiti ụzọ ndọrọ ndọrọ ọchịchị na nke iwu kwadoro iji dozie esemokwu?\n A)Npụta ihe sitere na usoro iwu B)ya bụ mkpezi ikpe ma ọ bụ ikpe nke ICJ C)bụ nke ikpeazụ ma dabere na ndị otu ahụ D)ebe nke a abụghị ihe na-eme na usoro ndọrọ ndọrọ ọchịchị.""}]}]"
Kedụ ihe kpatara eji ewepucha ịhe mgbochi nke ógbè ma abịa n'ime ikikere mmadụ nke ozuru ụwa ọnụ?	"['Iwu ọgwụgwọ mpaghara na-achọ ịtọhapụ ụlọ ikpe mba ụwa iji lebara ikpe kachasị njọ', ""Usoro ọgwụgwọ mpaghara na-achọ ime ka ndị na-achọ akwụkwọ na-eji usoro ahụ eme ihe n'ụzọ na-ezighị ezi itinye akwụkwọ mkpesa na-enweghị isi."", ""Usoro ọgwụgwọ ógbè na-achọ n'otu aka igbochi oke mkpesa n'ụlọ ikpe mba ụwa ma n'otu oge ahụ na-ewulite ikike nke ụlọikpe ógbè."", 'Usoro ọgwụgwọ ógbè na-enyere aka igosi na ụlọ ikpe mba na-adị mma mgbe niile karịa nke mba ụwa iji lebara okwu ikpe anya']"	C	international_law	"[TextBlock(text=""C)Usoro ọgwụgwọ ógbè na-achọ n'otu aka igbochi oke mkpesa n'ụlọ ikpe mba ụwa ma n'otu oge ahụ na-ewulite ikike nke ụlọikpe ógbè."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedụ ihe kpatara eji ewepucha ịhe mgbochi nke ógbè ma abịa n'ime ikikere mmadụ nke ozuru ụwa ọnụ?\n A)Iwu ọgwụgwọ mpaghara na-achọ ịtọhapụ ụlọ ikpe mba ụwa iji lebara ikpe kachasị njọ B)Usoro ọgwụgwọ mpaghara na-achọ ime ka ndị na-achọ akwụkwọ na-eji usoro ahụ eme ihe n'ụzọ na-ezighị ezi itinye akwụkwọ mkpesa na-enweghị isi. C)Usoro ọgwụgwọ ógbè na-achọ n'otu aka igbochi oke mkpesa n'ụlọ ikpe mba ụwa ma n'otu oge ahụ na-ewulite ikike nke ụlọikpe ógbè. D)Usoro ọgwụgwọ ógbè na-enyere aka igosi na ụlọ ikpe mba na-adị mma mgbe niile karịa nke mba ụwa iji lebara okwu ikpe anya""}]}]"
Kedu n'ime ikpe ndị a na-esonụ nke kacha egosipụta 'ụkpụrụ ngwá ọrụ ndụ' nke Ụlọikpe Na-ahụ Maka Ikike Ndị Ruuru Mmadụ na Europe ji mee ihe?	['Golder v UK (1978)', 'A v UK (2009)', 'Goodwin v UK (2002)', 'Osman v UK (1998)']	C	international_law	[TextBlock(text='D)Osman v UK (1998)', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ikpe ndị a na-esonụ nke kacha egosipụta 'ụkpụrụ ngwá ọrụ ndụ' nke Ụlọikpe Na-ahụ Maka Ikike Ndị Ruuru Mmadụ na Europe ji mee ihe?\n A)Golder v UK (1978) B)A v UK (2009) C)Goodwin v UK (2002) D)Osman v UK (1998)""}]}]"
Nmata nke ikpe mba ọzọ ọ na-adabere n'otu iwu dịka ndị nke a na-etinye na megharịa nkwekọrịta mba na mba?	['A na-amanye ikpe mba ofesi na ndabere nke nkuzi nke ntinye', 'A na-amanye ikpe ndị mba ọzọ na ndabere nke ozizi mgbanwe', 'Nmata nke ikpe mba ofesi dabere na ịdị adị nke nkwekọrịta mba abụọ ma ọ bụ ọtụtụ akụkụ kwesịrị ekwesị', 'Ụlọ ikpe na-egosipụta ezi uche maka mmanye nke ikpe ndị mba ọzọ na-adabere na ọchịchị nke mmekọ ógbè na ógbè ']	C	international_law	[TextBlock(text='C)Nmata nke ikpe mba ofesi dabere na ịdị adị nke nkwekọrịta mba abụọ ma ọ bụ ọtụtụ akụkụ kwesịrị ekwesị', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nmata nke ikpe mba ọzọ ọ na-adabere n'otu iwu dịka ndị nke a na-etinye na megharịa nkwekọrịta mba na mba?\n A)A na-amanye ikpe mba ofesi na ndabere nke nkuzi nke ntinye B)A na-amanye ikpe ndị mba ọzọ na ndabere nke ozizi mgbanwe C)Nmata nke ikpe mba ofesi dabere na ịdị adị nke nkwekọrịta mba abụọ ma ọ bụ ọtụtụ akụkụ kwesịrị ekwesị D)Ụlọ ikpe na-egosipụta ezi uche maka mmanye nke ikpe ndị mba ọzọ na-adabere na ọchịchị nke mmekọ ógbè na ógbè ""}]}]"
Gịnị bụ nchọpụta kacha mkpa nke Ụlọ ndị Isi n'okwu ikpe Pinochet?	"['Ikpe Pinochet gosipụtara na ndị bụbu ndị isi ala nwere ihe nchebe zuru oke', 'Ikpe Pinochet gosipụtara na omume ọha niile nwere nchebe', ""Ikpe Pinochet gosipụtara na ndị bụbu ndị isi ala kwụsịrị inwe ihe nchebe onwe onye ozugbo ewepụrụ ha n'ọchịchị"", ""Ikpe Pinochet gosiri na n'ihe gbasara mgbochi enweghị ihe dị iche n'etiti onye isi ala nọ ugbu a na onye bụbu onye isi ala ""]"	C	international_law	"[TextBlock(text=""C)Ikpe Pinochet gosipụtara na ndị bụbu ndị isi ala kwụsịrị inwe ihe nchebe onwe onye ozugbo ewepụrụ ha n'ọchịchị"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị bụ nchọpụta kacha mkpa nke Ụlọ ndị Isi n'okwu ikpe Pinochet?\n A)Ikpe Pinochet gosipụtara na ndị bụbu ndị isi ala nwere ihe nchebe zuru oke B)Ikpe Pinochet gosipụtara na omume ọha niile nwere nchebe C)Ikpe Pinochet gosipụtara na ndị bụbu ndị isi ala kwụsịrị inwe ihe nchebe onwe onye ozugbo ewepụrụ ha n'ọchịchị D)Ikpe Pinochet gosiri na n'ihe gbasara mgbochi enweghị ihe dị iche n'etiti onye isi ala nọ ugbu a na onye bụbu onye isi ala ""}]}]"
Kedu otu n'ime nkwupụta ndị a nke bụ ugha?	"['Ikpe ikpe mpụ agha na Nuremberg na Tokyo mere ozugbo Agha Ụwa Mbụ gasịrị', ""Ikpe mpụ agha webatara 'mpụ megide mmadụ' dị ka mmejọ"", ""Ikpe mpụ agha ndị a na-ejide ndị mmadụ n'ụzọ iwu kwadoro maka omume dịka mpụ agha na mpụ megidere mmadụ"", 'Nnwale mpụ agha a chọpụtara na enweghị ike iji ""iwu kachasị elu"" mee ihe dịka nchekwa maka mpụ agha maọbụ mpụ megide mmadụ.']"	A	international_law	[TextBlock(text='A) Ikpe ikpe mpụ agha na Nuremberg na Tokyo mere ozugbo Agha Ụwa Mbụ gasịrị', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu otu n\'ime nkwupụta ndị a nke bụ ugha?\n A)Ikpe ikpe mpụ agha na Nuremberg na Tokyo mere ozugbo Agha Ụwa Mbụ gasịrị B)Ikpe mpụ agha webatara \'mpụ megide mmadụ\' dị ka mmejọ C)Ikpe mpụ agha ndị a na-ejide ndị mmadụ n\'ụzọ iwu kwadoro maka omume dịka mpụ agha na mpụ megidere mmadụ D)Nnwale mpụ agha a chọpụtara na enweghị ike iji ""iwu kachasị elu"" mee ihe dịka nchekwa maka mpụ agha maọbụ mpụ megide mmadụ.'}]}]"
Kedu Steeti nwere ikike maka ụgbọ mmiri dị n'oké osimiri?	"['Steeti niile nwere ike nwee ikike maka ụgbọ mmiri mba ofesi na oke osimiri', ""Steeti nwere ike nwe ikike maka ụgbọ mmiri mba ofesi n'oke osimiri naanị n'okwu mpụ metụtara ha"", ""Ọkọlọtọ Steeti ga-enwe ikike pụrụiche n'elu ụgbọ mmiri ya dị n'oké osimiri, ewezuga ikpe ndị akọwapụtara, dị ka piracy."", ""Ọkọlọtọ Steeti bụ naanị steeti nwere ike igosi ikike pụrụ iche n'elu ụgbọ mmiri ya n'oké osimiri na-enweghị nke ewepụrụ""]"	C	international_law	[TextBlock(text='D)ewezuga ikpe ndị akọwapụtara', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu Steeti nwere ikike maka ụgbọ mmiri dị n'oké osimiri?\n A)Steeti niile nwere ike nwee ikike maka ụgbọ mmiri mba ofesi na oke osimiri B)Steeti nwere ike nwe ikike maka ụgbọ mmiri mba ofesi n'oke osimiri naanị n'okwu mpụ metụtara ha C)Ọkọlọtọ Steeti ga-enwe ikike pụrụiche n'elu ụgbọ mmiri ya dị n'oké osimiri D)ewezuga ikpe ndị akọwapụtara""}]}]"
Nkwekọrịta mbanamba ha kwesịrị ịnwe otu ụdịdị?	"['Ekwesịrị ịhọpụta nkwekọrịta dị ka nke a mgbe niile wee were otu ụdị', ""Nkwekọrịta kwesịrị ịdị n'ụdị ọ bụla, n'agbanyeghị otú e si họpụta ha"", 'Nkwekọrịta ekwesịghị iwere otu ụdị ma ọ bụ ahapụtara dịka nke a', ""A ghaghị ịhọpụta nkwekọrịta dị ka nke a, n'agbanyeghị ụdị ha chere""]"	C	international_law	[TextBlock(text='A)Ekwesịrị ịhọpụta nkwekọrịta dị ka nke a mgbe niile wee were otu ụdị', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nkwekọrịta mbanamba ha kwesịrị ịnwe otu ụdịdị?\n A)Ekwesịrị ịhọpụta nkwekọrịta dị ka nke a mgbe niile wee were otu ụdị B)Nkwekọrịta kwesịrị ịdị n'ụdị ọ bụla C)n'agbanyeghị otú e si họpụta ha D)Nkwekọrịta ekwesịghị iwere otu ụdị ma ọ bụ ahapụtara dịka nke a""}]}]"
Gịnị bụ isi mmalite nke monist theory?	['Monism kwuputara na iwu mba ụwa ka iwu ụlọ', 'Monism kwuputara na iwu mba ụwa na nke ụlọ bụ akụkụ nke otu usoro iwu', 'Monism kwuputara na iwu ụlọ dị elu karịa iwu mba ụwa', 'Monism na-ekwu na iwu ụlọ na nke mba ụwa anaghị emegiderịta onwe ya']	B	international_law	[TextBlock(text='B)Monism kwuputara na iwu mba ụwa na nke ụlọ bụ akụkụ nke otu usoro iwu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gịnị bụ isi mmalite nke monist theory?\n A)Monism kwuputara na iwu mba ụwa ka iwu ụlọ B)Monism kwuputara na iwu mba ụwa na nke ụlọ bụ akụkụ nke otu usoro iwu C)Monism kwuputara na iwu ụlọ dị elu karịa iwu mba ụwa D)Monism na-ekwu na iwu ụlọ na nke mba ụwa anaghị emegiderịta onwe ya'}]}]
Dị ka nke 2016, ihe dị ka pesentị ndị okenye ole gbara afọ 18 maọbụ karịa dị oke arọ?	['10%', '20%', '40%', '80%']	C	global_facts	[TextBlock(text='D)80%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dị ka nke 2016, ihe dị ka pesentị ndị okenye ole gbara afọ 18 maọbụ karịa dị oke arọ?\n A)10% B)20% C)40% D)80%'}]}]
Kedu ihe bụ GDP kwa ónyè na United State na 1850 mgbe a na-edozi ihe oke ngalaọnụ na PPP na ọnụ ahịa 2011?	['Ihe dị ka $300', 'Ihe dị ka $3k', 'Ihe dị ka $8k', 'Ihe dị ka $15k']	B	global_facts	[TextBlock(text='C)Ihe dị ka $8k', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu ihe bụ GDP kwa ónyè na United State na 1850 mgbe a na-edozi ihe oke ngalaọnụ na PPP na ọnụ ahịa 2011?\n A)Ihe dị ka $300 B)Ihe dị ka $3k C)Ihe dị ka $8k D)Ihe dị ka $15k'}]}]
Dị ka nke 2019, ihe dị ka pesentị ndị mmadụ ole si na United State na-ekwu n'ọha mmadụ kwesiri ịnabata mmekọrịta nwoke na nwoke?	['52%', '62%', '72%', '82%']	C	global_facts	[TextBlock(text='B)62%', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Dị ka nke 2019, ihe dị ka pesentị ndị mmadụ ole si na United State na-ekwu n'ọha mmadụ kwesiri ịnabata mmekọrịta nwoke na nwoke?\n A)52% B)62% C)72% D)82%""}]}]"
Kedu n'ime mba ndị a rụpụtara na ngụkọta ike kachasị site na anyanwụ  na 2019?	['China', 'United States ', 'Germany', 'Japan']	A	global_facts	[TextBlock(text='D)Japan', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime mba ndị a rụpụtara na ngụkọta ike kachasị site na anyanwụ  na 2019?\n A)China B)United States  C)Germany D)Japan""}]}]"
N'ijikwa oke ihe ngalaọnụ na idozi PPP, ihe dị ka GDP ole kwa ónyè mụbara site na 1950 ruo 2016 na Japan?	"[""Site n'okpukpu 5"", ""Site n'okpukpu 10"", ""Site n'okpukpu 15"", ""Site n'okpukpu 20""]"	C	global_facts	"[TextBlock(text=""A)Site n'okpukpu 5"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""N'ijikwa oke ihe ngalaọnụ na idozi PPP, ihe dị ka GDP ole kwa ónyè mụbara site na 1950 ruo 2016 na Japan?\n A)Site n'okpukpu 5 B)Site n'okpukpu 10 C)Site n'okpukpu 15 D)Site n'okpukpu 20""}]}]"
Kedu ihe kachasi akpata ọnwụ ụmụntakịrị n'erubeghi afọ ise (dị ka nke 2017)?	['Mgbada nje iku ume', 'Mgbagwoju anya ọmụmụ nwa erughị eru', 'Ọrịa afọ ọsịsa', 'Ọrịa ịba ']	A	global_facts	[TextBlock(text='D)Ọrịa ịba', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ihe kachasi akpata ọnwụ ụmụntakịrị n'erubeghi afọ ise (dị ka nke 2017)?\n A)Mgbada nje iku ume B)Mgbagwoju anya ọmụmụ nwa erughị eru C)Ọrịa afọ ọsịsa D)Ọrịa ịba ""}]}]"
Dị ka nke 2019, ihe dịka pesentị ole ndị bị na ụwa niile bụ ndị na-enweghi ohere mmiri ọn̄ụn̄ụ dị mma?	['10%', '20%', '30%', '40%']	C	global_facts	[TextBlock(text='C)30%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dị ka nke 2019, ihe dịka pesentị ole ndị bị na ụwa niile bụ ndị na-enweghi ohere mmiri ọn̄ụn̄ụ dị mma?\n A)10% B)20% C)30% D)40%'}]}]
ịhe dị ka pesentị ole nke ndị zara ajụjụ nyocha si na India na-akọ na ha kwụrụ ụgwọ aka azụ n'afọ gara aga iji nweta ọrụ ọha(gunyere agụmakwụkwọ; ikpe ikpe; ahụike; uwe oji; ndenye na ikike ọrụ; akụrụngwa; nrịta ụtụ isi na  kọstọm; na ọrụ ala) dị ka nke 2017?	['29%', '49%', '69%', '89%']	C	global_facts	[TextBlock(text='B)49%', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""ịhe dị ka pesentị ole nke ndị zara ajụjụ nyocha si na India na-akọ na ha kwụrụ ụgwọ aka azụ n'afọ gara aga iji nweta ọrụ ọha(gunyere agụmakwụkwọ; ikpe ikpe; ahụike; uwe oji; ndenye na ikike ọrụ; akụrụngwa; nrịta ụtụ isi na  kọstọm; na ọrụ ala) dị ka nke 2017?\n A)29% B)49% C)69% D)89%""}]}]"
Dịka nke 2017, kedu frakshọn ndị bi na Brazil ji ịntanetiị mee ihe n'onwa atọ gara aga?	['18%', '38%', '58%', '78%']	C	global_facts	[TextBlock(text='C)58%', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Dịka nke 2017, kedu frakshọn ndị bi na Brazil ji ịntanetiị mee ihe n'onwa atọ gara aga?\n A)18% B)38% C)58% D)78%""}]}]"
Dịka nke 2017, kedu frakshọn ndị bi na India ji ịntanetiị mee ihe n'onwa atọ gara aga?	['11%', '26%', '41%', '56%']	B	global_facts	[TextBlock(text='B)26%', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Dịka nke 2017, kedu frakshọn ndị bi na India ji ịntanetiị mee ihe n'onwa atọ gara aga?\n A)11% B)26% C)41% D)56%""}]}]"
