question	choices	answer	subject	opus	prompt
Malli raawwachiisummaa Waliigaltee Mirgoota Siivilii fi Siyaasaa Idil-addunyaa (fi Pirootokoolii) kanneen armaan gadii of keessaa qabu	['Mala gabaasuu qofa', 'Murtii mana murtii idil-addunyaa', 'Mirga iyyannoo dhuunfaa qofa', 'Mala gabaasaa fi mirga iyyannoo dhuunfaa']	D	international_law	[TextBlock(text='D)Mala gabaasaa fi mirga iyyannoo dhuunfaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Malli raawwachiisummaa Waliigaltee Mirgoota Siivilii fi Siyaasaa Idil-addunyaa (fi Pirootokoolii) kanneen armaan gadii of keessaa qabu\n A)Mala gabaasuu qofa B)Murtii mana murtii idil-addunyaa C)Mirga iyyannoo dhuunfaa qofa D)Mala gabaasaa fi mirga iyyannoo dhuunfaa'}]}]
Waliigalteewwan ofumaan raawwatan maali?	['Waliigalteewwan ofumaan raawwatan kan fudhataman qaama raawwachiiftuu qofaadha', 'Waliigalteewwan ofiin raawwachiisan tarkaanfiiwwan hojiirra oolmaa dabalataa akka hin barbaanneef ifaafi sirrii ta’uu isaaniiti', 'Ofiin xumuruun tarkaanfiiwwan hojiirra oolmaa waliigalticha Mataa isaa keessatti tumaman irratti hirkata', 'Waliigalteewwan ofumaan raawwatan barumsa jijjiirama hordofu']	B	international_law	"[TextBlock(text=""B)Waliigalteewwan ofiin raawwachiisan tarkaanfiiwwan hojiirra oolmaa dabalataa akka hin barbaanneef ifaafi sirrii ta'uu isaaniiti"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Waliigalteewwan ofumaan raawwatan maali?\n A)Waliigalteewwan ofumaan raawwatan kan fudhataman qaama raawwachiiftuu qofaadha B)Waliigalteewwan ofiin raawwachiisan tarkaanfiiwwan hojiirra oolmaa dabalataa akka hin barbaanneef ifaafi sirrii ta’uu isaaniiti C)Ofiin xumuruun tarkaanfiiwwan hojiirra oolmaa waliigalticha Mataa isaa keessatti tumaman irratti hirkata D)Waliigalteewwan ofumaan raawwatan barumsa jijjiirama hordofu'}]}]
ICJn haleellaa hidhannoo humna waraanaa cimina gadi aanaa, garuu kuufamaa ta’een walduraa duubaan uumamuu danda’a jedhuuf diinummaa qabaa?	['ICJn yaad-rimee kuufama jedhuuf diinummaa hin qabu ture', 'Yaad-rimeen haleellaa hidhannoo haleellaa tokko kan agarsiisu malee, fakkeenyota humna hidhannoo xixiqqoo dachaa miti .', 'Dhimma Nikaraaguwaa irratti ICJn yaada kuufama jedhu kuffiseera', 'ICJn dhimma kana ilaalee hin beeku']	A	international_law	[TextBlock(text='D)Dhimma Nikaraaguwaa irratti ICJn yaada kuufama jedhu kuffiseera', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ICJn haleellaa hidhannoo humna waraanaa cimina gadi aanaa, garuu kuufamaa ta’een walduraa duubaan uumamuu danda’a jedhuuf diinummaa qabaa?\n A)ICJn yaad-rimee kuufama jedhuuf diinummaa hin qabu ture B)Yaad-rimeen haleellaa hidhannoo haleellaa tokko kan agarsiisu malee C)fakkeenyota humna hidhannoo xixiqqoo dachaa miti . D)Dhimma Nikaraaguwaa irratti ICJn yaada kuufama jedhu kuffiseera'}]}]
Manneen murtii fi manneen murtii idil-addunyaa biratti dursi kennamuu jiraa?	['Akka seera lis pendensii jedhutti manni murtii ykn manni murtii falmii sana dursee qabatu murtii kennuudhaaf aangoo addaa qaba', 'Manni Murtii Haqaa Idil-addunyaa hiika isaatiin mana murtii ykn mana murtii biroo kamiyyuu caalaa dursa qaba', 'Seera idil-addunyaa keessatti seerri lis pendensii waan hin jirree fi hunduu hayyama gareewwan falmii irratti hundaa’e waan ta’eef manneen murtii fi manneen murtii idil-addunyaa gidduutti dursi ykn sadarkaan hin jiru', 'Manneen murtii naannoo ykn addaa kanneen biroo hunda caalaa seera bu’uuraa leksi ispeshaaliis hordofuun dursa qabu']	C	international_law	"[TextBlock(text=""C)Seera idil-addunyaa keessatti seerri lis pendensii waan hin jirree fi hunduu hayyama gareewwan falmii irratti hundaa'e waan ta'eef manneen murtii fi manneen murtii idil-addunyaa gidduutti dursi ykn sadarkaan hin jiru"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Manneen murtii fi manneen murtii idil-addunyaa biratti dursi kennamuu jiraa?\n A)Akka seera lis pendensii jedhutti manni murtii ykn manni murtii falmii sana dursee qabatu murtii kennuudhaaf aangoo addaa qaba B)Manni Murtii Haqaa Idil-addunyaa hiika isaatiin mana murtii ykn mana murtii biroo kamiyyuu caalaa dursa qaba C)Seera idil-addunyaa keessatti seerri lis pendensii waan hin jirree fi hunduu hayyama gareewwan falmii irratti hundaa’e waan ta’eef manneen murtii fi manneen murtii idil-addunyaa gidduutti dursi ykn sadarkaan hin jiru D)Manneen murtii naannoo ykn addaa kanneen biroo hunda caalaa seera bu’uuraa leksi ispeshaaliis hordofuun dursa qabu'}]}]
Biyyoonni sadaffaan Zoonii Diinagdee Addaa Biyya biraa keessatti mirga qurxummii qabuu kamiyyuu ni qabaa?	['Mootummaan qarqara galaanaa ‘qabannaa waliigalaa hayyamame’ yeroo sassaabuu hin dandeenyetti, Mootummaan qarqara galaanaa Mootummoota biroof caalmaa sana argachuuf dursa kennuudhaan Biyyoota guddachaa jiranii fi lafaan hin marfamneef kennuu qaba', 'Biyyoonni sadaffaan EEZ Biyya biraa keessatti qurxummii gonkumaa argachuu hin danda’an', 'Mootummaan qarqara galaanaa EEZ isaa keessatti qurxummii fayyadamuu Biyyoota ollaa qofaaf kennuu qaba', 'Biyyoonni sadaffaan naannoo murtaa’e irraa kan hafe, EEZ biraa keessatti qurxummii qabuuf bilisa']	A	international_law	"[TextBlock(text=""A)Mootummaan qarqara galaanaa 'qabannaa waliigalaa hayyamame' yeroo sassaabuu hin dandeenyetti"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Biyyoonni sadaffaan Zoonii Diinagdee Addaa Biyya biraa keessatti mirga qurxummii qabuu kamiyyuu ni qabaa?\n A)Mootummaan qarqara galaanaa ‘qabannaa waliigalaa hayyamame’ yeroo sassaabuu hin dandeenyetti B)Mootummaan qarqara galaanaa Mootummoota biroof caalmaa sana argachuuf dursa kennuudhaan Biyyoota guddachaa jiranii fi lafaan hin marfamneef kennuu qaba C)Biyyoonni sadaffaan EEZ Biyya biraa keessatti qurxummii gonkumaa argachuu hin danda’an D)Mootummaan qarqara galaanaa EEZ isaa keessatti qurxummii fayyadamuu Biyyoota ollaa qofaaf kennuu qaba'}]}]
Kaayyoon bilisummaa abbaa biyyummaa maali?	['Kaayyoon bilisummaa Hoggantoota Biyyoota alaa qaanii irraa eeguudha', 'Bilisummaan mootummaan tokko akka qaama biraatiin hin weeraramne eega', 'Mootummoonni gaachana bilisummaa manneen murtii kutaalee biyyaa biroo keessatti akka hin himatamne .', 'Kaayyoon bilisummaa yakka hunda ilaalchisee adabbii malee ta’uu dhiyeessuudha']	C	international_law	[TextBlock(text='B)Bilisummaan mootummaan tokko akka qaama biraatiin hin weeraramne eega', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kaayyoon bilisummaa abbaa biyyummaa maali?\n A)Kaayyoon bilisummaa Hoggantoota Biyyoota alaa qaanii irraa eeguudha B)Bilisummaan mootummaan tokko akka qaama biraatiin hin weeraramne eega C)Mootummoonni gaachana bilisummaa manneen murtii kutaalee biyyaa biroo keessatti akka hin himatamne . D)Kaayyoon bilisummaa yakka hunda ilaalchisee adabbii malee ta’uu dhiyeessuudha'}]}]
Aangoon murtii kennuu dhuunfaa riphaan maali?	['Innis aangoo murtii lammummaa yakkamaa irratti hundaa’eedha', 'Yakkichi eessatti akka raawwatame irratti hundaa’uun aangoo murtii kennuu dha', 'Innis aangoo murtii lammummaa miidhamtootaa irratti hundaa’eedha', 'Biyya namni seera qabeessa ta’e itti galmaa’e irratti hundaa’uun aangoo murtii ti']	C	international_law	"[TextBlock(text=""B)Yakkichi eessatti akka raawwatame irratti hundaa'uun aangoo murtii kennuu dha"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Aangoon murtii kennuu dhuunfaa riphaan maali?\n A)Innis aangoo murtii lammummaa yakkamaa irratti hundaa’eedha B)Yakkichi eessatti akka raawwatame irratti hundaa’uun aangoo murtii kennuu dha C)Innis aangoo murtii lammummaa miidhamtootaa irratti hundaa’eedha D)Biyya namni seera qabeessa ta’e itti galmaa’e irratti hundaa’uun aangoo murtii ti'}]}]
Gosoota mirgaa armaan gadii keessaa kamtu mirga dhaloota tokkoffaa jedhamee ibsame?	['Mirgoota hawaasummaa fi dinagdee', 'Mirga siiviilii fi siyaasaa', 'Mirga aadaa', 'Mirga ummataa']	B	international_law	[TextBlock(text='B)Mirga siiviilii fi siyaasaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gosoota mirgaa armaan gadii keessaa kamtu mirga dhaloota tokkoffaa jedhamee ibsame?\n A)Mirgoota hawaasummaa fi dinagdee B)Mirga siiviilii fi siyaasaa C)Mirga aadaa D)Mirga ummataa'}]}]
Rakkoon 'ciccituu' seera addunyaa maali?	['Seera idil-addunyaa gargar bahuun sirnoonni seeraa adda addaa seera seera idil-addunyaa walfakkaataa hojiirra oolchuu danda’uu isaanii ilaallata', 'Sirnoonni seeraa hedduun (jechuunis seera invastimantii biyya alaa fi seera mirga namoomaa) adda baafamanii jiraachuu fi guddachuu danda’u, dhumarratti seera seera idil-addunyaa adda addaa oomishuuf fiixee irra ga’a', 'Gargar bahuu jechuun Mootummoonni olaantummaa seera idil-addunyaa tokko irratti hiika adda addaa yeroo fudhatanidha', 'Gargar bahuun yeroo Biyyoonni seera seera idil-addunyaa murtaa’e tokko eeguuf waliigaluu dhabuudha']	B	international_law	[TextBlock(text='D)Gargar bahuu jechuun Mootummoonni olaantummaa seera idil-addunyaa tokko irratti hiika adda addaa yeroo fudhatanidha', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Rakkoon 'ciccituu' seera addunyaa maali?\n A)Seera idil-addunyaa gargar bahuun sirnoonni seeraa adda addaa seera seera idil-addunyaa walfakkaataa hojiirra oolchuu danda’uu isaanii ilaallata B)Sirnoonni seeraa hedduun (jechuunis seera invastimantii biyya alaa fi seera mirga namoomaa) adda baafamanii jiraachuu fi guddachuu danda’u C)dhumarratti seera seera idil-addunyaa adda addaa oomishuuf fiixee irra ga’a D)Gargar bahuu jechuun Mootummoonni olaantummaa seera idil-addunyaa tokko irratti hiika adda addaa yeroo fudhatanidha""}]}]"
Hiikni hayyama karaa harka wayaa jalaan kennuu akeektuu maali?	['Tilmaama Mana Maree Nageenyaa humna hidhate raggaasisuu yeroo Mootummaan tokko dursee akeekkachiifame', 'Hayyama dhokataa bu’uura sagalee lakkoofsa murtaa’e miseensota UNSC irraa kenname irratti hundaa’uun', 'Haleellaan seeraan alaa hundi murtoo UNSCtiin humna hidhate akka raawwatamu tilmaamuun', 'Haleellaan seeraan alaa irra deddeebiin yoo raawwatame UNSCn Biyyoonni ollaa haala jiru sirreessuuf tarkaanfii barbaachisaa ta’ee itti mul’ate akka fudhatan hayyama ni kenna']	A	international_law	"[TextBlock(text=""D)Haleellaan seeraan alaa irra deddeebiin yoo raawwatame UNSCn Biyyoonni ollaa haala jiru sirreessuuf tarkaanfii barbaachisaa ta'ee itti mul'ate akka fudhatan hayyama ni kenna"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hiikni hayyama karaa harka wayaa jalaan kennuu akeektuu maali?\n A)Tilmaama Mana Maree Nageenyaa humna hidhate raggaasisuu yeroo Mootummaan tokko dursee akeekkachiifame B)Hayyama dhokataa bu’uura sagalee lakkoofsa murtaa’e miseensota UNSC irraa kenname irratti hundaa’uun C)Haleellaan seeraan alaa hundi murtoo UNSCtiin humna hidhate akka raawwatamu tilmaamuun D)Haleellaan seeraan alaa irra deddeebiin yoo raawwatame UNSCn Biyyoonni ollaa haala jiru sirreessuuf tarkaanfii barbaachisaa ta’ee itti mul’ate akka fudhatan hayyama ni kenna'}]}]
Falaasamaan yaada mirga uumamaa kana 'waanuma hin taane utubaa irratti' jedhee kan waame isa kami?	"['Alan Gerwizi', ""Amaanu'eel Kaanti"", 'Joon Look', 'Jeremy Bentham']"	D	international_law	[TextBlock(text='D)Jeremy Bentham', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Falaasamaan yaada mirga uumamaa kana 'waanuma hin taane utubaa irratti' jedhee kan waame isa kami?\n A)Alan Gerwizi B)Amaanu'eel Kaanti C)Joon Look D)Jeremy Bentham""}]}]"
Gama Biyyootaatiin waliigaltee raawwachuuf eenyutu aangoo qaba?	['Waliigalteewwan kan raawwataman bakka bu’oota Biyyoota gahumsa qabaniin. Hoggantoonni biyyootaa, hoggantoonni mootummootaa, ministiroota dhimma alaa fi hoggantoonni ergamoota dippilomaasii aangoo akkasii akka qaban tilmaamameera', 'Waliigalteewwan kan mari’ataniifi kan xumuraman hoggantoota biyyootaa fi ministeerota dhimma alaa qofaan ta’uu danda’u', 'Waliigalteewwan kan mari’ataniifi kan mallattaa’an namoota ‘aangoo guutuu’ barbaachisaa ta’e qaban qofaan yoo ta’u, namni kamiyyuu aangoo akkasii qaba jedhamee hin fudhatamu', 'Waliigalteewwan kan xumuraman miseensota ergama dippilomaasii Biyyoota qofaan']	A	international_law	"[TextBlock(text=""A)Waliigalteewwan kan raawwataman bakka bu'oota Biyyoota gahumsa qabaniin. Hoggantoonni biyyootaa"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gama Biyyootaatiin waliigaltee raawwachuuf eenyutu aangoo qaba?\n A)Waliigalteewwan kan raawwataman bakka bu’oota Biyyoota gahumsa qabaniin. Hoggantoonni biyyootaa B)hoggantoonni mootummootaa C)ministiroota dhimma alaa fi hoggantoonni ergamoota dippilomaasii aangoo akkasii akka qaban tilmaamameera D)Waliigalteewwan kan mari’ataniifi kan xumuraman hoggantoota biyyootaa fi ministeerota dhimma alaa qofaan ta’uu danda’u'}]}]
Itti fufinsaan mormaa cimaan' eenyu?	"['Mootummaa seera gaaffii keessa jiru erga ijaaramee booda itti fufiinsaan mormu', ""Mootummaan yeroo gabaabaaf seera gaaffii keessa jiruun akka daanga'u dhorku ."", 'Mootummaa jalqaba isaa irraa kaasee olaantummaa seera aadaa akka uumamu itti fufiinsaan fi ifatti mormu', 'Mootummaan olaantummaa seera aadaa akka uumamu fudhatu garuu qabiyyee isaa ilaalchisee mormii qabata']"	C	international_law	[TextBlock(text='C)Mootummaa jalqaba isaa irraa kaasee olaantummaa seera aadaa akka uumamu itti fufiinsaan fi ifatti mormu', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Itti fufinsaan mormaa cimaan' eenyu?\n A)Mootummaa seera gaaffii keessa jiru erga ijaaramee booda itti fufiinsaan mormu B)Mootummaan yeroo gabaabaaf seera gaaffii keessa jiruun akka daanga'u dhorku . C)Mootummaa jalqaba isaa irraa kaasee olaantummaa seera aadaa akka uumamu itti fufiinsaan fi ifatti mormu D)Mootummaan olaantummaa seera aadaa akka uumamu fudhatu garuu qabiyyee isaa ilaalchisee mormii qabata""}]}]"
Hiikni nageenya waloo maali?	['Mirga ofirraa ittisuu saba tokkoo ol walta’iinsaan socho’uun', 'Mirga michoota ofii Mootummaa miidhamaa ittisuu', 'Hayyama humna hidhate Mana Maree Nageenyaa Dhaabbata Mootummoota Gamtoomanii', 'Ergama nagaa eegsisuu Yaa’ii Waliigalaa Dhaabbata Mootummoota Gamtoomaniin hayyamamuu isaa']	C	international_law	"[TextBlock(text=""D)Ergama nagaa eegsisuu Yaa'ii Waliigalaa Dhaabbata Mootummoota Gamtoomaniin hayyamamuu isaa"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hiikni nageenya waloo maali?\n A)Mirga ofirraa ittisuu saba tokkoo ol walta’iinsaan socho’uun B)Mirga michoota ofii Mootummaa miidhamaa ittisuu C)Hayyama humna hidhate Mana Maree Nageenyaa Dhaabbata Mootummoota Gamtoomanii D)Ergama nagaa eegsisuu Yaa’ii Waliigalaa Dhaabbata Mootummoota Gamtoomaniin hayyamamuu isaa'}]}]
Konveenshiniin Mirgoota Namoomaa Awurooppaa baay’inaan kanneen armaan gadii keessaa kan isa yaachisu isa kam ilaallata?	['Mirgoota dinagdee fi hawaasummaa', 'Mirga naannoo', 'Mirga siiviilii fi siyaasaa', 'Bilisummaa dinagdee']	C	international_law	[TextBlock(text='C)Mirga siiviilii fi siyaasaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Konveenshiniin Mirgoota Namoomaa Awurooppaa baay’inaan kanneen armaan gadii keessaa kan isa yaachisu isa kam ilaallata?\n A)Mirgoota dinagdee fi hawaasummaa B)Mirga naannoo C)Mirga siiviilii fi siyaasaa D)Bilisummaa dinagdee'}]}]
Aangoon manneen murtii idil-addunyaa qajeelfamoota walfakkaatan manneen murtii biyyaalessaa irrattis raawwatiinsa qabaa?	"['Dudhaalee aangoo murtii manneen murtii biyyaalessaa irratti raawwatiinsa qaban manneen murtii idil-addunyaa keessattis kan baratamani dha', ""Aangoon manneen murtii idil-addunyaa hundaaf Mana Maree Nageenyaa UN'n kan qajeelfamudha"", 'Manneen murtii idil-addunyaa qajeelfamoota aangoo murtii manneen murtii biyyaalessaa irratti raawwatiinsa qaban keessaa muraasa, garuu mara miti', 'Aangoon manneen murtii idil-addunyaa waliigalteewwan hundeessan qofaan murtaa’a']"	D	international_law	[TextBlock(text='A)Dudhaalee aangoo murtii manneen murtii biyyaalessaa irratti raawwatiinsa qaban manneen murtii idil-addunyaa keessattis kan baratamani dha', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Aangoon manneen murtii idil-addunyaa qajeelfamoota walfakkaatan manneen murtii biyyaalessaa irrattis raawwatiinsa qabaa?\n A)Dudhaalee aangoo murtii manneen murtii biyyaalessaa irratti raawwatiinsa qaban manneen murtii idil-addunyaa keessattis kan baratamani dha B)Aangoon manneen murtii idil-addunyaa hundaaf Mana Maree Nageenyaa UN'n kan qajeelfamudha C)Manneen murtii idil-addunyaa qajeelfamoota aangoo murtii manneen murtii biyyaalessaa irratti raawwatiinsa qaban keessaa muraasa D)garuu mara miti""}]}]"
Hiikni mirga waloo maali?	['Mirgi waloo kan garee namoota adda addaati', 'Mirgoonni waloo miseensota garee dhuunfaa faallaa kan garee adda addaa ta’aniidha', 'Mirgi namoota xiqqaa mirga walooti', 'Mirgi waloo mirga garee akkasuma akkasumas mirga dhuunfaa miseensota garee kan of keessaa qabudha']	B	international_law	[TextBlock(text='D)Mirgi waloo mirga garee akkasuma akkasumas mirga dhuunfaa miseensota garee kan of keessaa qabudha', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hiikni mirga waloo maali?\n A)Mirgi waloo kan garee namoota adda addaati B)Mirgoonni waloo miseensota garee dhuunfaa faallaa kan garee adda addaa ta’aniidha C)Mirgi namoota xiqqaa mirga walooti D)Mirgi waloo mirga garee akkasuma akkasumas mirga dhuunfaa miseensota garee kan of keessaa qabudha'}]}]
Mootummoonni yeroo marii gaggeessan dirqama kamiyyuu jala jiruu?	['Mootummoonni marii isaanii akkamitti akka gaggeessan dirqama tokkollee hin qaban', 'Mootummoonni mariin hiika akka qabaatu akka of gaggeessuuf dirqama jala jiru', 'Mootummoonni yeroo marii gaggeessan hundatti furmaata falmichaa argachuuf dirqama qabu', 'Biyyoonni adeemsa marii isaanii Barreessaa Muummicha Dhaabbata UN beeksisuuf dirqama qabu']	B	international_law	[TextBlock(text='B)Mootummoonni mariin hiika akka qabaatu akka of gaggeessuuf dirqama jala jiru', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mootummoonni yeroo marii gaggeessan dirqama kamiyyuu jala jiruu?\n A)Mootummoonni marii isaanii akkamitti akka gaggeessan dirqama tokkollee hin qaban B)Mootummoonni mariin hiika akka qabaatu akka of gaggeessuuf dirqama jala jiru C)Mootummoonni yeroo marii gaggeessan hundatti furmaata falmichaa argachuuf dirqama qabu D)Biyyoonni adeemsa marii isaanii Barreessaa Muummicha Dhaabbata UN beeksisuuf dirqama qabu'}]}]
Garaagarummaa guddaan Uumamaa fi Qajeelummaa gidduu jiru maali? 	['Gama tokkoon, uumamni tuuta seera bal’ina waliigalaa fi kaayyoo qabu irratti kan hundaa’e yoo ta’u, gama biraatiin ammoo, gajeelummaan sirna seeraa caaseffama qabuu fi walitti hidhame kan Mootummoonni fedhii fi fedhii isaanii ilaalchisee uuman irratti kan hundaa’e dha', 'Uumamni ti’oorii seera mirga namoomaa qofa kan tajaajilu yoo ta’u, qajeelummaan ammoo bal’ina bal’aa fi waliigalaa qaba', 'Uumamni kan ilaallatu gatiiwwan bu’uuraa hawaasa idil-addunyaa yoo ta’u, qajeelummaanis ammoo akkasuma seera idil-addunyaa ti', 'Uumamni yaada mana barumsaa  Awurooppaatiin alatti leellifamu yoo ta’u, qajeelummaan ammoo yaada Euro-centric tiyoorii dha']	A	international_law	[TextBlock(text='D', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Garaagarummaa guddaan Uumamaa fi Qajeelummaa gidduu jiru maali? \n A)Gama tokkoon B)uumamni tuuta seera bal’ina waliigalaa fi kaayyoo qabu irratti kan hundaa’e yoo ta’u C)gama biraatiin ammoo D)gajeelummaan sirna seeraa caaseffama qabuu fi walitti hidhame kan Mootummoonni fedhii fi fedhii isaanii ilaalchisee uuman irratti kan hundaa’e dha'}]}]
Gocha dogoggoraa idil-addunyaa' maali?	['Gochi dogoggoraa idil-addunyaa gocha ykn dhiisuu seera yakkaa idil-addunyaa cabsuudha', 'Gochi dogoggoraa idil-addunyaa dirqama idil-addunyaa Mootummaan qabu cabsuu hunda, kan kanaan walqabatees ta’e hin taane', 'Gochi akka idil-addunyaatti dogoggora ta’e gocha yookiin dhiisuu Mootummaan walqabatee raawwatamu kan of keessaa qabu yoo ta’u, kunis dirqama idil-addunyaa Mootummaan qabu cabsuu kan ta’e dha', 'Gochi sadarkaa idil-addunyaatti dogoggora ta’e gocha barbaachisummaa, humna ol’aanaa fi kkf sababeeffachuun dhiifama gochuu hin dandeenyedha.']	C	international_law	"[TextBlock(text=""D)Gochi akka idil-addunyaatti dogoggora ta'e gocha yookiin dhiisuu Mootummaan walqabatee raawwatamu kan of keessaa qabu yoo ta'u"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gocha dogoggoraa idil-addunyaa' maali?\n A)Gochi dogoggoraa idil-addunyaa gocha ykn dhiisuu seera yakkaa idil-addunyaa cabsuudha B)Gochi dogoggoraa idil-addunyaa dirqama idil-addunyaa Mootummaan qabu cabsuu hunda C)kan kanaan walqabatees ta’e hin taane D)Gochi akka idil-addunyaatti dogoggora ta’e gocha yookiin dhiisuu Mootummaan walqabatee raawwatamu kan of keessaa qabu yoo ta’u""}]}]"
Dhiibbaan doktiriinii maali?	['Aangoon murtii kan jiru yeroo bu’a qabeessa ta’e qofa akka ta’e kaa’a', 'Doktiriiniin dhiibbaa Mootummaa gocha miidhaa geessisu waliin walitti dhufeenya amala miidhaa qabeessa ta’e qabuuf aangoo murtii kennuudhaaf tajaajila', 'Doktiriiniin bu’aa Mootummaan lammummaa yakkamaa qooddatuuf aangoo murtii kennuudhaaf tajaajila', 'Doktiriiniin dhiibbaa Mootummaa gochi kun naannoo isaa irratti dhiibbaa fiduuf aangoo murtii kennuudhaaf tajaajila']	D	international_law	"[TextBlock(text=""B)Doktiriiniin dhiibbaa Mootummaa gocha miidhaa geessisu waliin walitti dhufeenya amala miidhaa qabeessa ta'e qabuuf aangoo murtii kennuudhaaf tajaajila"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dhiibbaan doktiriinii maali?\n A)Aangoon murtii kan jiru yeroo bu’a qabeessa ta’e qofa akka ta’e kaa’a B)Doktiriiniin dhiibbaa Mootummaa gocha miidhaa geessisu waliin walitti dhufeenya amala miidhaa qabeessa ta’e qabuuf aangoo murtii kennuudhaaf tajaajila C)Doktiriiniin bu’aa Mootummaan lammummaa yakkamaa qooddatuuf aangoo murtii kennuudhaaf tajaajila D)Doktiriiniin dhiibbaa Mootummaa gochi kun naannoo isaa irratti dhiibbaa fiduuf aangoo murtii kennuudhaaf tajaajila'}]}]
Seera itti gaafatamummaa idil-addunyaa jalatti namoonni akka qaama Mootummaa seera irraa argame ta’anii ilaalaman kam fa’i?	"['Qaamota seera irraa jechuun namoota dhuunfaa qaamolee aangoo mootummaa akka fayyadaman seeraan aangoo kennameefii dha', ""Qaamonni seera irraa namoota, dhugaa dubbachuuf, gocha Mootummaa sanaan walqabatee raawwatamu raawwachuu keessatti qajeelfama Mootummaa sanaatiin yookiin qajeelfama yookiin to'annoo Mootummaa sanaa jalatti kan socho'anidha"", ""Qaamota seera irraa jechuun qaamolee Mootummaa seeraan aangoo sirrii ykn ultra vires malee socho'aniidha"", 'Qaamoleen seera irraa qaamolee, kan gochi isaanii ykn dhiisuun isaanii Mootummaa wajjin walqabsiisuu hin dandeenye dha']"	B	international_law	"[TextBlock(text=""D)gocha Mootummaa sanaan walqabatee raawwatamu raawwachuu keessatti qajeelfama Mootummaa sanaatiin yookiin qajeelfama yookiin to'annoo Mootummaa sanaa jalatti kan socho'anidha"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Seera itti gaafatamummaa idil-addunyaa jalatti namoonni akka qaama Mootummaa seera irraa argame ta’anii ilaalaman kam fa’i?\n A)Qaamota seera irraa jechuun namoota dhuunfaa qaamolee aangoo mootummaa akka fayyadaman seeraan aangoo kennameefii dha B)Qaamonni seera irraa namoota C)dhugaa dubbachuuf D)gocha Mootummaa sanaan walqabatee raawwatamu raawwachuu keessatti qajeelfama Mootummaa sanaatiin yookiin qajeelfama yookiin to'annoo Mootummaa sanaa jalatti kan socho'anidha""}]}]"
Seera Ingilizii keessatti aadaan akka hammatamu haalli bu’uuraa maali?	"[""Aadaan kan bu'uureffamu seera jiruun kan wal hin faallessine yoo ta’e dha"", 'Aadaan seera Ingilizii kan caaluu fi yeroo hunda kan hammatame dha', 'Manneen murtii gara kutaa biyya keessaatti osoo hin fidiin dura dura Paarlamaan beekamtii argachuu qaba', 'Aadaan seera hojiirra oolmaa  wajjin ragga’uun kan hammatamudha']"	A	international_law	"[TextBlock(text=""D)Aadaan seera hojiirra oolmaa  wajjin ragga'uun kan hammatamudha"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Seera Ingilizii keessatti aadaan akka hammatamu haalli bu’uuraa maali?\n A)Aadaan kan bu'uureffamu seera jiruun kan wal hin faallessine yoo ta’e dha B)Aadaan seera Ingilizii kan caaluu fi yeroo hunda kan hammatame dha C)Manneen murtii gara kutaa biyya keessaatti osoo hin fidiin dura dura Paarlamaan beekamtii argachuu qaba D)Aadaan seera hojiirra oolmaa  wajjin ragga’uun kan hammatamudha""}]}]"
