question	choices	answer	subject	command_r	prompt	verbalized
Nɔnɔme siwo gbɔna dometɔ ka ŋue Europa Amegbetɔ ƒe dzenawo Ŋuti Ʋɔnudrɔ̃ƒea mekpɔ le ametakpɔkpɔ ƒe agbanɔamedzi nyui si le Dukɔa dzi ƒe ɖoɖoa me o?	['Ne nye be amesi le nu biam la le dukɔa ƒe kpɔkplɔ te', 'Afisi wòle be Dukɔa naku nyato siwo wotsɔ ɖe eŋu me', 'Se ƒe ɖoɖo aɖe be woatsɔ akpɔ amewo ta le dukɔa me', 'Aƒe nana amesiwwo katã tsi kpa dome le dukɔ aɖe me']	D	international_law	D)Aƒe nana amesiwwo katã tsi kpa dome le dukɔ aɖe me	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nɔnɔme siwo gbɔna dometɔ ka ŋue Europa Amegbetɔ ƒe dzenawo Ŋuti Ʋɔnudrɔ̃ƒea mekpɔ le ametakpɔkpɔ ƒe agbanɔamedzi nyui si le Dukɔa dzi ƒe ɖoɖoa me o?
 A)Ne nye be amesi le nu biam la le dukɔa ƒe kpɔkplɔ te B)Afisi wòle be Dukɔa naku nyato siwo wotsɔ ɖe eŋu me C)Se ƒe ɖoɖo aɖe be woatsɔ akpɔ amewo ta le dukɔa me D)Aƒe nana amesiwwo katã tsi kpa dome le dukɔ aɖe me"	D
"Nya kae nye gbãtɔ si ɖe gɔmesese si le ""ŋudzedzekpɔkpɔ ƒe vovototo"" nufiafia ŋu abe alesi Europa Amegbetɔ ƒe dzenawo Ŋuti Ʋɔnudrɔ̃ƒe zãe ene? "	['Goodwin ɖe UK ŋu (2002)', 'Airey ɖe Irlande ŋu (1979)', 'Osman ɖe UK ŋu ( 1998)', 'Handyside ɖe UK ŋu (1976)']	D	international_law	C)Osman ɖe UK ŋu (1998)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nya kae nye gbãtɔ si ɖe gɔmesese si le ""ŋudzedzekpɔkpɔ ƒe vovototo"" nufiafia ŋu abe alesi Europa Amegbetɔ ƒe dzenawo Ŋuti Ʋɔnudrɔ̃ƒe zãe ene? 
 A)Goodwin ɖe UK ŋu (2002) B)Airey ɖe Irlande ŋu (1979) C)Osman ɖe UK ŋu ( 1998) D)Handyside ɖe UK ŋu (1976)"	C
Nukawoe nye ɖoɖo siwo wowɔna tsɔ tiaa kodzoɖoƒea me tɔwo?	['Amesiwo le nyaa me tiaa kodzoɖoƒea me tɔwo katã.', 'Amesiwo le nyaa me dasi ɖe kodzoɖoƒea me tɔwo katã.', 'Ame etɔ̃lia si mekpɔa ame ŋkume o, abe CIJ ƒe zimenɔla ene, tiaa ʋɔnudrɔ̃ƒea me tɔwo katã.', 'Akpa eveawoe tiaa nyadrɔ̃ƒea me tɔwo katã tso nya xɔɖe akɔ tɔ ƒe ŋkɔ kpui aɖe me.']	A	international_law	D)abe CIJ ƒe zimenɔla ene.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nukawoe nye ɖoɖo siwo wowɔna tsɔ tiaa kodzoɖoƒea me tɔwo?
 A)Amesiwo le nyaa me tiaa kodzoɖoƒea me tɔwo katã. B)Amesiwo le nyaa me dasi ɖe kodzoɖoƒea me tɔwo katã. C)Ame etɔ̃lia si mekpɔa ame ŋkume o D)abe CIJ ƒe zimenɔla ene"	D
Nukae nye dukplɔse nukpɔsusu dzesidede?	['Dzesidodo le vevie na dukɔa ƒe nyonyo', 'Dzesidodo hiã dukɔa etɔ̃lia ƒe asidada ɖe edzi', 'Dzesidodo bia be amegbetɔ ƒe dzenawo ƒe kakaɖedzi si sɔ nanɔ dukɔ si dzi woda asi ɖo ƒe dukplɔse me.', 'Ele be dukplɔse si sɔ nanɔ dukɔ siwo di be woado dzesi yewo si']	A	international_law	C)Dzesidodo bia be amegbetɔ ƒe dzenawo ƒe kakaɖedzi si sɔ nanɔ dukɔ si dzi woda asi ɖo ƒe dukplɔse me.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nukae nye dukplɔse nukpɔsusu dzesidede?
 A)Dzesidodo le vevie na dukɔa ƒe nyonyo B)Dzesidodo hiã dukɔa etɔ̃lia ƒe asidada ɖe edzi C)Dzesidodo bia be amegbetɔ ƒe dzenawo ƒe kakaɖedzi si sɔ nanɔ dukɔ si dzi woda asi ɖo ƒe dukplɔse me. D)Ele be dukplɔse si sɔ nanɔ dukɔ siwo di be woado dzesi yewo si"	C
Dukɔwo Dome Dukɔmeviwo Kple Dunyahelawo ƒe dzenawo Ŋuti Nubabla (kple eƒe Ðoɖowɔɖi) ƒe sedziwɔwɔ ƒe mɔnu la nye nusiwo gbɔna	['Nyatakaka nana ƒe mɔnu ɖeɖeko', 'Duta dukɔ ʋɔnudrɔ̃ƒe aɖe ƒe ʋɔnudɔdrɔ̃', 'Dzena si le ame ɖekaɖekawo ƒe nyagbugbɔgadrɔ̃ me ɖeɖeko', 'Nyatakakawo gbɔgblɔ ƒe mɔnu kple ame ɖekaɖekawo ƒe nyagbugbɔgadrɔ̃ ƒe dzena']	D	international_law	D) Nyatakakawo gbɔgblɔ ƒe mɔnu kple ame ɖekaɖekawo ƒe nyagbugbɔgadrɔ̃ ƒe dzena	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Dukɔwo Dome Dukɔmeviwo Kple Dunyahelawo ƒe dzenawo Ŋuti Nubabla (kple eƒe Ðoɖowɔɖi) ƒe sedziwɔwɔ ƒe mɔnu la nye nusiwo gbɔna
 A)Nyatakaka nana ƒe mɔnu ɖeɖeko B)Duta dukɔ ʋɔnudrɔ̃ƒe aɖe ƒe ʋɔnudɔdrɔ̃ C)Dzena si le ame ɖekaɖekawo ƒe nyagbugbɔgadrɔ̃ me ɖeɖeko D)Nyatakakawo gbɔgblɔ ƒe mɔnu kple ame ɖekaɖekawo ƒe nyagbugbɔgadrɔ̃ ƒe dzena"	D
Nukawoe nye nubabla siwo wowɔna dɔ le wo ɖokuiwo si?	['Dɔdzikpɔlawo koe da asi ɖe nubabla siwo dzi woato awɔ wo ɖokui dzi', 'Nubabla siwo wowɔna ɖe wo ɖokui si la me kɔ eye wosɔ pɛpɛpɛ ale gbegbe be mehiã be woawɔ afɔɖeɖe bubuwo atsɔ awɔ wo dzi o.', 'Nubabla siwo wowɔna ɖe wo ɖokui si la nɔa te ɖe afɔɖeɖe siwo wogblɔ le nubabla la ŋutɔ me dzi.', 'Nubabla siwo wɔna ɖe wo ɖokui si la zɔna ɖe nufiafia si nye be woatrɔ asi le nu ŋu la dzi.']	B	international_law	C) Nubabla siwo wowɔna ɖe wo ɖokui si la nɔa te ɖe afɔɖeɖe siwo wogblɔ le nubabla la ŋutɔ me dzi.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nukawoe nye nubabla siwo wowɔna dɔ le wo ɖokuiwo si?
 A)Dɔdzikpɔlawo koe da asi ɖe nubabla siwo dzi woato awɔ wo ɖokui dzi B)Nubabla siwo wowɔna ɖe wo ɖokui si la me kɔ eye wosɔ pɛpɛpɛ ale gbegbe be mehiã be woawɔ afɔɖeɖe bubuwo atsɔ awɔ wo dzi o. C)Nubabla siwo wowɔna ɖe wo ɖokui si la nɔa te ɖe afɔɖeɖe siwo wogblɔ le nubabla la ŋutɔ me dzi. D)Nubabla siwo wɔna ɖe wo ɖokui si la zɔna ɖe nufiafia si nye be woatrɔ asi le nu ŋu la dzi."	C
Ðe CIJ tsi tsitre ɖe nukpɔsusu si nye be aʋawɔnuwo ƒe amedzidzedze ate ŋu atso aʋawɔnuwo ƒe nuwɔna siwo mesẽ boo o, gake woƒo ƒu, siwo kplɔ wo nɔewo ɖo gbɔa?	['CIJ metsi tsitre ɖe nuƒoƒoƒu nukpɔsusu ŋu o', 'Nukpɔsusu si nye be woadze ame dzi kple tu la fia amedzidzedze ɖeka, ke menye amedzidzedze sue geɖe siwo me wotsɔ tu ɖo o.', 'Le Nicaragua nyaa me la, CIJ gbe nuƒoƒoƒu ƒe nukpɔsusu.', 'CIJ mekpɔ nya sia gbɔ kpɔ o']	A	international_law	D)Le Nicaragua nyaa me la.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ðe CIJ tsi tsitre ɖe nukpɔsusu si nye be aʋawɔnuwo ƒe amedzidzedze ate ŋu atso aʋawɔnuwo ƒe nuwɔna siwo mesẽ boo o, gake woƒo ƒu, siwo kplɔ wo nɔewo ɖo gbɔa?
 A)CIJ metsi tsitre ɖe nuƒoƒoƒu nukpɔsusu ŋu o B)Nukpɔsusu si nye be woadze ame dzi kple tu la fia amedzidzedze ɖeka C)ke menye amedzidzedze sue geɖe siwo me wotsɔ tu ɖo o. D)Le Nicaragua nyaa me la"	D
Ðe ɖoɖo aɖe le dukɔwo dome ʋɔnudrɔ̃ƒewo si woatsɔ aɖo nɔƒe gbãtɔa?	['Le lispendens ƒe sea nu la, ʋɔnudrɔ̃ƒe si drɔ̃a nyaʋiʋlia gbã la koe kpɔ ŋusẽ be wòatso nya me le eŋu.', 'Dukɔwo Dome Ʋɔnudrɔ̃ƒea xɔ ŋgɔ le gɔmesese nu wu ʋɔnudrɔ̃ƒe alo ʋɔnudrɔ̃ƒe bubu ɖe sia ɖe.', 'Esi wònye be se aɖeke mele dukɔwo dome sewo me o eye nusianu nɔ te ɖe amesiwo le nyaʋiʋli aɖe me ƒe lɔlɔ̃nu faa dzi ta la, nu vevitɔ alo ɖoɖo aɖeke mele dukɔwo dome ʋɔnudrɔ̃ƒewo o. ', 'Nutome alo ʋɔnudrɔ̃ƒe tɔxɛwo xɔa nɔƒe gbãtɔ wu bubuawo katã, le gɔmeɖose si nye lex specialis nu.']	C	international_law	C)Dukɔwo Dome Ʋɔnudrɔ̃ƒea xɔ ŋgɔ le gɔmesese nu wu ʋɔnudrɔ̃ƒe alo ʋɔnudrɔ̃ƒe bubu ɖe sia ɖe.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ðe ɖoɖo aɖe le dukɔwo dome ʋɔnudrɔ̃ƒewo si woatsɔ aɖo nɔƒe gbãtɔa?
 A)Le lispendens ƒe sea nu la B)ʋɔnudrɔ̃ƒe si drɔ̃a nyaʋiʋlia gbã la koe kpɔ ŋusẽ be wòatso nya me le eŋu. C)Dukɔwo Dome Ʋɔnudrɔ̃ƒea xɔ ŋgɔ le gɔmesese nu wu ʋɔnudrɔ̃ƒe alo ʋɔnudrɔ̃ƒe bubu ɖe sia ɖe. D)Esi wònye be se aɖeke mele dukɔwo dome sewo me o eye nusianu nɔ te ɖe amesiwo le nyaʋiʋli aɖe me ƒe lɔlɔ̃nu faa dzi ta la"	C
Ðe Dukɔ etɔ̃lia kpɔa tɔƒodede ƒe dzena le Dukɔ bubu ƒe ganyawo ƒe nuto si me woɖea mɔ ɖe nu ŋu le mea? 	"['Le afisiwo ƒutadukɔa mateŋu aƒo ""lãɖeɖe si ŋu woɖe mɔ ɖo katã nu ƒu"" o la, ele be wòaɖe mɔ na Dukɔ bubuwo be woakpɔ ga si sɔ gbɔ sia, eye woatsɔ Dukɔ madeŋgɔwo kple Dukɔ siwo me ƒu mele o aɖo nɔƒe gbãtɔ.', 'Dukɔ Etɔ̃lia mate ŋu akpɔ tɔƒodede siwo le Dukɔ bubu ƒe ZEE me gbeɖe o.', 'Ele be ƒutadukɔa nana mɔnukpɔkpɔ Dukɔ siwo te ɖe eŋu ko be woakpɔ tɔƒodede siwo le eƒe ZEE me.', 'Dukɔ etɔ̃lia ate ŋu aɖe lã le ZEE bubu me faa, negbe nuto aɖewo siwo woɖo ɖi koe mele eme o.']"	A	international_law	D)Dukɔ Etɔ̃lia mate ŋu akpɔ tɔƒodede siwo le Dukɔ bubu ƒe ZEE me gbeɖe o.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ðe Dukɔ etɔ̃lia kpɔa tɔƒodede ƒe dzena le Dukɔ bubu ƒe ganyawo ƒe nuto si me woɖea mɔ ɖe nu ŋu le mea? 
 A)Le afisiwo ƒutadukɔa mateŋu aƒo ""lãɖeɖe si ŋu woɖe mɔ ɖo katã nu ƒu"" o la B)ele be wòaɖe mɔ na Dukɔ bubuwo be woakpɔ ga si sɔ gbɔ sia C)eye woatsɔ Dukɔ madeŋgɔwo kple Dukɔ siwo me ƒu mele o aɖo nɔƒe gbãtɔ. D)Dukɔ Etɔ̃lia mate ŋu akpɔ tɔƒodede siwo le Dukɔ bubu ƒe ZEE me gbeɖe o."	D
Nukae nye ɖokuisinɔnɔ ametakpɔ ŋusẽ	['Ametakpɔ ŋusẽ ƒe taɖodzinu enye be woakpɔ amedzro dukplɔlawo ta tso vɔ̃ ɖe sia ɖe gbɔ', 'Ametakpɔ ŋusẽ ƒe gɔmeɖose nye be woakpɔ dukɔ aɖe ta tso dukɔ bubu ƒe amedzidzedze gbɔ', 'Ametakpɔ ŋusẽ xea mɔ na dukɔwo be woadrɔ̃ʋɔnuwo le dukɔ bubuwwo ƒe ʋɔnudrɔƒewo gbɔ', 'Ametakpɔ ŋusẽ ƒe gɔmeɖose bye be woana be womahe to na amewo le nugbegblẽwo me']	C	international_law	C) Ametakpɔ ŋusẽ xea mɔ na dukɔwo be woadrɔ̃ʋɔnuwo le dukɔ bubuwwo ƒe ʋɔnudrɔƒewo gbɔ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nukae nye ɖokuisinɔnɔ ametakpɔ ŋusẽ
 A)Ametakpɔ ŋusẽ ƒe taɖodzinu enye be woakpɔ amedzro dukplɔlawo ta tso vɔ̃ ɖe sia ɖe gbɔ B)Ametakpɔ ŋusẽ ƒe gɔmeɖose nye be woakpɔ dukɔ aɖe ta tso dukɔ bubu ƒe amedzidzedze gbɔ C)Ametakpɔ ŋusẽ xea mɔ na dukɔwo be woadrɔ̃ʋɔnuwo le dukɔ bubuwwo ƒe ʋɔnudrɔƒewo gbɔ D)Ametakpɔ ŋusẽ ƒe gɔmeɖose bye be woana be womahe to na amewo le nugbegblẽwo me"	C
Nukae nye “ame ŋutɔ ƒe nuwɔna si mewɔa naneke o” ƒe aɖaŋu?	['Enye ʋɔnudrɔ̃ƒe si wotu ɖe dukɔ si me agɔdzelaa tso dzi.', 'Enye ʋɔnudrɔ̃ƒe si nɔ te ɖe afisi wowɔ agɔdzedzea le dzi.', 'Enye aɖaŋu si nɔ te ɖe dukɔ si me amesiwo ŋu wowɔ nuvevii le dzi.', 'Esia nye ʋɔnudrɔ̃ƒe si nɔ te ɖe dukɔ si me wode dɔwɔƒe si le se nu la dzi.']	C	international_law	B)Enye ʋɔnudrɔ̃ƒe si nɔ te ɖe afisi wowɔ agɔdzedzea le dzi.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nukae nye “ame ŋutɔ ƒe nuwɔna si mewɔa naneke o” ƒe aɖaŋu?
 A)Enye ʋɔnudrɔ̃ƒe si wotu ɖe dukɔ si me agɔdzelaa tso dzi. B)Enye ʋɔnudrɔ̃ƒe si nɔ te ɖe afisi wowɔ agɔdzedzea le dzi. C)Enye aɖaŋu si nɔ te ɖe dukɔ si me amesiwo ŋu wowɔ nuvevii le dzi. D)Esia nye ʋɔnudrɔ̃ƒe si nɔ te ɖe dukɔ si me wode dɔwɔƒe si le se nu la dzi."	B
Le dzena siwo gbɔna dometɔ kae woɖɔ be enye dzidzime gbãtɔ ƒe dzena?	['Hadomegbenɔnɔ kple ganyawo ƒe dzenawo', 'Dukɔmeviwo kple dunyahehe me dzenawo ', 'Denunyawɔewo ƒe dzenawo', 'Amegbtɔ dzenawo']	B	international_law	The correct answer is: B)Dukɔmeviwo kple dunyahehe me dzenawo.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Le dzena siwo gbɔna dometɔ kae woɖɔ be enye dzidzime gbãtɔ ƒe dzena?
 A)Hadomegbenɔnɔ kple ganyawo ƒe dzenawo B)Dukɔmeviwo kple dunyahehe me dzenawo  C)Denunyawɔewo ƒe dzenawo D)Amegbtɔ dzenawo"	B
Nukae nye kuxi si le dukɔwo dome sewo ƒe “mama” ŋu?	['Dukɔwo dome sewo ƒe mama fia alesi wòate ŋu adzɔe be sedziɖuɖu vovovowo nawɔ dukɔwo dome se ƒe se ɖeka ma ke ŋudɔ.', 'Ate ŋu adzɔ be sedziɖuɖu geɖewo (kɖ: duta gadodo ƒe se kple amegbetɔ ƒe dzenawo ƒe dziɖuɖu) nanɔ anyi eye woatsi le wo ɖokui si, si ana woado dukɔwo dome sewo ƒe se vovovowo ɖe ŋugɔ mlɔeba. ', 'Mamã dzɔna ne Dukɔwo ɖo gɔmesese vovovo na duta se ŋutinunya', 'Míeƒoa nu tso mama ŋu ne Dukɔwo mete ŋu wɔ ɖeka le bubudede dukɔwo dome se ƒe se aɖe ŋu o.']	B	international_law	D)Mamã dzɔna ne Dukɔwo ɖo gɔmesese vovovo na duta se ŋutinunya	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nukae nye kuxi si le dukɔwo dome sewo ƒe “mama” ŋu?
 A)Dukɔwo dome sewo ƒe mama fia alesi wòate ŋu adzɔe be sedziɖuɖu vovovowo nawɔ dukɔwo dome se ƒe se ɖeka ma ke ŋudɔ. B)Ate ŋu adzɔ be sedziɖuɖu geɖewo (kɖ: duta gadodo ƒe se kple amegbetɔ ƒe dzenawo ƒe dziɖuɖu) nanɔ anyi eye woatsi le wo ɖokui si C)si ana woado dukɔwo dome sewo ƒe se vovovowo ɖe ŋugɔ mlɔeba.  D)Mamã dzɔna ne Dukɔwo ɖo gɔmesese vovovo na duta se ŋutinunya"	D
Nukae mɔɖeɖe si wogblɔ le mɔ bubu nu fia?	['Esusu be Dedienɔnɔ ƒe Aɖaŋudeha da asi ɖe aʋawɔnuwo dzi ne wona nyanya Dukɔ aɖe', 'Mɔɖeɖe si me mekɔ si wotu ɖe Dukɔ Ƒoƒuwo ƒe Dedienɔnɔ Ŋuti Aɖaŋuɖoha me tɔwo ƒe akɔdada xexlẽme aɖe koŋ dzi ', 'Susu be woatsɔ aʋawɔnuwo awɔ amedzidzedze siwo katã mele se nu o to Dukɔ Ƒoƒuwo ƒe Dedienɔnɔ Ŋuti Aɖaŋudeha ƒe nyametsotso aɖe dzi.', 'Ne amedzidzedze manɔsenu dzɔ enuenu la, Dukɔ Ƒoƒuwo ƒe Dedienɔnɔ Ŋuti Aɖaŋuɖoha ɖea mɔ na dukɔ siwo te ɖe wo ŋu be woawɔ afɔɖeɖe siwo wokpɔ be ehiã be woatsɔ aɖɔ nɔnɔmea ɖo.']	A	international_law	B)Mɔɖeɖe si me mekɔ si wotu ɖe Dukɔ Ƒoƒuwo ƒe Dedienɔnɔ Ŋuti Aɖaŋuɖoha me tɔwo ƒe akɔdada xexlẽme aɖe koŋ dzi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nukae mɔɖeɖe si wogblɔ le mɔ bubu nu fia?
 A)Esusu be Dedienɔnɔ ƒe Aɖaŋudeha da asi ɖe aʋawɔnuwo dzi ne wona nyanya Dukɔ aɖe B)Mɔɖeɖe si me mekɔ si wotu ɖe Dukɔ Ƒoƒuwo ƒe Dedienɔnɔ Ŋuti Aɖaŋuɖoha me tɔwo ƒe akɔdada xexlẽme aɖe koŋ dzi  C)Susu be woatsɔ aʋawɔnuwo awɔ amedzidzedze siwo katã mele se nu o to Dukɔ Ƒoƒuwo ƒe Dedienɔnɔ Ŋuti Aɖaŋudeha ƒe nyametsotso aɖe dzi. D)Ne amedzidzedze manɔsenu dzɔ enuenu la"	B
Xexemenunyala kae yɔ dzɔdzɔmese ƒe nukpɔsusua be “nu si me susu mele o le atiwo dzi”?	['Alan Gerwith', 'Emmanuel KANT', 'John Locke', 'Jeremy Bentham']	D	international_law	C)John Locke	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Xexemenunyala kae yɔ dzɔdzɔmese ƒe nukpɔsusua be “nu si me susu mele o le atiwo dzi”?
 A)Alan Gerwith B)Emmanuel KANT C)John Locke D)Jeremy Bentham"	C
Amekae kpɔ ŋusẽ awɔ nubabla ɖe Dukɔwo teƒe?	"['Dukɔwo teƒenɔla siwo ŋu woɖe mɔ ɖoe wɔa nubablawo. Wobui be ŋusẽ sia le Dukɔwo ƒe tatɔwo, dziɖuɖumegãwo, dutanyawo gbɔ kpɔlawo kple dutadɔnunɔlawo ƒe tatɔwo si', 'Dukplɔlawo kple Dutanya dudɔnunɔla gbɔ kpɔlawo koe ate ŋu awɔ ɖoɖo ahawɔ nubablawo.', 'Ame siwo si ""ŋusẽ blibo"" siwo hiã la koe wɔa nubablawo eye wodea asi ete eye womebua ame aɖeke be ŋusẽ sia le esi o.', 'Dukɔwo ƒe dutadɔnunɔlawo ƒe dɔwɔƒewo me tɔwo koe wowɔa nubablawo le.']"	A	international_law	D) Dukplɔlawo kple Dutanya dudɔnunɔla gbɔ kpɔlawo koe ate ŋu awɔ ɖoɖo ahawɔ nubablawo.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Amekae kpɔ ŋusẽ awɔ nubabla ɖe Dukɔwo teƒe?
 A)Dukɔwo teƒenɔla siwo ŋu woɖe mɔ ɖoe wɔa nubablawo. Wobui be ŋusẽ sia le Dukɔwo ƒe tatɔwo B)dziɖuɖumegãwo C)dutanyawo gbɔ kpɔlawo kple dutadɔnunɔlawo ƒe tatɔwo si D)Dukplɔlawo kple Dutanya dudɔnunɔla gbɔ kpɔlawo koe ate ŋu awɔ ɖoɖo ahawɔ nubablawo."	D
Nukae nye “tsitretsiɖeŋula atraɖi tɔe”?	['Enye dukɔ si tsi tsitre ɖe se si ŋu nya ku ɖo ŋu atraɖii le eɖoɖo vɔ megbe', 'Dukɔ ɖe sia ɖe si gbe be yemabla ye ɖe se si ŋu nya ku ɖo la dzi hena ɣeyiɣi kpui aɖe o.', 'Dukɔ si tsi tsitre ɖe dekɔnuwo ƒe se ƒe ɖoɖo aɖe ɖoɖo ŋu le dutoƒo eye wòtsi tre ɖe eŋu tso gɔmedzedzea me ke.', 'Dukɔ si lɔ̃ ɖe dekɔnu se ƒe se aɖe ɖoɖo dzi gake wòléa tsitretsiɖeŋunyawo me ɖe asi le emenyawo ŋu']	C	international_law	A)Enye dukɔ si tsi tsitre ɖe se si nu nya ku ɖo nu atraɖii le eɖoɖo vɔ megbe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nukae nye “tsitretsiɖeŋula atraɖi tɔe”?
 A)Enye dukɔ si tsi tsitre ɖe se si ŋu nya ku ɖo ŋu atraɖii le eɖoɖo vɔ megbe B)Dukɔ ɖe sia ɖe si gbe be yemabla ye ɖe se si ŋu nya ku ɖo la dzi hena ɣeyiɣi kpui aɖe o. C)Dukɔ si tsi tsitre ɖe dekɔnuwo ƒe se ƒe ɖoɖo aɖe ɖoɖo ŋu le dutoƒo eye wòtsi tre ɖe eŋu tso gɔmedzedzea me ke. D)Dukɔ si lɔ̃ ɖe dekɔnu se ƒe se aɖe ɖoɖo dzi gake wòléa tsitretsiɖeŋunyawo me ɖe asi le emenyawo ŋu"	A
Nukae nya “dedienɔnɔ ɖekae” fia?	['Dukɔ geɖe siwo le nu wɔm ɖekae ƒe dzena be woaʋli wo ɖokui ta. ', 'Dzena si le hadɔwɔlawo si be woaʋli dukɔ si ŋu wowɔ nuvevii ta', 'Dukɔ Ƒoƒuwo ƒe Dedienɔnɔ Ŋuti Aɖaŋuɖoha ƒe mɔɖeɖe ɖe aʋawɔnuwo ŋu', 'Dukɔ Ƒoƒuwo ƒe Takpekpe Gã ƒe mɔɖeɖe ɖe ŋutifafadɔwo wɔwɔ ŋu']	C	international_law	Dukɔ Ƒoƒuwo ƒe Takpekpe Gã ƒe mɔɖeɖe ɖe ŋutifafadɔwo wɔwɔ ŋu.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nukae nya “dedienɔnɔ ɖekae” fia?
 A)Dukɔ geɖe siwo le nu wɔm ɖekae ƒe dzena be woaʋli wo ɖokui ta.  B)Dzena si le hadɔwɔlawo si be woaʋli dukɔ si ŋu wowɔ nuvevii ta C)Dukɔ Ƒoƒuwo ƒe Dedienɔnɔ Ŋuti Aɖaŋuɖoha ƒe mɔɖeɖe ɖe aʋawɔnuwo ŋu D)Dukɔ Ƒoƒuwo ƒe Takpekpe Gã ƒe mɔɖeɖe ɖe ŋutifafadɔwo wɔwɔ ŋu"	unknown
Nya siwo gbɔna koŋue le Europa Amegbetɔ ƒe dzenawo Ŋuti Nubabla la me?	['Ganyawo kple hadome dzenawo', 'Nusiwo ƒoxlã mi dzenawo', 'Dukɔmeviwo kple dunyahehe me dzenawo', 'Ganyawo ƒe ablɔɖe']	C	international_law	C)Dukɔmeviwo kple dunyahehe me dzenawo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nya siwo gbɔna koŋue le Europa Amegbetɔ ƒe dzenawo Ŋuti Nubabla la me?
 A)Ganyawo kple hadome dzenawo B)Nusiwo ƒoxlã mi dzenawo C)Dukɔmeviwo kple dunyahehe me dzenawo D)Ganyawo ƒe ablɔɖe"	C
